observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,ITI,duration_tones,ISI,trial_n,run_n,session_n
1725.4935,1724.1895,1433.3985,700,750,240,240,1,4,0,10,10,1.3041,4.5000,0.1000,0.6500,13,0,3
1696.5275,1713.3316,1436.7692,700,750,240,240,1,4,0,10,10,-16.8040,4.5000,0.1000,0.6500,13,0,3
1701.6438,1703.6951,1441.6344,700,750,240,240,1,4,0,10,10,-2.0513,4.5000,0.1000,0.6500,13,0,3
1701.2706,1701.4355,1449.3886,700,750,240,240,1,4,0,10,10,-0.1650,4.5000,0.1000,0.6500,13,0,3
1454.2564,1711.5938,1449.7308,700,750,240,240,1,4,1,10,10,4.5256,4.5000,0.1000,0.6500,13,0,3
1729.3435,1730.8785,1453.6204,700,750,240,240,1,4,0,10,10,-1.5350,4.5000,0.1000,0.6500,13,0,3
1724.6748,1732.6640,1452.0797,700,750,240,240,1,4,0,10,10,-7.9892,4.5000,0.1000,0.6500,13,0,3
1752.0390,1738.9990,1467.4180,700,750,240,240,1,4,0,10,10,13.0400,4.5000,0.1000,0.6500,13,0,3
1350.3660,1362.1324,1302.0445,700,750,240,240,2,0,0,10,10,-11.7664,3.0000,0.1000,0.6500,14,0,3
1364.1585,1356.5345,1311.4218,700,750,240,240,2,0,0,10,10,7.6241,3.0000,0.1000,0.6500,14,0,3
1342.3025,1340.2237,1314.7015,700,750,240,240,2,0,0,10,10,2.0789,3.0000,0.1000,0.6500,14,0,3
1346.3499,1343.7896,1314.3967,700,750,240,240,2,0,0,10,10,2.5603,3.0000,0.1000,0.6500,14,0,3
1350.9246,1347.4432,1326.5746,700,750,240,240,2,0,0,10,10,3.4814,3.0000,0.1000,0.6500,14,0,3
1368.1379,1361.1133,1326.1542,700,750,240,240,2,0,0,10,10,7.0246,3.0000,0.1000,0.6500,14,0,3
1373.1845,1367.6202,1347.1283,700,750,240,240,2,0,0,10,10,5.5643,3.0000,0.1000,0.6500,14,0,3
1381.8431,1379.6640,1344.1936,700,750,240,240,2,0,0,10,10,2.1791,3.0000,0.1000,0.6500,14,0,3
1600.0452,1621.6407,1501.4848,700,750,240,240,1,6,0,10,10,-21.5954,5.5000,0.1000,0.6500,15,0,3
1636.8845,1629.2498,1487.6347,700,750,240,240,1,6,0,10,10,7.6347,5.5000,0.1000,0.6500,15,0,3
1659.6308,1655.0852,1500.9654,700,750,240,240,1,6,0,10,10,4.5457,5.5000,0.1000,0.6500,15,0,3
1664.4895,1646.3401,1465.2547,700,750,240,240,1,6,0,10,10,18.1494,5.5000,0.1000,0.6500,15,0,3
1671.2378,1660.7876,1479.8609,700,750,240,240,1,6,0,10,10,10.4501,5.5000,0.1000,0.6500,15,0,3
1661.2694,1653.4737,1483.3153,700,750,240,240,1,6,0,10,10,7.7957,5.5000,0.1000,0.6500,15,0,3
1491.4479,1656.3209,1491.0311,700,750,240,240,1,6,1,10,10,0.4168,5.5000,0.1000,0.6500,15,0,3
1663.5764,1668.6492,1508.6799,700,750,240,240,1,6,0,10,10,-5.0728,5.5000,0.1000,0.6500,15,0,3
1507.3298,1501.9033,1466.8202,700,750,240,240,1,5,0,10,10,5.4265,7.5000,0.1000,0.6500,16,0,3
1495.6583,1498.0337,1478.9645,700,750,240,240,1,5,0,10,10,-2.3754,7.5000,0.1000,0.6500,16,0,3
1481.8016,1481.8117,1464.2922,700,750,240,240,1,5,0,10,10,-0.0101,7.5000,0.1000,0.6500,16,0,3
1463.0469,1469.8820,1452.9104,700,750,240,240,1,5,0,10,10,-6.8352,7.5000,0.1000,0.6500,16,0,3
1439.4489,1455.6889,1454.7515,700,750,240,240,1,5,0,10,10,-16.2399,7.5000,0.1000,0.6500,16,0,3
1426.6533,1455.8073,1426.1379,700,750,240,240,1,5,1,10,10,0.5153,7.5000,0.1000,0.6500,16,0,3
1418.4718,1434.0120,1429.0630,700,750,240,240,1,5,0,10,10,-15.5402,7.5000,0.1000,0.6500,16,0,3
1420.1536,1424.2633,1426.2860,700,750,240,240,1,5,0,10,10,-4.1097,7.5000,0.1000,0.6500,16,0,3
1626.6742,1618.1749,1490.9540,700,750,240,240,1,4,0,10,10,8.4993,7.5000,0.1000,0.6500,17,0,3
1579.3345,1593.9674,1484.4063,700,750,240,240,1,4,0,10,10,-14.6329,7.5000,0.1000,0.6500,17,0,3
1576.9649,1583.0033,1497.2299,700,750,240,240,1,4,0,10,10,-6.0384,7.5000,0.1000,0.6500,17,0,3
1591.4148,1586.5282,1499.2333,700,750,240,240,1,4,0,10,10,4.8866,7.5000,0.1000,0.6500,17,0,3
1503.0457,1589.0877,1507.4384,700,750,240,240,1,4,1,10,10,-4.3926,7.5000,0.1000,0.6500,17,0,3
1564.8994,1586.8411,1497.7946,700,750,240,240,1,4,0,10,10,-21.9417,7.5000,0.1000,0.6500,17,0,3
1596.9765,1608.8089,1506.0238,700,750,240,240,1,4,0,10,10,-11.8324,7.5000,0.1000,0.6500,17,0,3
1622.5058,1615.9265,1501.0450,700,750,240,240,1,4,0,10,10,6.5793,7.5000,0.1000,0.6500,17,0,3
1493.7191,1481.6540,1541.7190,700,750,240,240,1,5,0,10,10,12.0651,6.0000,0.1000,0.6500,18,0,3
1452.4410,1468.6312,1558.1122,700,750,240,240,1,5,0,10,10,-16.1902,6.0000,0.1000,0.6500,18,0,3
1464.5054,1457.5291,1550.1943,700,750,240,240,1,5,0,10,10,6.9764,6.0000,0.1000,0.6500,18,0,3
1450.6901,1459.5160,1551.8403,700,750,240,240,1,5,0,10,10,-8.8259,6.0000,0.1000,0.6500,18,0,3
1448.6688,1456.7656,1545.0896,700,750,240,240,1,5,0,10,10,-8.0968,6.0000,0.1000,0.6500,18,0,3
1524.0108,1456.7773,1538.4928,700,750,240,240,1,5,1,10,10,-14.4819,6.0000,0.1000,0.6500,18,0,3
1452.8027,1448.2086,1542.5041,700,750,240,240,1,5,0,10,10,4.5941,6.0000,0.1000,0.6500,18,0,3
1439.7567,1443.9249,1544.0975,700,750,240,240,1,5,0,10,10,-4.1682,6.0000,0.1000,0.6500,18,0,3
1582.6557,1562.1796,1710.5704,700,750,240,240,1,5,0,10,10,20.4762,4.5000,0.1000,0.6500,19,0,3
1552.6883,1548.5537,1716.2789,700,750,240,240,1,5,0,10,10,4.1346,4.5000,0.1000,0.6500,19,0,3
1557.3976,1550.8955,1725.3826,700,750,240,240,1,5,0,10,10,6.5022,4.5000,0.1000,0.6500,19,0,3
1564.4346,1557.8399,1714.1990,700,750,240,240,1,5,0,10,10,6.5947,4.5000,0.1000,0.6500,19,0,3
1555.9871,1557.6638,1717.2765,700,750,240,240,1,5,0,10,10,-1.6767,4.5000,0.1000,0.6500,19,0,3
1734.5637,1560.1579,1726.4779,700,750,240,240,1,5,1,10,10,8.0858,4.5000,0.1000,0.6500,19,0,3
1589.9971,1583.7038,1721.9206,700,750,240,240,1,5,0,10,10,6.2933,4.5000,0.1000,0.6500,19,0,3
1565.7338,1576.8296,1722.7133,700,750,240,240,1,5,0,10,10,-11.0958,4.5000,0.1000,0.6500,19,0,3
1602.5253,1608.1664,1505.3267,700,750,240,240,2,0,0,10,10,-5.6412,4.5000,0.1000,0.6500,20,0,3
1626.5729,1609.5108,1496.9003,700,750,240,240,2,0,0,10,10,17.0621,4.5000,0.1000,0.6500,20,0,3
1595.9797,1605.8957,1500.9436,700,750,240,240,2,0,0,10,10,-9.9160,4.5000,0.1000,0.6500,20,0,3
1614.2448,1601.8285,1496.2653,700,750,240,240,2,0,0,10,10,12.4162,4.5000,0.1000,0.6500,20,0,3
1601.0898,1594.7612,1498.2780,700,750,240,240,2,0,0,10,10,6.3286,4.5000,0.1000,0.6500,20,0,3
1589.1901,1589.9240,1493.5181,700,750,240,240,2,0,0,10,10,-0.7339,4.5000,0.1000,0.6500,20,0,3
1590.2590,1591.0735,1490.9824,700,750,240,240,2,0,0,10,10,-0.8145,4.5000,0.1000,0.6500,20,0,3
1621.4314,1610.5900,1461.9587,700,750,240,240,2,0,0,10,10,10.8414,4.5000,0.1000,0.6500,20,0,3
1546.5285,1548.1365,1480.6652,700,750,240,240,0,4,0,10,10,-1.6080,5.5000,0.1000,0.6500,21,0,3
1553.3726,1540.0095,1471.3063,700,750,240,240,0,4,0,10,10,13.3631,5.5000,0.1000,0.6500,21,0,3
1552.4602,1536.1057,1466.5659,700,750,240,240,0,4,0,10,10,16.3546,5.5000,0.1000,0.6500,21,0,3
1514.2112,1535.0503,1456.1400,700,750,240,240,0,4,0,10,10,-20.8391,5.5000,0.1000,0.6500,21,0,3
1432.4172,1538.4148,1443.0822,700,750,240,240,0,4,1,10,10,-10.6650,5.5000,0.1000,0.6500,21,0,3
1535.6216,1533.3440,1428.5463,700,750,240,240,0,4,0,10,10,2.2776,5.5000,0.1000,0.6500,21,0,3
1514.8731,1520.3714,1435.9720,700,750,240,240,0,4,0,10,10,-5.4983,5.5000,0.1000,0.6500,21,0,3
1502.0315,1503.7024,1421.6058,700,750,240,240,0,4,0,10,10,-1.6710,5.5000,0.1000,0.6500,21,0,3
1610.7427,1602.1674,1739.3394,700,750,240,240,0,4,0,10,10,8.5754,4.0000,0.1000,0.6500,22,0,3
1595.3219,1595.5197,1728.9201,700,750,240,240,0,4,0,10,10,-0.1977,4.0000,0.1000,0.6500,22,0,3
1565.4263,1587.5048,1732.4334,700,750,240,240,0,4,0,10,10,-22.0784,4.0000,0.1000,0.6500,22,0,3
1561.0994,1557.9529,1732.1105,700,750,240,240,0,4,0,10,10,3.1465,4.0000,0.1000,0.6500,22,0,3
1722.5880,1577.1380,1732.4435,700,750,240,240,0,4,1,10,10,-9.8555,4.0000,0.1000,0.6500,22,0,3
1562.9367,1563.4524,1746.4689,700,750,240,240,0,4,0,10,10,-0.5157,4.0000,0.1000,0.6500,22,0,3
1540.9923,1542.4692,1736.4747,700,750,240,240,0,4,0,10,10,-1.4769,4.0000,0.1000,0.6500,22,0,3
1546.4492,1526.9206,1730.9552,700,750,240,240,0,4,0,10,10,19.5285,4.0000,0.1000,0.6500,22,0,3
1301.0861,1305.8925,1552.4377,700,750,240,240,0,4,0,10,10,-4.8063,3.0000,0.1000,0.6500,23,0,3
1298.7656,1308.4307,1558.4163,700,750,240,240,0,4,0,10,10,-9.6651,3.0000,0.1000,0.6500,23,0,3
1300.8263,1313.9339,1547.9012,700,750,240,240,0,4,0,10,10,-13.1076,3.0000,0.1000,0.6500,23,0,3
1310.8067,1313.9523,1543.1724,700,750,240,240,0,4,0,10,10,-3.1456,3.0000,0.1000,0.6500,23,0,3
1545.4296,1313.1108,1530.5493,700,750,240,240,0,4,1,10,10,14.8804,3.0000,0.1000,0.6500,23,0,3
1305.6777,1300.2028,1535.0854,700,750,240,240,0,4,0,10,10,5.4749,3.0000,0.1000,0.6500,23,0,3
1301.1710,1295.7519,1538.0684,700,750,240,240,0,4,0,10,10,5.4190,3.0000,0.1000,0.6500,23,0,3
1289.2282,1303.6325,1535.9049,700,750,240,240,0,4,0,10,10,-14.4043,3.0000,0.1000,0.6500,23,0,3
1368.7577,1370.3503,1548.2902,700,750,240,240,0,2,0,10,10,-1.5926,4.5000,0.1000,0.6500,24,0,3
1363.1052,1364.4752,1542.9103,700,750,240,240,0,2,0,10,10,-1.3700,4.5000,0.1000,0.6500,24,0,3
1543.9967,1347.6150,1545.6261,700,750,240,240,0,2,1,10,10,-1.6294,4.5000,0.1000,0.6500,24,0,3
1370.8047,1357.2501,1539.5348,700,750,240,240,0,2,0,10,10,13.5546,4.5000,0.1000,0.6500,24,0,3
1335.7958,1332.1208,1545.2974,700,750,240,240,0,2,0,10,10,3.6751,4.5000,0.1000,0.6500,24,0,3
1326.6906,1335.6946,1539.0130,700,750,240,240,0,2,0,10,10,-9.0041,4.5000,0.1000,0.6500,24,0,3
1354.4444,1351.9280,1536.0142,700,750,240,240,0,2,0,10,10,2.5165,4.5000,0.1000,0.6500,24,0,3
1337.7068,1341.2868,1559.9289,700,750,240,240,0,2,0,10,10,-3.5800,4.5000,0.1000,0.6500,24,0,3
1490.5932,1494.6653,1625.4860,700,750,240,240,0,3,0,10,10,-4.0721,5.5000,0.1000,0.6500,25,0,3
1473.1186,1489.1442,1619.6064,700,750,240,240,0,3,0,10,10,-16.0256,5.5000,0.1000,0.6500,25,0,3
1483.7134,1487.1129,1616.0999,700,750,240,240,0,3,0,10,10,-3.3995,5.5000,0.1000,0.6500,25,0,3
1630.7147,1491.7222,1630.5945,700,750,240,240,0,3,1,10,10,0.1202,5.5000,0.1000,0.6500,25,0,3
1486.1039,1484.7189,1640.1712,700,750,240,240,0,3,0,10,10,1.3850,5.5000,0.1000,0.6500,25,0,3
1504.5226,1487.1697,1630.3538,700,750,240,240,0,3,0,10,10,17.3529,5.5000,0.1000,0.6500,25,0,3
1482.7240,1482.5152,1628.4745,700,750,240,240,0,3,0,10,10,0.2088,5.5000,0.1000,0.6500,25,0,3
1478.2444,1495.5201,1625.5014,700,750,240,240,0,3,0,10,10,-17.2757,5.5000,0.1000,0.6500,25,0,3
1726.5246,1722.6240,1519.4291,700,750,240,240,0,2,0,10,10,3.9006,6.5000,0.1000,0.6500,26,0,3
1714.7762,1712.0291,1533.3157,700,750,240,240,0,2,0,10,10,2.7471,6.5000,0.1000,0.6500,26,0,3
1517.9590,1717.1559,1515.5309,700,750,240,240,0,2,1,10,10,2.4281,6.5000,0.1000,0.6500,26,0,3
1721.9972,1729.1739,1518.6197,700,750,240,240,0,2,0,10,10,-7.1767,6.5000,0.1000,0.6500,26,0,3
1718.8453,1729.8674,1524.9867,700,750,240,240,0,2,0,10,10,-11.0221,6.5000,0.1000,0.6500,26,0,3
1715.4585,1718.8921,1526.0253,700,750,240,240,0,2,0,10,10,-3.4336,6.5000,0.1000,0.6500,26,0,3
1680.9262,1688.1291,1547.0021,700,750,240,240,0,2,0,10,10,-7.2029,6.5000,0.1000,0.6500,26,0,3
1676.2972,1681.5287,1548.2259,700,750,240,240,0,2,0,10,10,-5.2315,6.5000,0.1000,0.6500,26,0,3
1488.4695,1484.2989,1501.2426,700,750,240,240,0,3,0,10,10,4.1706,4.5000,0.1000,0.6500,27,0,3
1516.4749,1516.9282,1514.3168,700,750,240,240,0,3,0,10,10,-0.4533,4.5000,0.1000,0.6500,27,0,3
1523.5146,1517.9470,1504.7560,700,750,240,240,0,3,0,10,10,5.5676,4.5000,0.1000,0.6500,27,0,3
1495.7914,1510.0771,1482.4843,700,750,240,240,0,3,1,10,10,13.3071,4.5000,0.1000,0.6500,27,0,3
1504.2915,1509.0419,1472.6810,700,750,240,240,0,3,0,10,10,-4.7504,4.5000,0.1000,0.6500,27,0,3
