observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,ITI,duration_tones,ISI,trial_n,run_n,session_n
1439.1810,1440.1428,1456.7186,1000,1050,40,40,0,3,0,10,10,-0.9618,4.5000,0.1000,0.6500,2,0,5
1438.8061,1448.8366,1467.2421,1000,1050,40,40,0,3,0,10,10,-10.0305,4.5000,0.1000,0.6500,2,0,5
1429.7083,1436.7585,1469.6124,1000,1050,40,40,0,3,0,10,10,-7.0501,4.5000,0.1000,0.6500,2,0,5
1513.2604,1513.0548,1460.5019,1000,1050,40,40,0,2,0,10,10,0.2056,6.0000,0.1000,0.6500,3,0,5
1528.6692,1524.5018,1458.4787,1000,1050,40,40,0,2,0,10,10,4.1673,6.0000,0.1000,0.6500,3,0,5
1455.2100,1533.6432,1462.1755,1000,1050,40,40,0,2,1,10,10,-6.9655,6.0000,0.1000,0.6500,3,0,5
1544.8830,1536.4862,1472.0797,1000,1050,40,40,0,2,0,10,10,8.3968,6.0000,0.1000,0.6500,3,0,5
1555.5530,1539.1516,1490.0643,1000,1050,40,40,0,2,0,10,10,16.4013,6.0000,0.1000,0.6500,3,0,5
1525.3869,1539.3323,1481.8740,1000,1050,40,40,0,2,0,10,10,-13.9454,6.0000,0.1000,0.6500,3,0,5
1527.2465,1526.4287,1489.6104,1000,1050,40,40,0,2,0,10,10,0.8178,6.0000,0.1000,0.6500,3,0,5
1520.7711,1525.7692,1493.4074,1000,1050,40,40,0,2,0,10,10,-4.9980,6.0000,0.1000,0.6500,3,0,5
1584.5873,1571.8742,1488.4512,1000,1050,40,40,0,2,0,10,10,12.7131,4.5000,0.1000,0.6500,4,0,5
1579.2451,1572.5875,1494.7944,1000,1050,40,40,0,2,0,10,10,6.6576,4.5000,0.1000,0.6500,4,0,5
1501.3346,1581.6198,1491.4348,1000,1050,40,40,0,2,1,10,10,9.8998,4.5000,0.1000,0.6500,4,0,5
1604.8110,1606.4004,1489.7414,1000,1050,40,40,0,2,0,10,10,-1.5894,4.5000,0.1000,0.6500,4,0,5
1589.2044,1593.8528,1504.6973,1000,1050,40,40,0,2,0,10,10,-4.6484,4.5000,0.1000,0.6500,4,0,5
1592.7781,1589.5776,1516.7984,1000,1050,40,40,0,2,0,10,10,3.2005,4.5000,0.1000,0.6500,4,0,5
1586.0421,1600.3037,1514.2028,1000,1050,40,40,0,2,0,10,10,-14.2616,4.5000,0.1000,0.6500,4,0,5
1605.8111,1609.7565,1503.0416,1000,1050,40,40,0,2,0,10,10,-3.9454,4.5000,0.1000,0.6500,4,0,5
1638.2218,1643.7920,1532.5444,1000,1050,40,40,2,0,0,10,10,-5.5701,3.0000,0.1000,0.6500,5,0,5
1642.9763,1653.0024,1540.0990,1000,1050,40,40,2,0,0,10,10,-10.0261,3.0000,0.1000,0.6500,5,0,5
1639.5098,1641.8147,1540.6018,1000,1050,40,40,2,0,0,10,10,-2.3050,3.0000,0.1000,0.6500,5,0,5
1648.2068,1633.9960,1541.7922,1000,1050,40,40,2,0,0,10,10,14.2109,3.0000,0.1000,0.6500,5,0,5
1629.7743,1624.1551,1537.3229,1000,1050,40,40,2,0,0,10,10,5.6192,3.0000,0.1000,0.6500,5,0,5
1620.6488,1619.4629,1540.0543,1000,1050,40,40,2,0,0,10,10,1.1859,3.0000,0.1000,0.6500,5,0,5
1616.7810,1614.0104,1552.9594,1000,1050,40,40,2,0,0,10,10,2.7707,3.0000,0.1000,0.6500,5,0,5
1610.3487,1607.7951,1543.1492,1000,1050,40,40,2,0,0,10,10,2.5536,3.0000,0.1000,0.6500,5,0,5
1467.3776,1470.6983,1527.9309,1000,1050,40,40,0,2,0,10,10,-3.3207,4.0000,0.1000,0.6500,6,0,5
1481.1746,1489.3593,1533.3560,1000,1050,40,40,0,2,0,10,10,-8.1847,4.0000,0.1000,0.6500,6,0,5
1535.7181,1472.6389,1518.1293,1000,1050,40,40,0,2,1,10,10,17.5888,4.0000,0.1000,0.6500,6,0,5
1469.7285,1466.9519,1515.2609,1000,1050,40,40,0,2,0,10,10,2.7766,4.0000,0.1000,0.6500,6,0,5
1472.3920,1465.1247,1508.7611,1000,1050,40,40,0,2,0,10,10,7.2674,4.0000,0.1000,0.6500,6,0,5
1460.7596,1462.0021,1497.4792,1000,1050,40,40,0,2,0,10,10,-1.2426,4.0000,0.1000,0.6500,6,0,5
1462.0494,1460.1101,1499.3214,1000,1050,40,40,0,2,0,10,10,1.9393,4.0000,0.1000,0.6500,6,0,5
1432.7931,1444.0597,1503.6346,1000,1050,40,40,0,2,0,10,10,-11.2666,4.0000,0.1000,0.6500,6,0,5
1593.8969,1590.2482,1481.4733,1000,1050,40,40,2,0,0,10,10,3.6487,7.0000,0.1000,0.6500,7,0,5
1595.1991,1598.2614,1488.2843,1000,1050,40,40,2,0,0,10,10,-3.0623,7.0000,0.1000,0.6500,7,0,5
1603.7812,1599.6650,1485.6970,1000,1050,40,40,2,0,0,10,10,4.1162,7.0000,0.1000,0.6500,7,0,5
1606.3918,1596.0085,1489.8848,1000,1050,40,40,2,0,0,10,10,10.3833,7.0000,0.1000,0.6500,7,0,5
1626.3169,1613.4471,1488.8771,1000,1050,40,40,2,0,0,10,10,12.8698,7.0000,0.1000,0.6500,7,0,5
1613.4875,1620.9075,1469.6688,1000,1050,40,40,2,0,0,10,10,-7.4200,7.0000,0.1000,0.6500,7,0,5
1630.1846,1624.2028,1485.8484,1000,1050,40,40,2,0,0,10,10,5.9818,7.0000,0.1000,0.6500,7,0,5
1616.3554,1603.6870,1470.2424,1000,1050,40,40,2,0,0,10,10,12.6684,7.0000,0.1000,0.6500,7,0,5
1514.0393,1502.2705,1569.4168,1000,1050,40,40,0,4,0,10,10,11.7687,3.0000,0.1000,0.6500,8,0,5
1486.2098,1491.2026,1566.7503,1000,1050,40,40,0,4,0,10,10,-4.9928,3.0000,0.1000,0.6500,8,0,5
1484.8592,1487.5013,1568.5842,1000,1050,40,40,0,4,0,10,10,-2.6421,3.0000,0.1000,0.6500,8,0,5
1489.9527,1496.4107,1574.2273,1000,1050,40,40,0,4,0,10,10,-6.4580,3.0000,0.1000,0.6500,8,0,5
1556.3855,1498.2397,1556.9630,1000,1050,40,40,0,4,1,10,10,-0.5775,3.0000,0.1000,0.6500,8,0,5
1490.6557,1496.3123,1559.4005,1000,1050,40,40,0,4,0,10,10,-5.6566,3.0000,0.1000,0.6500,8,0,5
1500.7096,1502.0699,1545.8402,1000,1050,40,40,0,4,0,10,10,-1.3603,3.0000,0.1000,0.6500,8,0,5
1521.3982,1503.4851,1541.6268,1000,1050,40,40,0,4,0,10,10,17.9131,3.0000,0.1000,0.6500,8,0,5
1520.5809,1524.2921,1407.6135,1000,1050,40,40,1,4,0,10,10,-3.7112,5.5000,0.1000,0.6500,9,0,5
1536.8262,1532.2802,1405.4281,1000,1050,40,40,1,4,0,10,10,4.5460,5.5000,0.1000,0.6500,9,0,5
1556.3020,1544.4416,1395.2425,1000,1050,40,40,1,4,0,10,10,11.8604,5.5000,0.1000,0.6500,9,0,5
1570.0101,1554.8523,1396.5286,1000,1050,40,40,1,4,0,10,10,15.1578,5.5000,0.1000,0.6500,9,0,5
1382.0663,1559.0020,1376.4108,1000,1050,40,40,1,4,1,10,10,5.6554,5.5000,0.1000,0.6500,9,0,5
1553.5727,1557.0420,1361.0328,1000,1050,40,40,1,4,0,10,10,-3.4693,5.5000,0.1000,0.6500,9,0,5
1554.3557,1562.7795,1369.4818,1000,1050,40,40,1,4,0,10,10,-8.4238,5.5000,0.1000,0.6500,9,0,5
1556.3363,1543.8418,1354.9419,1000,1050,40,40,1,4,0,10,10,12.4946,5.5000,0.1000,0.6500,9,0,5
1424.0935,1419.2586,1491.7398,1000,1050,40,40,1,5,0,10,10,4.8348,7.0000,0.1000,0.6500,10,0,5
1401.8447,1395.3708,1483.4362,1000,1050,40,40,1,5,0,10,10,6.4739,7.0000,0.1000,0.6500,10,0,5
1388.9210,1386.9345,1482.5259,1000,1050,40,40,1,5,0,10,10,1.9865,7.0000,0.1000,0.6500,10,0,5
1381.4796,1388.1221,1499.7883,1000,1050,40,40,1,5,0,10,10,-6.6425,7.0000,0.1000,0.6500,10,0,5
1391.9374,1375.0745,1503.4208,1000,1050,40,40,1,5,0,10,10,16.8629,7.0000,0.1000,0.6500,10,0,5
1490.9865,1386.3315,1504.8697,1000,1050,40,40,1,5,1,10,10,-13.8832,7.0000,0.1000,0.6500,10,0,5
1371.6947,1379.3134,1510.7309,1000,1050,40,40,1,5,0,10,10,-7.6187,7.0000,0.1000,0.6500,10,0,5
1387.1271,1382.1711,1525.3945,1000,1050,40,40,1,5,0,10,10,4.9560,7.0000,0.1000,0.6500,10,0,5
1559.8783,1546.9283,1378.2746,1000,1050,40,40,2,0,0,10,10,12.9501,7.5000,0.1000,0.6500,11,0,5
1553.5574,1550.9762,1393.2957,1000,1050,40,40,2,0,0,10,10,2.5811,7.5000,0.1000,0.6500,11,0,5
1543.7617,1553.2887,1397.8899,1000,1050,40,40,2,0,0,10,10,-9.5270,7.5000,0.1000,0.6500,11,0,5
1573.8254,1567.8897,1403.4774,1000,1050,40,40,2,0,0,10,10,5.9358,7.5000,0.1000,0.6500,11,0,5
1569.1334,1582.5861,1403.4850,1000,1050,40,40,2,0,0,10,10,-13.4528,7.5000,0.1000,0.6500,11,0,5
1555.1680,1573.1076,1397.7962,1000,1050,40,40,2,0,0,10,10,-17.9396,7.5000,0.1000,0.6500,11,0,5
1557.7196,1579.1646,1403.1383,1000,1050,40,40,2,0,0,10,10,-21.4450,7.5000,0.1000,0.6500,11,0,5
1554.5806,1563.5835,1400.6475,1000,1050,40,40,2,0,0,10,10,-9.0029,7.5000,0.1000,0.6500,11,0,5
1461.4793,1461.0677,1633.0470,1000,1050,40,40,0,4,0,10,10,0.4116,6.0000,0.1000,0.6500,12,0,5
1447.5672,1454.2282,1650.2968,1000,1050,40,40,0,4,0,10,10,-6.6611,6.0000,0.1000,0.6500,12,0,5
1463.2971,1450.7241,1644.1987,1000,1050,40,40,0,4,0,10,10,12.5730,6.0000,0.1000,0.6500,12,0,5
1444.7230,1443.5573,1647.3523,1000,1050,40,40,0,4,0,10,10,1.1657,6.0000,0.1000,0.6500,12,0,5
1645.5225,1440.9615,1653.6250,1000,1050,40,40,0,4,1,10,10,-8.1025,6.0000,0.1000,0.6500,12,0,5
1447.5066,1434.9851,1647.2818,1000,1050,40,40,0,4,0,10,10,12.5215,6.0000,0.1000,0.6500,12,0,5
1430.9409,1423.9989,1642.1968,1000,1050,40,40,0,4,0,10,10,6.9420,6.0000,0.1000,0.6500,12,0,5
1435.3572,1432.9638,1642.3437,1000,1050,40,40,0,4,0,10,10,2.3934,6.0000,0.1000,0.6500,12,0,5
1537.3166,1540.4676,1393.0680,1000,1050,40,40,0,4,0,10,10,-3.1511,6.0000,0.1000,0.6500,13,0,5
1566.1523,1548.9134,1398.6391,1000,1050,40,40,0,4,0,10,10,17.2390,6.0000,0.1000,0.6500,13,0,5
1591.5903,1553.3401,1387.6873,1000,1050,40,40,0,4,0,10,10,38.2502,6.0000,0.1000,0.6500,13,0,5
1563.7874,1557.5204,1378.2584,1000,1050,40,40,0,4,0,10,10,6.2670,6.0000,0.1000,0.6500,13,0,5
1404.2709,1561.2274,1387.4947,1000,1050,40,40,0,4,1,10,10,16.7762,6.0000,0.1000,0.6500,13,0,5
1547.6876,1559.0911,1391.3772,1000,1050,40,40,0,4,0,10,10,-11.4036,6.0000,0.1000,0.6500,13,0,5
1556.5084,1566.2391,1398.6647,1000,1050,40,40,0,4,0,10,10,-9.7307,6.0000,0.1000,0.6500,13,0,5
1555.9108,1549.2902,1403.4879,1000,1050,40,40,0,4,0,10,10,6.6206,6.0000,0.1000,0.6500,13,0,5
1463.0909,1458.9866,1460.3146,1000,1050,40,40,0,2,0,10,10,4.1043,3.5000,0.1000,0.6500,14,0,5
1442.8571,1443.8308,1444.1910,1000,1050,40,40,0,2,0,10,10,-0.9737,3.5000,0.1000,0.6500,14,0,5
1434.8964,1425.1486,1453.3138,1000,1050,40,40,0,2,1,10,10,-18.4174,3.5000,0.1000,0.6500,14,0,5
1430.7499,1435.3238,1453.2904,1000,1050,40,40,0,2,0,10,10,-4.5739,3.5000,0.1000,0.6500,14,0,5
1425.0008,1424.6393,1451.9038,1000,1050,40,40,0,2,0,10,10,0.3615,3.5000,0.1000,0.6500,14,0,5
1402.0798,1417.4656,1443.0572,1000,1050,40,40,0,2,0,10,10,-15.3859,3.5000,0.1000,0.6500,14,0,5
1412.2356,1405.4246,1427.1736,1000,1050,40,40,0,2,0,10,10,6.8111,3.5000,0.1000,0.6500,14,0,5
1409.1698,1400.2828,1422.2186,1000,1050,40,40,0,2,0,10,10,8.8869,3.5000,0.1000,0.6500,14,0,5
1466.0801,1460.2668,1403.8125,1000,1050,40,40,1,4,0,10,10,5.8133,5.0000,0.1000,0.6500,15,0,5
1441.8794,1448.9552,1395.4603,1000,1050,40,40,1,4,0,10,10,-7.0758,5.0000,0.1000,0.6500,15,0,5
1448.5806,1450.5634,1390.6500,1000,1050,40,40,1,4,0,10,10,-1.9828,5.0000,0.1000,0.6500,15,0,5
1442.4443,1453.0351,1386.1496,1000,1050,40,40,1,4,0,10,10,-10.5908,5.0000,0.1000,0.6500,15,0,5
1381.8491,1448.4793,1390.9562,1000,1050,40,40,1,4,1,10,10,-9.1070,5.0000,0.1000,0.6500,15,0,5
1463.2952,1453.1822,1385.0127,1000,1050,40,40,1,4,0,10,10,10.1129,5.0000,0.1000,0.6500,15,0,5
1450.2674,1461.1264,1398.2565,1000,1050,40,40,1,4,0,10,10,-10.8590,5.0000,0.1000,0.6500,15,0,5
1475.4407,1471.2328,1371.9156,1000,1050,40,40,1,4,0,10,10,4.2079,5.0000,0.1000,0.6500,15,0,5
1415.3945,1401.5511,1383.3791,1000,1050,40,40,1,5,0,10,10,13.8435,7.5000,0.1000,0.6500,16,0,5
1408.2322,1393.1860,1397.1738,1000,1050,40,40,1,5,0,10,10,15.0463,7.5000,0.1000,0.6500,16,0,5
1383.8934,1387.0139,1389.6387,1000,1050,40,40,1,5,0,10,10,-3.1205,7.5000,0.1000,0.6500,16,0,5
1380.9058,1379.2951,1396.9213,1000,1050,40,40,1,5,0,10,10,1.6107,7.5000,0.1000,0.6500,16,0,5
1376.9259,1387.6114,1418.8107,1000,1050,40,40,1,5,0,10,10,-10.6855,7.5000,0.1000,0.6500,16,0,5
1397.7348,1383.2938,1407.8653,1000,1050,40,40,1,5,1,10,10,-10.1305,7.5000,0.1000,0.6500,16,0,5
1394.9618,1374.8935,1417.9372,1000,1050,40,40,1,5,0,10,10,20.0684,7.5000,0.1000,0.6500,16,0,5
1340.8722,1362.5788,1413.6392,1000,1050,40,40,1,5,0,10,10,-21.7066,7.5000,0.1000,0.6500,16,0,5
1643.0092,1646.2786,1649.9635,1000,1050,40,40,1,4,0,10,10,-3.2694,5.5000,0.1000,0.6500,17,0,5
1628.9379,1634.6041,1635.8081,1000,1050,40,40,1,4,0,10,10,-5.6662,5.5000,0.1000,0.6500,17,0,5
1624.8985,1624.4360,1648.6544,1000,1050,40,40,1,4,0,10,10,0.4625,5.5000,0.1000,0.6500,17,0,5
1630.3971,1642.9412,1636.4025,1000,1050,40,40,1,4,0,10,10,-12.5441,5.5000,0.1000,0.6500,17,0,5
1635.6088,1631.4575,1635.2358,1000,1050,40,40,1,4,1,10,10,0.3730,5.5000,0.1000,0.6500,17,0,5
1641.9316,1628.0015,1637.2479,1000,1050,40,40,1,4,0,10,10,13.9301,5.5000,0.1000,0.6500,17,0,5
1615.3382,1628.6094,1640.3471,1000,1050,40,40,1,4,0,10,10,-13.2712,5.5000,0.1000,0.6500,17,0,5
1610.5010,1625.2492,1637.1618,1000,1050,40,40,1,4,0,10,10,-14.7481,5.5000,0.1000,0.6500,17,0,5
1555.6939,1532.2766,1411.5275,1000,1050,40,40,1,4,0,10,10,23.4173,5.0000,0.1000,0.6500,18,0,5
1536.1472,1534.6435,1409.4966,1000,1050,40,40,1,4,0,10,10,1.5038,5.0000,0.1000,0.6500,18,0,5
1530.1723,1514.6427,1410.0864,1000,1050,40,40,1,4,0,10,10,15.5296,5.0000,0.1000,0.6500,18,0,5
1512.4243,1524.4554,1407.2422,1000,1050,40,40,1,4,0,10,10,-12.0311,5.0000,0.1000,0.6500,18,0,5
1387.8878,1532.4101,1392.0163,1000,1050,40,40,1,4,1,10,10,-4.1285,5.0000,0.1000,0.6500,18,0,5
1547.8055,1533.8168,1396.9697,1000,1050,40,40,1,4,0,10,10,13.9887,5.0000,0.1000,0.6500,18,0,5
1536.6647,1539.7112,1379.8045,1000,1050,40,40,1,4,0,10,10,-3.0465,5.0000,0.1000,0.6500,18,0,5
1552.9544,1544.2094,1369.7800,1000,1050,40,40,1,4,0,10,10,8.7450,5.0000,0.1000,0.6500,18,0,5
1662.8736,1657.3820,1502.6247,1000,1050,40,40,1,6,0,10,10,5.4916,6.5000,0.1000,0.6500,19,0,5
1690.8837,1686.1091,1513.9162,1000,1050,40,40,1,6,0,10,10,4.7745,6.5000,0.1000,0.6500,19,0,5
1685.7024,1677.9936,1529.6660,1000,1050,40,40,1,6,0,10,10,7.7087,6.5000,0.1000,0.6500,19,0,5
1683.4464,1684.3003,1547.1811,1000,1050,40,40,1,6,0,10,10,-0.8539,6.5000,0.1000,0.6500,19,0,5
1671.0743,1666.9878,1553.0507,1000,1050,40,40,1,6,0,10,10,4.0865,6.5000,0.1000,0.6500,19,0,5
1625.3977,1637.4265,1561.2004,1000,1050,40,40,1,6,0,10,10,-12.0288,6.5000,0.1000,0.6500,19,0,5
1574.9269,1638.9109,1561.0708,1000,1050,40,40,1,6,1,10,10,13.8561,6.5000,0.1000,0.6500,19,0,5
1637.9662,1633.6650,1559.0293,1000,1050,40,40,1,6,0,10,10,4.3012,6.5000,0.1000,0.6500,19,0,5
1598.4518,1590.3956,1546.6618,1000,1050,40,40,0,3,0,10,10,8.0563,7.5000,0.1000,0.6500,20,0,5
1588.9865,1590.1793,1546.6205,1000,1050,40,40,0,3,0,10,10,-1.1927,7.5000,0.1000,0.6500,20,0,5
1566.8315,1576.3573,1555.3214,1000,1050,40,40,0,3,0,10,10,-9.5257,7.5000,0.1000,0.6500,20,0,5
1528.0740,1567.3328,1547.6336,1000,1050,40,40,0,3,1,10,10,-19.5596,7.5000,0.1000,0.6500,20,0,5
1578.0403,1565.7899,1555.6378,1000,1050,40,40,0,3,0,10,10,12.2503,7.5000,0.1000,0.6500,20,0,5
1566.3084,1563.2118,1557.6822,1000,1050,40,40,0,3,0,10,10,3.0965,7.5000,0.1000,0.6500,20,0,5
1573.8693,1573.4341,1556.5011,1000,1050,40,40,0,3,0,10,10,0.4352,7.5000,0.1000,0.6500,20,0,5
1556.9484,1563.9372,1564.0890,1000,1050,40,40,0,3,0,10,10,-6.9888,7.5000,0.1000,0.6500,20,0,5
1516.4868,1521.5277,1526.0273,1000,1050,40,40,0,2,0,10,10,-5.0409,4.0000,0.1000,0.6500,21,0,5
1534.4466,1526.4906,1500.7584,1000,1050,40,40,0,2,0,10,10,7.9560,4.0000,0.1000,0.6500,21,0,5
1500.8439,1513.8627,1507.4518,1000,1050,40,40,0,2,1,10,10,-6.6080,4.0000,0.1000,0.6500,21,0,5
1524.4664,1523.5017,1497.6505,1000,1050,40,40,0,2,0,10,10,0.9647,4.0000,0.1000,0.6500,21,0,5
1509.6397,1520.6835,1484.7831,1000,1050,40,40,0,2,0,10,10,-11.0437,4.0000,0.1000,0.6500,21,0,5
1507.5644,1513.1390,1483.9320,1000,1050,40,40,0,2,0,10,10,-5.5746,4.0000,0.1000,0.6500,21,0,5
1499.5155,1513.4719,1502.5980,1000,1050,40,40,0,2,0,10,10,-13.9565,4.0000,0.1000,0.6500,21,0,5
1511.0558,1516.0647,1496.6830,1000,1050,40,40,0,2,0,10,10,-5.0090,4.0000,0.1000,0.6500,21,0,5
1424.7416,1412.5996,1589.8114,1000,1050,40,40,0,3,0,10,10,12.1419,6.5000,0.1000,0.6500,22,0,5
1404.7824,1401.6420,1589.5006,1000,1050,40,40,0,3,0,10,10,3.1404,6.5000,0.1000,0.6500,22,0,5
1388.7327,1402.3465,1595.2301,1000,1050,40,40,0,3,0,10,10,-13.6138,6.5000,0.1000,0.6500,22,0,5
1596.2192,1414.1978,1606.8381,1000,1050,40,40,0,3,1,10,10,-10.6189,6.5000,0.1000,0.6500,22,0,5
1408.0933,1410.2084,1600.8597,1000,1050,40,40,0,3,0,10,10,-2.1151,6.5000,0.1000,0.6500,22,0,5
1406.4191,1395.1265,1619.9825,1000,1050,40,40,0,3,0,10,10,11.2926,6.5000,0.1000,0.6500,22,0,5
1355.9369,1372.9197,1616.1042,1000,1050,40,40,0,3,0,10,10,-16.9828,6.5000,0.1000,0.6500,22,0,5
1368.4049,1360.9480,1612.4394,1000,1050,40,40,0,3,0,10,10,7.4568,6.5000,0.1000,0.6500,22,0,5
1557.0185,1553.4461,1484.7657,1000,1050,40,40,0,4,0,10,10,3.5724,6.0000,0.1000,0.6500,23,0,5
1579.9814,1560.8515,1467.0842,1000,1050,40,40,0,4,0,10,10,19.1299,6.0000,0.1000,0.6500,23,0,5
1586.4663,1579.3098,1452.3293,1000,1050,40,40,0,4,0,10,10,7.1565,6.0000,0.1000,0.6500,23,0,5
1560.1463,1564.1188,1431.9564,1000,1050,40,40,0,4,0,10,10,-3.9725,6.0000,0.1000,0.6500,23,0,5
1429.6256,1583.0320,1429.0338,1000,1050,40,40,0,4,1,10,10,0.5917,6.0000,0.1000,0.6500,23,0,5
1607.2509,1601.0577,1427.8067,1000,1050,40,40,0,4,0,10,10,6.1932,6.0000,0.1000,0.6500,23,0,5
1610.5346,1607.5138,1417.0251,1000,1050,40,40,0,4,0,10,10,3.0208,6.0000,0.1000,0.6500,23,0,5
1594.0641,1606.2275,1424.7582,1000,1050,40,40,0,4,0,10,10,-12.1634,6.0000,0.1000,0.6500,23,0,5
1676.2286,1675.0967,1696.3719,1000,1050,40,40,0,3,0,10,10,1.1319,4.0000,0.1000,0.6500,24,0,5
1696.5225,1682.5485,1721.3864,1000,1050,40,40,0,3,0,10,10,13.9740,4.0000,0.1000,0.6500,24,0,5
1678.4379,1675.2008,1738.8610,1000,1050,40,40,0,3,0,10,10,3.2371,4.0000,0.1000,0.6500,24,0,5
1737.3829,1689.5899,1725.6875,1000,1050,40,40,0,3,1,10,10,11.6955,4.0000,0.1000,0.6500,24,0,5
1734.6678,1711.9643,1711.8268,1000,1050,40,40,0,3,0,10,10,22.7035,4.0000,0.1000,0.6500,24,0,5
1708.3484,1701.2478,1716.0594,1000,1050,40,40,0,3,0,10,10,7.1007,4.0000,0.1000,0.6500,24,0,5
1687.8174,1710.8857,1722.8543,1000,1050,40,40,0,3,0,10,10,-23.0683,4.0000,0.1000,0.6500,24,0,5
1726.8283,1711.3725,1749.9900,1000,1050,40,40,0,3,0,10,10,15.4558,4.0000,0.1000,0.6500,24,0,5
1498.7581,1500.3841,1470.5897,1000,1050,40,40,0,3,0,10,10,-1.6260,6.5000,0.1000,0.6500,25,0,5
1502.1034,1501.6391,1477.5174,1000,1050,40,40,0,3,0,10,10,0.4643,6.5000,0.1000,0.6500,25,0,5
1482.2728,1487.9878,1459.8359,1000,1050,40,40,0,3,0,10,10,-5.7150,6.5000,0.1000,0.6500,25,0,5
1440.0369,1476.1739,1452.5241,1000,1050,40,40,0,3,1,10,10,-12.4872,6.5000,0.1000,0.6500,25,0,5
1465.9882,1470.5914,1430.5843,1000,1050,40,40,0,3,0,10,10,-4.6032,6.5000,0.1000,0.6500,25,0,5
1451.5776,1465.8293,1417.0733,1000,1050,40,40,0,3,0,10,10,-14.2516,6.5000,0.1000,0.6500,25,0,5
1442.1899,1449.6334,1414.7296,1000,1050,40,40,0,3,0,10,10,-7.4435,6.5000,0.1000,0.6500,25,0,5
1460.2418,1453.6873,1392.0742,1000,1050,40,40,0,3,0,10,10,6.5545,6.5000,0.1000,0.6500,25,0,5
1510.4696,1510.9557,1450.3540,1000,1050,40,40,0,4,0,10,10,-0.4860,7.5000,0.1000,0.6500,26,0,5
1506.9588,1516.4525,1442.2357,1000,1050,40,40,0,4,0,10,10,-9.4937,7.5000,0.1000,0.6500,26,0,5
1528.6814,1525.1351,1436.3787,1000,1050,40,40,0,4,0,10,10,3.5463,7.5000,0.1000,0.6500,26,0,5
1516.0880,1509.4795,1430.9930,1000,1050,40,40,0,4,0,10,10,6.6085,7.5000,0.1000,0.6500,26,0,5
1433.0500,1491.9203,1429.0712,1000,1050,40,40,0,4,1,10,10,3.9788,7.5000,0.1000,0.6500,26,0,5
1487.3408,1477.5048,1432.2470,1000,1050,40,40,0,4,0,10,10,9.8360,7.5000,0.1000,0.6500,26,0,5
