observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,ITI,duration_tones,ISI,trial_n,run_n,session_n
1568.4399,1553.8917,1626.8610,1000,1050,16,16,0,2,0,10,10,14.5482,4.5000,0.1000,0.6500,3,0,0
1538.2326,1546.4011,1606.2384,1000,1050,16,16,0,2,0,10,10,-8.1684,4.5000,0.1000,0.6500,3,0,0
1600.0396,1555.0151,1607.0441,1000,1050,16,16,0,2,1,10,10,-7.0045,4.5000,0.1000,0.6500,3,0,0
1562.6271,1568.0656,1614.6034,1000,1050,16,16,0,2,0,10,10,-5.4385,4.5000,0.1000,0.6500,3,0,0
1587.7026,1582.4598,1622.6601,1000,1050,16,16,0,2,0,10,10,5.2428,4.5000,0.1000,0.6500,3,0,0
1578.1261,1587.2355,1609.9165,1000,1050,16,16,0,2,0,10,10,-9.1094,4.5000,0.1000,0.6500,3,0,0
1583.5698,1599.6392,1598.7459,1000,1050,16,16,0,2,0,10,10,-16.0694,4.5000,0.1000,0.6500,3,0,0
1617.6673,1598.9199,1596.7832,1000,1050,16,16,0,2,0,10,10,18.7474,4.5000,0.1000,0.6500,3,0,0
1512.3368,1514.8325,1472.7608,1000,1050,16,16,0,3,0,10,10,-2.4957,3.5000,0.1000,0.6500,4,0,0
1497.3623,1501.5300,1479.9615,1000,1050,16,16,0,3,0,10,10,-4.1678,3.5000,0.1000,0.6500,4,0,0
1503.6908,1516.7147,1489.8715,1000,1050,16,16,0,3,0,10,10,-13.0239,3.5000,0.1000,0.6500,4,0,0
1476.7191,1524.1591,1497.8429,1000,1050,16,16,0,3,1,10,10,-21.1238,3.5000,0.1000,0.6500,4,0,0
1522.1938,1524.4805,1497.2970,1000,1050,16,16,0,3,0,10,10,-2.2867,3.5000,0.1000,0.6500,4,0,0
1523.6434,1532.6154,1502.9721,1000,1050,16,16,0,3,0,10,10,-8.9720,3.5000,0.1000,0.6500,4,0,0
1532.9605,1529.6534,1496.3545,1000,1050,16,16,0,3,0,10,10,3.3072,3.5000,0.1000,0.6500,4,0,0
1535.0374,1523.4107,1488.6580,1000,1050,16,16,0,3,0,10,10,11.6267,3.5000,0.1000,0.6500,4,0,0
1478.9680,1464.9902,1628.6671,1000,1050,16,16,0,4,0,10,10,13.9778,5.0000,0.1000,0.6500,5,0,0
1486.6296,1488.9255,1621.2085,1000,1050,16,16,0,4,0,10,10,-2.2959,5.0000,0.1000,0.6500,5,0,0
1491.8346,1498.7209,1615.2674,1000,1050,16,16,0,4,0,10,10,-6.8862,5.0000,0.1000,0.6500,5,0,0
1479.1358,1487.0024,1596.8571,1000,1050,16,16,0,4,0,10,10,-7.8666,5.0000,0.1000,0.6500,5,0,0
1592.0818,1491.6397,1597.7133,1000,1050,16,16,0,4,1,10,10,-5.6316,5.0000,0.1000,0.6500,5,0,0
1483.4979,1486.0992,1593.2051,1000,1050,16,16,0,4,0,10,10,-2.6013,5.0000,0.1000,0.6500,5,0,0
1490.4710,1497.1121,1595.4309,1000,1050,16,16,0,4,0,10,10,-6.6411,5.0000,0.1000,0.6500,5,0,0
1490.4285,1499.6331,1583.9420,1000,1050,16,16,0,4,0,10,10,-9.2046,5.0000,0.1000,0.6500,5,0,0
1595.2309,1596.1726,1494.4241,1000,1050,16,16,0,2,0,10,10,-0.9417,7.0000,0.1000,0.6500,6,0,0
1577.4350,1579.8441,1488.4237,1000,1050,16,16,0,2,0,10,10,-2.4091,7.0000,0.1000,0.6500,6,0,0
1477.4789,1575.9560,1479.3349,1000,1050,16,16,0,2,1,10,10,-1.8560,7.0000,0.1000,0.6500,6,0,0
1544.8038,1554.1999,1469.2834,1000,1050,16,16,0,2,0,10,10,-9.3962,7.0000,0.1000,0.6500,6,0,0
1552.7464,1546.4494,1473.3441,1000,1050,16,16,0,2,0,10,10,6.2970,7.0000,0.1000,0.6500,6,0,0
1547.7243,1555.6575,1488.6232,1000,1050,16,16,0,2,0,10,10,-7.9332,7.0000,0.1000,0.6500,6,0,0
1553.9727,1545.1348,1501.0486,1000,1050,16,16,0,2,0,10,10,8.8380,7.0000,0.1000,0.6500,6,0,0
1562.3118,1552.0020,1491.8022,1000,1050,16,16,0,2,0,10,10,10.3098,7.0000,0.1000,0.6500,6,0,0
1470.4275,1481.3738,1450.4305,1000,1050,16,16,0,4,0,10,10,-10.9464,6.0000,0.1000,0.6500,7,0,0
1473.9779,1478.1659,1438.5321,1000,1050,16,16,0,4,0,10,10,-4.1880,6.0000,0.1000,0.6500,7,0,0
1464.1668,1465.8603,1462.4208,1000,1050,16,16,0,4,0,10,10,-1.6934,6.0000,0.1000,0.6500,7,0,0
1469.8802,1447.7569,1471.8806,1000,1050,16,16,0,4,0,10,10,22.1233,6.0000,0.1000,0.6500,7,0,0
1479.9269,1452.1527,1484.9230,1000,1050,16,16,0,4,1,10,10,-4.9961,6.0000,0.1000,0.6500,7,0,0
1473.8537,1467.4044,1464.4213,1000,1050,16,16,0,4,0,10,10,6.4493,6.0000,0.1000,0.6500,7,0,0
1466.2153,1460.3182,1451.5972,1000,1050,16,16,0,4,0,10,10,5.8971,6.0000,0.1000,0.6500,7,0,0
1461.4693,1450.3489,1437.8315,1000,1050,16,16,0,4,0,10,10,11.1204,6.0000,0.1000,0.6500,7,0,0
1615.1627,1605.2980,1442.9613,1000,1050,16,16,2,0,0,10,10,9.8647,4.5000,0.1000,0.6500,8,0,0
1602.5066,1607.7980,1437.9308,1000,1050,16,16,2,0,0,10,10,-5.2914,4.5000,0.1000,0.6500,8,0,0
1631.3703,1617.3025,1437.0956,1000,1050,16,16,2,0,0,10,10,14.0678,4.5000,0.1000,0.6500,8,0,0
1640.6382,1626.9800,1435.5014,1000,1050,16,16,2,0,0,10,10,13.6582,4.5000,0.1000,0.6500,8,0,0
1662.9670,1653.7230,1446.8061,1000,1050,16,16,2,0,0,10,10,9.2440,4.5000,0.1000,0.6500,8,0,0
1664.3793,1664.6301,1463.0549,1000,1050,16,16,2,0,0,10,10,-0.2508,4.5000,0.1000,0.6500,8,0,0
1679.0622,1674.7988,1443.7212,1000,1050,16,16,2,0,0,10,10,4.2634,4.5000,0.1000,0.6500,8,0,0
1664.4591,1668.9248,1439.8773,1000,1050,16,16,2,0,0,10,10,-4.4657,4.5000,0.1000,0.6500,8,0,0
1584.5940,1578.9664,1424.7899,1000,1050,16,16,1,6,0,10,10,5.6276,5.0000,0.1000,0.6500,9,0,0
1572.6545,1582.5307,1421.5830,1000,1050,16,16,1,6,0,10,10,-9.8762,5.0000,0.1000,0.6500,9,0,0
1567.9513,1581.6574,1425.3646,1000,1050,16,16,1,6,0,10,10,-13.7061,5.0000,0.1000,0.6500,9,0,0
1571.7266,1584.2536,1416.3826,1000,1050,16,16,1,6,0,10,10,-12.5270,5.0000,0.1000,0.6500,9,0,0
1609.3607,1594.9723,1411.1804,1000,1050,16,16,1,6,0,10,10,14.3884,5.0000,0.1000,0.6500,9,0,0
1575.7084,1571.2703,1408.2479,1000,1050,16,16,1,6,0,10,10,4.4381,5.0000,0.1000,0.6500,9,0,0
1422.6735,1574.9484,1400.3836,1000,1050,16,16,1,6,1,10,10,22.2898,5.0000,0.1000,0.6500,9,0,0
1557.3330,1566.8242,1393.6269,1000,1050,16,16,1,6,0,10,10,-9.4912,5.0000,0.1000,0.6500,9,0,0
1461.2403,1462.4766,1487.2306,1000,1050,16,16,0,3,0,10,10,-1.2363,3.0000,0.1000,0.6500,10,0,0
1433.9203,1455.1763,1494.7591,1000,1050,16,16,0,3,0,10,10,-21.2560,3.0000,0.1000,0.6500,10,0,0
1437.6066,1447.4881,1509.1636,1000,1050,16,16,0,3,0,10,10,-9.8816,3.0000,0.1000,0.6500,10,0,0
1523.0371,1447.7921,1523.6488,1000,1050,16,16,0,3,1,10,10,-0.6117,3.0000,0.1000,0.6500,10,0,0
1449.0735,1450.7309,1522.8631,1000,1050,16,16,0,3,0,10,10,-1.6573,3.0000,0.1000,0.6500,10,0,0
1449.3281,1456.1607,1530.7662,1000,1050,16,16,0,3,0,10,10,-6.8326,3.0000,0.1000,0.6500,10,0,0
1442.1852,1456.7007,1538.8936,1000,1050,16,16,0,3,0,10,10,-14.5155,3.0000,0.1000,0.6500,10,0,0
1473.9549,1458.5656,1542.1623,1000,1050,16,16,0,3,0,10,10,15.3893,3.0000,0.1000,0.6500,10,0,0
1458.6820,1478.5066,1451.5968,1000,1050,16,16,0,2,0,10,10,-19.8246,6.0000,0.1000,0.6500,11,0,0
1478.6509,1466.4019,1445.1099,1000,1050,16,16,0,2,0,10,10,12.2490,6.0000,0.1000,0.6500,11,0,0
1433.7786,1453.9397,1436.6911,1000,1050,16,16,0,2,1,10,10,-2.9125,6.0000,0.1000,0.6500,11,0,0
1481.4807,1477.7711,1431.8435,1000,1050,16,16,0,2,0,10,10,3.7096,6.0000,0.1000,0.6500,11,0,0
1468.0157,1476.0863,1429.9563,1000,1050,16,16,0,2,0,10,10,-8.0707,6.0000,0.1000,0.6500,11,0,0
1497.7893,1475.7937,1422.7898,1000,1050,16,16,0,2,0,10,10,21.9956,6.0000,0.1000,0.6500,11,0,0
1489.8043,1477.7139,1422.8346,1000,1050,16,16,0,2,0,10,10,12.0904,6.0000,0.1000,0.6500,11,0,0
1479.3663,1476.5463,1419.1258,1000,1050,16,16,0,2,0,10,10,2.8200,6.0000,0.1000,0.6500,11,0,0
1500.1622,1504.9368,1552.9743,1000,1050,16,16,0,2,0,10,10,-4.7746,7.0000,0.1000,0.6500,12,0,0
1508.9788,1510.9833,1533.7968,1000,1050,16,16,0,2,0,10,10,-2.0045,7.0000,0.1000,0.6500,12,0,0
1525.8416,1515.3986,1529.7319,1000,1050,16,16,0,2,1,10,10,-3.8902,7.0000,0.1000,0.6500,12,0,0
1497.6241,1505.8579,1510.0286,1000,1050,16,16,0,2,0,10,10,-8.2338,7.0000,0.1000,0.6500,12,0,0
1510.0590,1517.5148,1525.2409,1000,1050,16,16,0,2,0,10,10,-7.4558,7.0000,0.1000,0.6500,12,0,0
1524.4834,1520.4966,1521.1485,1000,1050,16,16,0,2,0,10,10,3.9868,7.0000,0.1000,0.6500,12,0,0
1486.5251,1495.0527,1526.3728,1000,1050,16,16,0,2,0,10,10,-8.5276,7.0000,0.1000,0.6500,12,0,0
1496.7512,1501.7891,1532.6612,1000,1050,16,16,0,2,0,10,10,-5.0379,7.0000,0.1000,0.6500,12,0,0
1499.3136,1522.7803,1516.3865,1000,1050,16,16,0,3,0,10,10,-23.4667,3.5000,0.1000,0.6500,13,0,0
1520.9329,1515.5541,1509.8211,1000,1050,16,16,0,3,0,10,10,5.3788,3.5000,0.1000,0.6500,13,0,0
1555.0393,1534.7293,1509.6728,1000,1050,16,16,0,3,0,10,10,20.3100,3.5000,0.1000,0.6500,13,0,0
1524.4166,1540.6773,1513.4207,1000,1050,16,16,0,3,1,10,10,10.9959,3.5000,0.1000,0.6500,13,0,0
1561.2299,1552.6109,1522.3595,1000,1050,16,16,0,3,0,10,10,8.6189,3.5000,0.1000,0.6500,13,0,0
1543.2641,1556.9419,1527.9434,1000,1050,16,16,0,3,0,10,10,-13.6778,3.5000,0.1000,0.6500,13,0,0
1554.3440,1545.6321,1525.9952,1000,1050,16,16,0,3,0,10,10,8.7119,3.5000,0.1000,0.6500,13,0,0
1556.9492,1545.0231,1531.5595,1000,1050,16,16,0,3,0,10,10,11.9261,3.5000,0.1000,0.6500,13,0,0
1591.9259,1583.3324,1479.1325,1000,1050,16,16,2,0,0,10,10,8.5935,3.0000,0.1000,0.6500,14,0,0
1599.7981,1599.4761,1482.6375,1000,1050,16,16,2,0,0,10,10,0.3220,3.0000,0.1000,0.6500,14,0,0
1599.6251,1601.0801,1476.0994,1000,1050,16,16,2,0,0,10,10,-1.4550,3.0000,0.1000,0.6500,14,0,0
1638.0612,1609.4000,1480.0207,1000,1050,16,16,2,0,0,10,10,28.6612,3.0000,0.1000,0.6500,14,0,0
1614.2739,1607.9275,1479.2910,1000,1050,16,16,2,0,0,10,10,6.3463,3.0000,0.1000,0.6500,14,0,0
1612.6253,1614.1374,1481.6496,1000,1050,16,16,2,0,0,10,10,-1.5121,3.0000,0.1000,0.6500,14,0,0
1622.7652,1620.5873,1477.2743,1000,1050,16,16,2,0,0,10,10,2.1779,3.0000,0.1000,0.6500,14,0,0
1606.9374,1625.8845,1477.8558,1000,1050,16,16,2,0,0,10,10,-18.9472,3.0000,0.1000,0.6500,14,0,0
1587.1122,1597.9218,1596.3939,1000,1050,16,16,1,5,0,10,10,-10.8095,7.5000,0.1000,0.6500,15,0,0
1577.3315,1592.8038,1609.1964,1000,1050,16,16,1,5,0,10,10,-15.4723,7.5000,0.1000,0.6500,15,0,0
1592.3663,1606.4194,1597.3667,1000,1050,16,16,1,5,0,10,10,-14.0530,7.5000,0.1000,0.6500,15,0,0
1589.3998,1594.3202,1600.0468,1000,1050,16,16,1,5,0,10,10,-4.9204,7.5000,0.1000,0.6500,15,0,0
1599.1858,1595.3144,1596.5439,1000,1050,16,16,1,5,0,10,10,3.8714,7.5000,0.1000,0.6500,15,0,0
1603.0406,1596.1246,1601.4524,1000,1050,16,16,1,5,1,10,10,1.5882,7.5000,0.1000,0.6500,15,0,0
1594.3297,1598.7584,1599.5407,1000,1050,16,16,1,5,0,10,10,-4.4287,7.5000,0.1000,0.6500,15,0,0
1599.4665,1599.7964,1589.3914,1000,1050,16,16,1,5,0,10,10,-0.3299,7.5000,0.1000,0.6500,15,0,0
1431.3560,1432.8647,1513.4029,1000,1050,16,16,1,6,0,10,10,-1.5087,3.0000,0.1000,0.6500,16,0,0
1432.0728,1434.5578,1524.2009,1000,1050,16,16,1,6,0,10,10,-2.4850,3.0000,0.1000,0.6500,16,0,0
1442.4938,1430.3430,1539.6084,1000,1050,16,16,1,6,0,10,10,12.1507,3.0000,0.1000,0.6500,16,0,0
1424.4727,1436.8835,1533.5532,1000,1050,16,16,1,6,0,10,10,-12.4108,3.0000,0.1000,0.6500,16,0,0
1435.9739,1444.2385,1513.7778,1000,1050,16,16,1,6,0,10,10,-8.2646,3.0000,0.1000,0.6500,16,0,0
1428.7850,1443.7604,1504.8142,1000,1050,16,16,1,6,0,10,10,-14.9754,3.0000,0.1000,0.6500,16,0,0
1490.1804,1450.3125,1500.4935,1000,1050,16,16,1,6,1,10,10,-10.3132,3.0000,0.1000,0.6500,16,0,0
1470.6754,1470.4407,1490.5916,1000,1050,16,16,1,6,0,10,10,0.2347,3.0000,0.1000,0.6500,16,0,0
1508.9973,1511.9137,1415.3268,1000,1050,16,16,2,0,0,10,10,-2.9163,7.0000,0.1000,0.6500,17,0,0
1521.4935,1517.9877,1400.0719,1000,1050,16,16,2,0,0,10,10,3.5057,7.0000,0.1000,0.6500,17,0,0
1550.4472,1538.1984,1396.9468,1000,1050,16,16,2,0,0,10,10,12.2488,7.0000,0.1000,0.6500,17,0,0
1529.7940,1525.9286,1411.2432,1000,1050,16,16,2,0,0,10,10,3.8654,7.0000,0.1000,0.6500,17,0,0
1525.4643,1520.9494,1408.9361,1000,1050,16,16,2,0,0,10,10,4.5149,7.0000,0.1000,0.6500,17,0,0
1525.6070,1513.5092,1394.8846,1000,1050,16,16,2,0,0,10,10,12.0979,7.0000,0.1000,0.6500,17,0,0
1506.3417,1503.1169,1403.9531,1000,1050,16,16,2,0,0,10,10,3.2248,7.0000,0.1000,0.6500,17,0,0
1491.5229,1504.9606,1402.6038,1000,1050,16,16,2,0,0,10,10,-13.4377,7.0000,0.1000,0.6500,17,0,0
1617.6316,1612.8784,1642.5219,1000,1050,16,16,1,5,0,10,10,4.7532,3.0000,0.1000,0.6500,18,0,0
1605.4585,1605.7445,1630.3439,1000,1050,16,16,1,5,0,10,10,-0.2860,3.0000,0.1000,0.6500,18,0,0
1617.7336,1618.6001,1632.1420,1000,1050,16,16,1,5,0,10,10,-0.8666,3.0000,0.1000,0.6500,18,0,0
1626.9200,1625.8852,1647.5044,1000,1050,16,16,1,5,0,10,10,1.0348,3.0000,0.1000,0.6500,18,0,0
1644.3352,1630.3371,1639.1655,1000,1050,16,16,1,5,0,10,10,13.9981,3.0000,0.1000,0.6500,18,0,0
1614.6845,1624.8390,1631.2867,1000,1050,16,16,1,5,1,10,10,-16.6022,3.0000,0.1000,0.6500,18,0,0
1641.2872,1631.2220,1623.9093,1000,1050,16,16,1,5,0,10,10,10.0652,3.0000,0.1000,0.6500,18,0,0
1636.9449,1651.7434,1611.0320,1000,1050,16,16,1,5,0,10,10,-14.7985,3.0000,0.1000,0.6500,18,0,0
1489.6173,1483.4957,1604.7443,1000,1050,16,16,1,6,0,10,10,6.1216,7.5000,0.1000,0.6500,19,0,0
1470.2673,1476.9422,1613.3678,1000,1050,16,16,1,6,0,10,10,-6.6749,7.5000,0.1000,0.6500,19,0,0
1488.6109,1473.5386,1621.7180,1000,1050,16,16,1,6,0,10,10,15.0723,7.5000,0.1000,0.6500,19,0,0
1456.3243,1473.4564,1614.1980,1000,1050,16,16,1,6,0,10,10,-17.1321,7.5000,0.1000,0.6500,19,0,0
1450.3003,1450.6981,1631.3042,1000,1050,16,16,1,6,0,10,10,-0.3978,7.5000,0.1000,0.6500,19,0,0
1458.0482,1465.6696,1625.6415,1000,1050,16,16,1,6,0,10,10,-7.6214,7.5000,0.1000,0.6500,19,0,0
1632.2513,1461.2453,1626.3777,1000,1050,16,16,1,6,1,10,10,5.8736,7.5000,0.1000,0.6500,19,0,0
1469.0069,1461.1768,1615.3820,1000,1050,16,16,1,6,0,10,10,7.8301,7.5000,0.1000,0.6500,19,0,0
1441.7877,1435.7159,1576.2583,1000,1050,16,16,1,4,0,10,10,6.0718,3.0000,0.1000,0.6500,20,0,0
1439.5762,1443.5070,1572.4176,1000,1050,16,16,1,4,0,10,10,-3.9308,3.0000,0.1000,0.6500,20,0,0
1425.4256,1431.2443,1569.2351,1000,1050,16,16,1,4,0,10,10,-5.8187,3.0000,0.1000,0.6500,20,0,0
1440.9305,1430.8563,1557.2011,1000,1050,16,16,1,4,0,10,10,10.0742,3.0000,0.1000,0.6500,20,0,0
1555.6831,1421.0973,1562.1018,1000,1050,16,16,1,4,1,10,10,-6.4187,3.0000,0.1000,0.6500,20,0,0
1400.7243,1419.2897,1570.6993,1000,1050,16,16,1,4,0,10,10,-18.5654,3.0000,0.1000,0.6500,20,0,0
1424.5598,1421.7593,1573.5724,1000,1050,16,16,1,4,0,10,10,2.8005,3.0000,0.1000,0.6500,20,0,0
1429.9300,1425.7283,1569.6046,1000,1050,16,16,1,4,0,10,10,4.2017,3.0000,0.1000,0.6500,20,0,0
1397.2859,1404.4497,1406.7355,1000,1050,16,16,1,6,0,10,10,-7.1637,6.0000,0.1000,0.6500,21,0,0
1394.9932,1410.4842,1408.7609,1000,1050,16,16,1,6,0,10,10,-15.4910,6.0000,0.1000,0.6500,21,0,0
1428.8070,1418.1272,1409.8567,1000,1050,16,16,1,6,0,10,10,10.6798,6.0000,0.1000,0.6500,21,0,0
1431.8007,1427.6594,1401.1729,1000,1050,16,16,1,6,0,10,10,4.1413,6.0000,0.1000,0.6500,21,0,0
1445.9277,1427.4170,1418.9590,1000,1050,16,16,1,6,0,10,10,18.5107,6.0000,0.1000,0.6500,21,0,0
1446.7615,1425.8270,1410.8135,1000,1050,16,16,1,6,0,10,10,20.9345,6.0000,0.1000,0.6500,21,0,0
1413.5870,1432.6031,1410.9934,1000,1050,16,16,1,6,1,10,10,2.5937,6.0000,0.1000,0.6500,21,0,0
1418.7269,1433.2330,1420.8513,1000,1050,16,16,1,6,0,10,10,-14.5061,6.0000,0.1000,0.6500,21,0,0
1470.8721,1481.6624,1576.0303,1000,1050,16,16,1,6,0,10,10,-10.7904,3.5000,0.1000,0.6500,22,0,0
1461.4881,1472.8240,1570.0717,1000,1050,16,16,1,6,0,10,10,-11.3359,3.5000,0.1000,0.6500,22,0,0
1468.6351,1460.6280,1582.1199,1000,1050,16,16,1,6,0,10,10,8.0071,3.5000,0.1000,0.6500,22,0,0
1462.3281,1447.9349,1581.3048,1000,1050,16,16,1,6,0,10,10,14.3932,3.5000,0.1000,0.6500,22,0,0
1454.9649,1444.6417,1562.8482,1000,1050,16,16,1,6,0,10,10,10.3231,3.5000,0.1000,0.6500,22,0,0
1461.0970,1453.1100,1568.1754,1000,1050,16,16,1,6,0,10,10,7.9871,3.5000,0.1000,0.6500,22,0,0
1581.5931,1461.2153,1589.8428,1000,1050,16,16,1,6,1,10,10,-8.2497,3.5000,0.1000,0.6500,22,0,0
1497.7267,1473.8108,1561.7352,1000,1050,16,16,1,6,0,10,10,23.9159,3.5000,0.1000,0.6500,22,0,0
1460.1641,1457.1103,1602.4417,1000,1050,16,16,1,6,0,10,10,3.0538,4.5000,0.1000,0.6500,23,0,0
1462.8958,1457.8839,1601.2171,1000,1050,16,16,1,6,0,10,10,5.0119,4.5000,0.1000,0.6500,23,0,0
1466.6598,1458.2550,1603.8954,1000,1050,16,16,1,6,0,10,10,8.4048,4.5000,0.1000,0.6500,23,0,0
1439.7063,1448.5981,1620.2850,1000,1050,16,16,1,6,0,10,10,-8.8918,4.5000,0.1000,0.6500,23,0,0
1469.2100,1463.5044,1596.9637,1000,1050,16,16,1,6,0,10,10,5.7057,4.5000,0.1000,0.6500,23,0,0
1451.9560,1450.9203,1588.3395,1000,1050,16,16,1,6,0,10,10,1.0357,4.5000,0.1000,0.6500,23,0,0
1584.3505,1437.2626,1572.1827,1000,1050,16,16,1,6,1,10,10,12.1678,4.5000,0.1000,0.6500,23,0,0
1445.8210,1442.4029,1571.3959,1000,1050,16,16,1,6,0,10,10,3.4181,4.5000,0.1000,0.6500,23,0,0
1526.3032,1534.1508,1504.6885,1000,1050,16,16,1,5,0,10,10,-7.8476,5.5000,0.1000,0.6500,24,0,0
1528.7469,1525.9593,1497.7531,1000,1050,16,16,1,5,0,10,10,2.7877,5.5000,0.1000,0.6500,24,0,0
1527.1987,1528.0689,1499.9048,1000,1050,16,16,1,5,0,10,10,-0.8702,5.5000,0.1000,0.6500,24,0,0
1523.6198,1524.4705,1497.8417,1000,1050,16,16,1,5,0,10,10,-0.8507,5.5000,0.1000,0.6500,24,0,0
1513.2747,1516.5612,1507.1728,1000,1050,16,16,1,5,0,10,10,-3.2865,5.5000,0.1000,0.6500,24,0,0
1503.5893,1521.1551,1502.9650,1000,1050,16,16,1,5,1,10,10,0.6243,5.5000,0.1000,0.6500,24,0,0
1539.5723,1529.2974,1502.5493,1000,1050,16,16,1,5,0,10,10,10.2749,5.5000,0.1000,0.6500,24,0,0
1529.3488,1529.0341,1496.3123,1000,1050,16,16,1,5,0,10,10,0.3148,5.5000,0.1000,0.6500,24,0,0
1579.0168,1577.7640,1489.1337,1000,1050,16,16,1,4,0,10,10,1.2527,4.5000,0.1000,0.6500,25,0,0
1597.8908,1596.5522,1505.5694,1000,1050,16,16,1,4,0,10,10,1.3385,4.5000,0.1000,0.6500,25,0,0
1591.6879,1602.0974,1497.6842,1000,1050,16,16,1,4,0,10,10,-10.4095,4.5000,0.1000,0.6500,25,0,0
1605.2627,1604.5643,1492.0914,1000,1050,16,16,1,4,0,10,10,0.6984,4.5000,0.1000,0.6500,25,0,0
1493.5961,1609.0946,1484.3367,1000,1050,16,16,1,4,1,10,10,9.2594,4.5000,0.1000,0.6500,25,0,0
1616.9070,1604.9159,1491.6596,1000,1050,16,16,1,4,0,10,10,11.9912,4.5000,0.1000,0.6500,25,0,0
1593.4895,1595.7351,1476.9692,1000,1050,16,16,1,4,0,10,10,-2.2456,4.5000,0.1000,0.6500,25,0,0
1584.9637,1594.7599,1474.3643,1000,1050,16,16,1,4,0,10,10,-9.7962,4.5000,0.1000,0.6500,25,0,0
1625.3735,1631.0704,1496.5292,1000,1050,16,16,1,4,0,10,10,-5.6969,4.0000,0.1000,0.6500,26,0,0
1634.6238,1627.3663,1504.0509,1000,1050,16,16,1,4,0,10,10,7.2576,4.0000,0.1000,0.6500,26,0,0
1618.3114,1620.1755,1498.8180,1000,1050,16,16,1,4,0,10,10,-1.8641,4.0000,0.1000,0.6500,26,0,0
1612.8219,1604.6016,1502.7811,1000,1050,16,16,1,4,0,10,10,8.2203,4.0000,0.1000,0.6500,26,0,0
1482.3747,1597.0700,1480.9209,1000,1050,16,16,1,4,1,10,10,1.4538,4.0000,0.1000,0.6500,26,0,0
1604.6480,1603.7130,1486.8474,1000,1050,16,16,1,4,0,10,10,0.9350,4.0000,0.1000,0.6500,26,0,0
