onset	duration	trial_type	onset_tone	duration_imprecise	response_time_imprecise	offset_trial	offset_sound_imprecise	onset_iti	offset_iti	onset_iti_imprecise	offset_iti_imprecise	ITI	frequency	key_pressed	confidence	correct	dpos	rule	runs	trial_no	tau_std	lim_std	lim_dev	trigger_time_1	trigger_time_2	trigger_time_3	trigger_time_4	trigger_time_5
68880.920947166	5.35	0	68885.420947166	5.347238500005915	0.40110491699306294	68896.7708945	68886.268185666	68886.270947166	68896.770947166	68886.268278083	68896.768109125	10.5	756.01	y	20.0	0	5	1	1	61	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68880.920947166	5.35	0	68886.170947166	5.347238500005915	0.40110491699306294	68896.7708945	68886.268185666	68886.270947166	68896.770947166	68886.268278083	68896.768109125	10.5	743.79	y	20.0	0	5	1	1	61	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68896.787456916	5.35	0	68896.787456916	5.347357916994952		68913.13739999999	68902.134814833	68902.13745691601	68913.13745691601	68902.134916375	68913.1347865	11.0	743.78			3	4	1	1	62	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68896.787456916	5.35	0	68897.537456916	5.347357916994952		68913.13739999999	68902.134814833	68902.13745691601	68913.13745691601	68902.134916375	68913.1347865	11.0	784.71			3	4	1	1	62	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68896.787456916	5.35	0	68898.287456916	5.347357916994952		68913.13739999999	68902.134814833	68902.13745691601	68913.13745691601	68902.134916375	68913.1347865	11.0	785.07			3	4	1	1	62	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68896.787456916	5.35	0	68899.037456916	5.347357916994952		68913.13739999999	68902.134814833	68902.13745691601	68913.13745691601	68902.134916375	68913.1347865	11.0	786.93			3	4	1	1	62	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68896.787456916	5.35	1	68899.787456916	5.347357916994952		68913.13739999999	68902.134814833	68902.13745691601	68913.13745691601	68902.134916375	68913.1347865	11.0	753.52			3	4	1	1	62	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68896.787456916	5.35	0	68900.537456916	5.347357916994952		68913.13739999999	68902.134814833	68902.13745691601	68913.13745691601	68902.134916375	68913.1347865	11.0	794.23			3	4	1	1	62	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68896.787456916	5.35	0	68901.287456916	5.347357916994952		68913.13739999999	68902.134814833	68902.13745691601	68913.13745691601	68902.134916375	68913.1347865	11.0	802.35			3	4	1	1	62	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68896.787456916	5.35	0	68902.037456916	5.347357916994952		68913.13739999999	68902.134814833	68902.13745691601	68913.13745691601	68902.134916375	68913.1347865	11.0	800.53			3	4	1	1	62	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68913.15427495801	5.35	0	68913.15427495801	5.347205582991592		68928.50421862499	68918.501480541	68918.50427495802	68928.50427495802	68918.501573166	68928.50142475	10.0	798.88			3	4	1	1	63	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68913.15427495801	5.35	0	68913.90427495801	5.347205582991592		68928.50421862499	68918.501480541	68918.50427495802	68928.50427495802	68918.501573166	68928.50142475	10.0	797.7			3	4	1	1	63	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68913.15427495801	5.35	0	68914.65427495801	5.347205582991592		68928.50421862499	68918.501480541	68918.50427495802	68928.50427495802	68918.501573166	68928.50142475	10.0	785.34			3	4	1	1	63	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68913.15427495801	5.35	0	68915.40427495801	5.347205582991592		68928.50421862499	68918.501480541	68918.50427495802	68928.50427495802	68918.501573166	68928.50142475	10.0	781.82			3	4	1	1	63	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68913.15427495801	5.35	1	68916.15427495801	5.347205582991592		68928.50421862499	68918.501480541	68918.50427495802	68928.50427495802	68918.501573166	68928.50142475	10.0	745.95			3	4	1	1	63	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68913.15427495801	5.35	0	68916.90427495801	5.347205582991592		68928.50421862499	68918.501480541	68918.50427495802	68928.50427495802	68918.501573166	68928.50142475	10.0	755.76			3	4	1	1	63	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68913.15427495801	5.35	0	68917.65427495801	5.347205582991592		68928.50421862499	68918.501480541	68918.50427495802	68928.50427495802	68918.501573166	68928.50142475	10.0	761.24			3	4	1	1	63	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68913.15427495801	5.35	0	68918.40427495801	5.347205582991592		68928.50421862499	68918.501480541	68918.50427495802	68928.50427495802	68918.501573166	68928.50142475	10.0	765.96			3	4	1	1	63	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68928.520781083	5.35	0	68928.520781083	5.34731358299905		68943.87072291599	68933.868094666	68933.87078108301	68943.87078108301	68933.86818625	68943.868009666	10.0	791.39			3	4	1	1	64	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68928.520781083	5.35	0	68929.270781083	5.34731358299905		68943.87072291599	68933.868094666	68933.87078108301	68943.87078108301	68933.86818625	68943.868009666	10.0	769.39			3	4	1	1	64	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68928.520781083	5.35	0	68930.020781083	5.34731358299905		68943.87072291599	68933.868094666	68933.87078108301	68943.87078108301	68933.86818625	68943.868009666	10.0	761.84			3	4	1	1	64	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68928.520781083	5.35	0	68930.770781083	5.34731358299905		68943.87072291599	68933.868094666	68933.87078108301	68943.87078108301	68933.86818625	68943.868009666	10.0	745.97			3	4	1	1	64	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68928.520781083	5.35	1	68931.520781083	5.34731358299905		68943.87072291599	68933.868094666	68933.87078108301	68943.87078108301	68933.86818625	68943.868009666	10.0	716.41			3	4	1	1	64	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68928.520781083	5.35	0	68932.270781083	5.34731358299905		68943.87072291599	68933.868094666	68933.87078108301	68943.87078108301	68933.86818625	68943.868009666	10.0	734.34			3	4	1	1	64	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68928.520781083	5.35	0	68933.020781083	5.34731358299905		68943.87072291599	68933.868094666	68933.87078108301	68943.87078108301	68933.86818625	68943.868009666	10.0	714.85			3	4	1	1	64	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68928.520781083	5.35	0	68933.770781083	5.34731358299905		68943.87072291599	68933.868094666	68933.87078108301	68943.87078108301	68933.86818625	68943.868009666	10.0	742.24			3	4	1	1	64	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68943.887597833	5.35	0	68943.887597833	5.3498563329922035		68960.737533291	68949.237454166	68949.23759783301	68960.73759783301	68949.237543416	68960.736986541	11.5	736.06			3	4	1	1	65	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68943.887597833	5.35	0	68944.637597833	5.3498563329922035		68960.737533291	68949.237454166	68949.23759783301	68960.73759783301	68949.237543416	68960.736986541	11.5	727.22			3	4	1	1	65	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68943.887597833	5.35	0	68945.387597833	5.3498563329922035		68960.737533291	68949.237454166	68949.23759783301	68960.73759783301	68949.237543416	68960.736986541	11.5	714.09			3	4	1	1	65	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68943.887597833	5.35	0	68946.137597833	5.3498563329922035		68960.737533291	68949.237454166	68949.23759783301	68960.73759783301	68949.237543416	68960.736986541	11.5	720.2			3	4	1	1	65	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68943.887597833	5.35	1	68946.887597833	5.3498563329922035		68960.737533291	68949.237454166	68949.23759783301	68960.73759783301	68949.237543416	68960.736986541	11.5	717.31			3	4	1	1	65	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68943.887597833	5.35	0	68947.637597833	5.3498563329922035		68960.737533291	68949.237454166	68949.23759783301	68960.73759783301	68949.237543416	68960.736986541	11.5	707.92			3	4	1	1	65	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68943.887597833	5.35	0	68948.387597833	5.3498563329922035		68960.737533291	68949.237454166	68949.23759783301	68960.73759783301	68949.237543416	68960.736986541	11.5	682.58			3	4	1	1	65	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68943.887597833	5.35	0	68949.137597833	5.3498563329922035		68960.737533291	68949.237454166	68949.23759783301	68960.73759783301	68949.237543416	68960.736986541	11.5	671.28			3	4	1	1	65	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68960.756908208	5.35	0	68960.756908208	5.345126874992275		68974.606852583	68966.102035083	68966.106908208	68974.606908208	68966.102103875	68974.605115125	8.5	673.97			3	5	1	1	66	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68960.756908208	5.35	0	68961.506908208	5.345126874992275		68974.606852583	68966.102035083	68966.106908208	68974.606908208	68966.102103875	68974.605115125	8.5	670.68			3	5	1	1	66	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68960.756908208	5.35	0	68962.256908208	5.345126874992275		68974.606852583	68966.102035083	68966.106908208	68974.606908208	68966.102103875	68974.605115125	8.5	676.68			3	5	1	1	66	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68960.756908208	5.35	0	68963.006908208	5.345126874992275		68974.606852583	68966.102035083	68966.106908208	68974.606908208	68966.102103875	68974.605115125	8.5	695.37			3	5	1	1	66	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68960.756908208	5.35	0	68963.756908208	5.345126874992275		68974.606852583	68966.102035083	68966.106908208	68974.606908208	68966.102103875	68974.605115125	8.5	683.96			3	5	1	1	66	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68960.756908208	5.35	1	68964.506908208	5.345126874992275		68974.606852583	68966.102035083	68966.106908208	68974.606908208	68966.102103875	68974.605115125	8.5	723.88			3	5	1	1	66	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68960.756908208	5.35	0	68965.256908208	5.345126874992275		68974.606852583	68966.102035083	68966.106908208	68974.606908208	68966.102103875	68974.605115125	8.5	681.1			3	5	1	1	66	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68960.756908208	5.35	0	68966.006908208	5.345126874992275		68974.606852583	68966.102035083	68966.106908208	68974.606908208	68966.102103875	68974.605115125	8.5	712.84			3	5	1	1	66	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68974.622165041	5.35	0	68974.622165041	5.348863292005262		68989.472105916	68979.971028333	68979.972165041	68989.472165041	68979.971113875	68989.468724	9.5	680.15			3	3	0	1	67	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68974.622165041	5.35	0	68975.372165041	5.348863292005262		68989.472105916	68979.971028333	68979.972165041	68989.472165041	68979.971113875	68989.468724	9.5	695.36			3	3	0	1	67	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68974.622165041	5.35	0	68976.122165041	5.348863292005262		68989.472105916	68979.971028333	68979.972165041	68989.472165041	68979.971113875	68989.468724	9.5	678.26			3	3	0	1	67	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68974.622165041	5.35	1	68976.872165041	5.348863292005262		68989.472105916	68979.971028333	68979.972165041	68989.472165041	68979.971113875	68989.468724	9.5	724.96			3	3	0	1	67	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68974.622165041	5.35	0	68977.622165041	5.348863292005262		68989.472105916	68979.971028333	68979.972165041	68989.472165041	68979.971113875	68989.468724	9.5	683.72			3	3	0	1	67	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68974.622165041	5.35	0	68978.372165041	5.348863292005262		68989.472105916	68979.971028333	68979.972165041	68989.472165041	68979.971113875	68989.468724	9.5	705.29			3	3	0	1	67	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68974.622165041	5.35	0	68979.122165041	5.348863292005262		68989.472105916	68979.971028333	68979.972165041	68989.472165041	68979.971113875	68989.468724	9.5	676.38			3	3	0	1	67	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68974.622165041	5.35	0	68979.872165041	5.348863292005262		68989.472105916	68979.971028333	68979.972165041	68989.472165041	68979.971113875	68989.468724	9.5	691.16			3	3	0	1	67	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68989.48991833301	5.35	0	68989.48991833301	5.345456457987893		69004.839856291	68994.835374791	68994.83991833302	69004.83991833302	68994.835442625	69004.837128125	10.0	690.3			3	2	0	1	68	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68989.48991833301	5.35	0	68990.23991833301	5.345456457987893		69004.839856291	68994.835374791	68994.83991833302	69004.83991833302	68994.835442625	69004.837128125	10.0	700.52			3	2	0	1	68	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68989.48991833301	5.35	1	68990.98991833301	5.345456457987893		69004.839856291	68994.835374791	68994.83991833302	69004.83991833302	68994.835442625	69004.837128125	10.0	732.87			3	2	0	1	68	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68989.48991833301	5.35	0	68991.73991833301	5.345456457987893		69004.839856291	68994.835374791	68994.83991833302	69004.83991833302	68994.835442625	69004.837128125	10.0	680.94			3	2	0	1	68	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68989.48991833301	5.35	0	68992.48991833301	5.345456457987893		69004.839856291	68994.835374791	68994.83991833302	69004.83991833302	68994.835442625	69004.837128125	10.0	694.94			3	2	0	1	68	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68989.48991833301	5.35	0	68993.23991833301	5.345456457987893		69004.839856291	68994.835374791	68994.83991833302	69004.83991833302	68994.835442625	69004.837128125	10.0	709.3			3	2	0	1	68	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68989.48991833301	5.35	0	68993.98991833301	5.345456457987893		69004.839856291	68994.835374791	68994.83991833302	69004.83991833302	68994.835442625	69004.837128125	10.0	718.94			3	2	0	1	68	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
68989.48991833301	5.35	0	68994.73991833301	5.345456457987893		69004.839856291	68994.835374791	68994.83991833302	69004.83991833302	68994.835442625	69004.837128125	10.0	706.42			3	2	0	1	68	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69004.85485625001	5.35	0	69004.85485625001	5.348720124995452		69017.70480325	69010.203576375	69010.20485625001	69017.70485625001	69010.203663875	69017.703986	7.5	702.05			3	3	0	1	69	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69004.85485625001	5.35	0	69005.60485625001	5.348720124995452		69017.70480325	69010.203576375	69010.20485625001	69017.70485625001	69010.203663875	69017.703986	7.5	659.31			3	3	0	1	69	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69004.85485625001	5.35	0	69006.35485625001	5.348720124995452		69017.70480325	69010.203576375	69010.20485625001	69017.70485625001	69010.203663875	69017.703986	7.5	671.48			3	3	0	1	69	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69004.85485625001	5.35	1	69007.10485625001	5.348720124995452		69017.70480325	69010.203576375	69010.20485625001	69017.70485625001	69010.203663875	69017.703986	7.5	723.4			3	3	0	1	69	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69004.85485625001	5.35	0	69007.85485625001	5.348720124995452		69017.70480325	69010.203576375	69010.20485625001	69017.70485625001	69010.203663875	69017.703986	7.5	679.97			3	3	0	1	69	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69004.85485625001	5.35	0	69008.60485625001	5.348720124995452		69017.70480325	69010.203576375	69010.20485625001	69017.70485625001	69010.203663875	69017.703986	7.5	690.54			3	3	0	1	69	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69004.85485625001	5.35	0	69009.35485625001	5.348720124995452		69017.70480325	69010.203576375	69010.20485625001	69017.70485625001	69010.203663875	69017.703986	7.5	695.8			3	3	0	1	69	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69004.85485625001	5.35	0	69010.10485625001	5.348720124995452		69017.70480325	69010.203576375	69010.20485625001	69017.70485625001	69010.203663875	69017.703986	7.5	676.63			3	3	0	1	69	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69017.721365666	5.35	0	69017.721365666	5.349585249990923		69032.071305875	69023.070950916	69023.07136566601	69032.07136566601	69023.071061625	69032.070469666	9.0	655.06			3	4	0	1	70	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69017.721365666	5.35	0	69018.471365666	5.349585249990923		69032.071305875	69023.070950916	69023.07136566601	69032.07136566601	69023.071061625	69032.070469666	9.0	687.47			3	4	0	1	70	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69017.721365666	5.35	0	69019.221365666	5.349585249990923		69032.071305875	69023.070950916	69023.07136566601	69032.07136566601	69023.071061625	69032.070469666	9.0	693.58			3	4	0	1	70	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69017.721365666	5.35	0	69019.971365666	5.349585249990923		69032.071305875	69023.070950916	69023.07136566601	69032.07136566601	69023.071061625	69032.070469666	9.0	704.43			3	4	0	1	70	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69017.721365666	5.35	1	69020.721365666	5.349585249990923		69032.071305875	69023.070950916	69023.07136566601	69032.07136566601	69023.071061625	69032.070469666	9.0	736.4			3	4	0	1	70	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69017.721365666	5.35	0	69021.471365666	5.349585249990923		69032.071305875	69023.070950916	69023.07136566601	69032.07136566601	69023.071061625	69032.070469666	9.0	674.62			3	4	0	1	70	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69017.721365666	5.35	0	69022.221365666	5.349585249990923		69032.071305875	69023.070950916	69023.07136566601	69032.07136566601	69023.071061625	69032.070469666	9.0	702.93			3	4	0	1	70	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69017.721365666	5.35	0	69022.971365666	5.349585249990923		69032.071305875	69023.070950916	69023.07136566601	69032.07136566601	69023.071061625	69032.070469666	9.0	689.89			3	4	0	1	70	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69032.090055791	5.35	0	69032.090055791	5.347023499998613		69047.93999099999	69037.437079291	69037.44005579101	69047.94005579101	69037.437174041	69047.93509325	10.5	692.16			3	2	0	1	71	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69032.090055791	5.35	0	69032.840055791	5.347023499998613		69047.93999099999	69037.437079291	69037.44005579101	69047.94005579101	69037.437174041	69047.93509325	10.5	699.21			3	2	0	1	71	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69032.090055791	5.35	1	69033.590055791	5.347023499998613		69047.93999099999	69037.437079291	69037.44005579101	69047.94005579101	69037.437174041	69047.93509325	10.5	724.96			3	2	0	1	71	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69032.090055791	5.35	0	69034.340055791	5.347023499998613		69047.93999099999	69037.437079291	69037.44005579101	69047.94005579101	69037.437174041	69047.93509325	10.5	710.85			3	2	0	1	71	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69032.090055791	5.35	0	69035.090055791	5.347023499998613		69047.93999099999	69037.437079291	69037.44005579101	69047.94005579101	69037.437174041	69047.93509325	10.5	689.01			3	2	0	1	71	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69032.090055791	5.35	0	69035.840055791	5.347023499998613		69047.93999099999	69037.437079291	69037.44005579101	69047.94005579101	69037.437174041	69047.93509325	10.5	702.86			3	2	0	1	71	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69032.090055791	5.35	0	69036.590055791	5.347023499998613		69047.93999099999	69037.437079291	69037.44005579101	69047.94005579101	69037.437174041	69047.93509325	10.5	683.39			3	2	0	1	71	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69032.090055791	5.35	0	69037.340055791	5.347023499998613		69047.93999099999	69037.437079291	69037.44005579101	69047.94005579101	69037.437174041	69047.93509325	10.5	688.27			3	2	0	1	71	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69047.956553416	5.35	0	69047.956553416	5.346594374990673		69064.806483583	69053.303147791	69053.30655341601	69064.80655341601	69053.303225833	69064.801708	11.5	688.2			4	0	2	1	72	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69047.956553416	5.35	0	69048.706553416	5.346594374990673		69064.806483583	69053.303147791	69053.30655341601	69064.80655341601	69053.303225833	69064.801708	11.5	672.18			4	0	2	1	72	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69047.956553416	5.35	0	69049.456553416	5.346594374990673		69064.806483583	69053.303147791	69053.30655341601	69064.80655341601	69053.303225833	69064.801708	11.5	651.48			4	0	2	1	72	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69047.956553416	5.35	0	69050.206553416	5.346594374990673		69064.806483583	69053.303147791	69053.30655341601	69064.80655341601	69053.303225833	69064.801708	11.5	693.77			4	0	2	1	72	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69047.956553416	5.35	0	69050.956553416	5.346594374990673		69064.806483583	69053.303147791	69053.30655341601	69064.80655341601	69053.303225833	69064.801708	11.5	671.25			4	0	2	1	72	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
69047.956553416	5.35	0	69051.706553416	5.346594374990673		69064.806483583	69053.303147791	69053.30655341601	69064.80655341601	69053.303225833	69064.801708	11.5	697.59			4	0	2	1	72	40	700	750	68864.853522125	68865.018463333	68865.183515666	68865.363515666	68865.543432666
