onset	duration	trial_type	onset_tone	duration_imprecise	response_time_imprecise	offset_trial	offset_sound_imprecise	onset_iti	offset_iti	onset_iti_imprecise	offset_iti_imprecise	ITI	frequency	key_pressed	correct	dpos	rule	runs	trial_no	tau_std	lim_std	lim_dev	trigger_time_1	trigger_time_2	trigger_time_3	trigger_time_4	trigger_time_5
93537.50160795801	5.35	0	93542.00160795801	5.348925749989576		93545.851600458	93542.850533708	93542.85160795801	93545.85160795801	93542.850540541	93545.850328666	3.0	820.33		3	3	0	1	66	240	1000	1050	93478.71204625	93478.876229083	93479.02430325	93479.18941875	93479.354394291
93537.50160795801	5.35	0	93542.75160795801	5.348925749989576		93545.851600458	93542.850533708	93542.85160795801	93545.85160795801	93542.850540541	93545.850328666	3.0	804.03		3	3	0	1	66	240	1000	1050	93478.71204625	93478.876229083	93479.02430325	93479.18941875	93479.354394291
93545.860037958	5.35	0	93545.860037958	5.348591125002713		93554.710028208	93551.208629083	93551.21003795801	93554.71003795801	93551.208634083	93554.709056875	3.5	816.54		3	2	0	1	67	240	1000	1050	93478.71204625	93478.876229083	93479.02430325	93479.18941875	93479.354394291
93545.860037958	5.35	0	93546.610037958	5.348591125002713		93554.710028208	93551.208629083	93551.21003795801	93554.71003795801	93551.208634083	93554.709056875	3.5	806.29		3	2	0	1	67	240	1000	1050	93478.71204625	93478.876229083	93479.02430325	93479.18941875	93479.354394291
93545.860037958	5.35	1	93547.360037958	5.348591125002713		93554.710028208	93551.208629083	93551.21003795801	93554.71003795801	93551.208634083	93554.709056875	3.5	1098.2		3	2	0	1	67	240	1000	1050	93478.71204625	93478.876229083	93479.02430325	93479.18941875	93479.354394291
93545.860037958	5.35	0	93548.110037958	5.348591125002713		93554.710028208	93551.208629083	93551.21003795801	93554.71003795801	93551.208634083	93554.709056875	3.5	808.26		3	2	0	1	67	240	1000	1050	93478.71204625	93478.876229083	93479.02430325	93479.18941875	93479.354394291
93545.860037958	5.35	0	93548.860037958	5.348591125002713		93554.710028208	93551.208629083	93551.21003795801	93554.71003795801	93551.208634083	93554.709056875	3.5	799.26		3	2	0	1	67	240	1000	1050	93478.71204625	93478.876229083	93479.02430325	93479.18941875	93479.354394291
93545.860037958	5.35	0	93549.610037958	5.348591125002713		93554.710028208	93551.208629083	93551.21003795801	93554.71003795801	93551.208634083	93554.709056875	3.5	804.15		3	2	0	1	67	240	1000	1050	93478.71204625	93478.876229083	93479.02430325	93479.18941875	93479.354394291
93545.860037958	5.35	0	93550.360037958	5.348591125002713		93554.710028208	93551.208629083	93551.21003795801	93554.71003795801	93551.208634083	93554.709056875	3.5	802.4		3	2	0	1	67	240	1000	1050	93478.71204625	93478.876229083	93479.02430325	93479.18941875	93479.354394291
93545.860037958	5.35	0	93551.110037958	5.348591125002713		93554.710028208	93551.208629083	93551.21003795801	93554.71003795801	93551.208634083	93554.709056875	3.5	812.98		3	2	0	1	67	240	1000	1050	93478.71204625	93478.876229083	93479.02430325	93479.18941875	93479.354394291
