onset	duration	trial_type	onset_tone	duration_imprecise	response_time_imprecise	offset_trial	offset_sound_imprecise	onset_iti	offset_iti	onset_iti_imprecise	offset_iti_imprecise	ITI	frequency	key_pressed	correct	dpos	rule	runs	trial_no	tau_std	lim_std	lim_dev	trigger_time_1	trigger_time_2	trigger_time_3	trigger_time_4	trigger_time_5
94274.076887	5.35	0	94279.326887	5.346938165996107		94285.426874708	94279.423825166	94279.42688700001	94285.42688700001	94279.423831166	94285.425018041	6.0	728.84		3	4	0	2	121	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94285.43406216601	5.35	0	94285.43406216601	5.349624458991457		94294.784050625	94290.783686625	94290.78406216601	94294.78406216601	94290.783692791	94294.782804916	4.0	743.84		3	2	0	2	122	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94285.43406216601	5.35	0	94286.18406216601	5.349624458991457		94294.784050625	94290.783686625	94290.78406216601	94294.78406216601	94290.783692791	94294.782804916	4.0	758.65		3	2	0	2	122	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94285.43406216601	5.35	1	94286.93406216601	5.349624458991457		94294.784050625	94290.783686625	94290.78406216601	94294.78406216601	94290.783692791	94294.782804916	4.0	737.01		3	2	0	2	122	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94285.43406216601	5.35	0	94287.68406216601	5.349624458991457		94294.784050625	94290.783686625	94290.78406216601	94294.78406216601	94290.783692791	94294.782804916	4.0	713.37		3	2	0	2	122	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94285.43406216601	5.35	0	94288.43406216601	5.349624458991457		94294.784050625	94290.783686625	94290.78406216601	94294.78406216601	94290.783692791	94294.782804916	4.0	736.97		3	2	0	2	122	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94285.43406216601	5.35	0	94289.18406216601	5.349624458991457		94294.784050625	94290.783686625	94290.78406216601	94294.78406216601	94290.783692791	94294.782804916	4.0	733.46		3	2	0	2	122	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94285.43406216601	5.35	0	94289.93406216601	5.349624458991457		94294.784050625	94290.783686625	94290.78406216601	94294.78406216601	94290.783692791	94294.782804916	4.0	744.64		3	2	0	2	122	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94285.43406216601	5.35	0	94290.68406216601	5.349624458991457		94294.784050625	94290.783686625	94290.78406216601	94294.78406216601	94290.783692791	94294.782804916	4.0	749.12		3	2	0	2	122	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94294.791863125	5.35	0	94294.791863125	5.348149582991027		94303.6418525	94300.140012708	94300.14186312501	94303.64186312501	94300.140018291	94303.639108333	3.5	734.92		3	2	0	2	123	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94294.791863125	5.35	0	94295.541863125	5.348149582991027		94303.6418525	94300.140012708	94300.14186312501	94303.64186312501	94300.140018291	94303.639108333	3.5	713.11		3	2	0	2	123	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94294.791863125	5.35	1	94296.291863125	5.348149582991027		94303.6418525	94300.140012708	94300.14186312501	94303.64186312501	94300.140018291	94303.639108333	3.5	752.41		3	2	0	2	123	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94294.791863125	5.35	0	94297.041863125	5.348149582991027		94303.6418525	94300.140012708	94300.14186312501	94303.64186312501	94300.140018291	94303.639108333	3.5	719.15		3	2	0	2	123	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94294.791863125	5.35	0	94297.791863125	5.348149582991027		94303.6418525	94300.140012708	94300.14186312501	94303.64186312501	94300.140018291	94303.639108333	3.5	703.01		3	2	0	2	123	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94294.791863125	5.35	0	94298.541863125	5.348149582991027		94303.6418525	94300.140012708	94300.14186312501	94303.64186312501	94300.140018291	94303.639108333	3.5	715.98		3	2	0	2	123	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94294.791863125	5.35	0	94299.291863125	5.348149582991027		94303.6418525	94300.140012708	94300.14186312501	94303.64186312501	94300.140018291	94303.639108333	3.5	718.92		3	2	0	2	123	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94294.791863125	5.35	0	94300.041863125	5.348149582991027		94303.6418525	94300.140012708	94300.14186312501	94303.64186312501	94300.140018291	94303.639108333	3.5	714.27		3	2	0	2	123	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94303.649040125	5.35	0	94303.649040125	5.3478049159894		94315.499025375	94308.996845041	94308.99904012501	94315.49904012501	94308.996850708	94315.498693041	6.5	741.77		3	2	0	2	124	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94303.649040125	5.35	0	94304.399040125	5.3478049159894		94315.499025375	94308.996845041	94308.99904012501	94315.49904012501	94308.996850708	94315.498693041	6.5	697.6		3	2	0	2	124	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94303.649040125	5.35	1	94305.149040125	5.3478049159894		94315.499025375	94308.996845041	94308.99904012501	94315.49904012501	94308.996850708	94315.498693041	6.5	758.94		3	2	0	2	124	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94303.649040125	5.35	0	94305.899040125	5.3478049159894		94315.499025375	94308.996845041	94308.99904012501	94315.49904012501	94308.996850708	94315.498693041	6.5	696.58		3	2	0	2	124	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94303.649040125	5.35	0	94306.649040125	5.3478049159894		94315.499025375	94308.996845041	94308.99904012501	94315.49904012501	94308.996850708	94315.498693041	6.5	716.2		3	2	0	2	124	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94303.649040125	5.35	0	94307.399040125	5.3478049159894		94315.499025375	94308.996845041	94308.99904012501	94315.49904012501	94308.996850708	94315.498693041	6.5	695.67		3	2	0	2	124	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94303.649040125	5.35	0	94308.149040125	5.3478049159894		94315.499025375	94308.996845041	94308.99904012501	94315.49904012501	94308.996850708	94315.498693041	6.5	692.14		3	2	0	2	124	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94303.649040125	5.35	0	94308.899040125	5.3478049159894		94315.499025375	94308.996845041	94308.99904012501	94315.49904012501	94308.996850708	94315.498693041	6.5	714.5		3	2	0	2	124	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94315.506837875	5.35	0	94315.506837875	5.3483285830006935		94326.856824041	94320.855166458	94320.856837875	94326.856837875	94320.855172458	94326.854750541	6.0	712.58		3	2	0	2	125	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94315.506837875	5.35	0	94316.256837875	5.3483285830006935		94326.856824041	94320.855166458	94320.856837875	94326.856837875	94320.855172458	94326.854750541	6.0	704.58		3	2	0	2	125	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94315.506837875	5.35	1	94317.006837875	5.3483285830006935		94326.856824041	94320.855166458	94320.856837875	94326.856837875	94320.855172458	94326.854750541	6.0	740.69		3	2	0	2	125	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94315.506837875	5.35	0	94317.756837875	5.3483285830006935		94326.856824041	94320.855166458	94320.856837875	94326.856837875	94320.855172458	94326.854750541	6.0	692.47		3	2	0	2	125	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94315.506837875	5.35	0	94318.506837875	5.3483285830006935		94326.856824041	94320.855166458	94320.856837875	94326.856837875	94320.855172458	94326.854750541	6.0	697.16		3	2	0	2	125	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94315.506837875	5.35	0	94319.256837875	5.3483285830006935		94326.856824041	94320.855166458	94320.856837875	94326.856837875	94320.855172458	94326.854750541	6.0	705.11		3	2	0	2	125	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94315.506837875	5.35	0	94320.006837875	5.3483285830006935		94326.856824041	94320.855166458	94320.856837875	94326.856837875	94320.855172458	94326.854750541	6.0	698.94		3	2	0	2	125	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94315.506837875	5.35	0	94320.756837875	5.3483285830006935		94326.856824041	94320.855166458	94320.856837875	94326.856837875	94320.855172458	94326.854750541	6.0	723.21		3	2	0	2	125	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94326.863074041	5.35	0	94326.863074041	5.34682312500081		94337.713060375	94332.209897166	94332.213074041	94337.713074041	94332.209903583	94337.711072125	5.5	728.43		3	3	0	2	126	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94326.863074041	5.35	0	94327.613074041	5.34682312500081		94337.713060375	94332.209897166	94332.213074041	94337.713074041	94332.209903583	94337.711072125	5.5	724.16		3	3	0	2	126	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94326.863074041	5.35	0	94328.363074041	5.34682312500081		94337.713060375	94332.209897166	94332.213074041	94337.713074041	94332.209903583	94337.711072125	5.5	698.16		3	3	0	2	126	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94326.863074041	5.35	1	94329.113074041	5.34682312500081		94337.713060375	94332.209897166	94332.213074041	94337.713074041	94332.209903583	94337.711072125	5.5	738.49		3	3	0	2	126	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94326.863074041	5.35	0	94329.863074041	5.34682312500081		94337.713060375	94332.209897166	94332.213074041	94337.713074041	94332.209903583	94337.711072125	5.5	732.43		3	3	0	2	126	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94326.863074041	5.35	0	94330.613074041	5.34682312500081		94337.713060375	94332.209897166	94332.213074041	94337.713074041	94332.209903583	94337.711072125	5.5	715.71		3	3	0	2	126	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94326.863074041	5.35	0	94331.363074041	5.34682312500081		94337.713060375	94332.209897166	94332.213074041	94337.713074041	94332.209903583	94337.711072125	5.5	716.04		3	3	0	2	126	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94326.863074041	5.35	0	94332.113074041	5.34682312500081		94337.713060375	94332.209897166	94332.213074041	94337.713074041	94332.209903583	94337.711072125	5.5	721.05		3	3	0	2	126	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94337.71962283301	5.35	0	94337.71962283301	5.349247207981534		94349.569606708	94343.068870041	94343.06962283302	94349.56962283302	94343.068875791	94349.568063625	6.5	734.87		3	3	0	2	127	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94337.71962283301	5.35	0	94338.46962283301	5.349247207981534		94349.569606708	94343.068870041	94343.06962283302	94349.56962283302	94343.068875791	94349.568063625	6.5	733.64		3	3	0	2	127	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94337.71962283301	5.35	0	94339.21962283301	5.349247207981534		94349.569606708	94343.068870041	94343.06962283302	94349.56962283302	94343.068875791	94349.568063625	6.5	727.92		3	3	0	2	127	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94337.71962283301	5.35	1	94339.96962283301	5.349247207981534		94349.569606708	94343.068870041	94343.06962283302	94349.56962283302	94343.068875791	94349.568063625	6.5	780.29		3	3	0	2	127	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94337.71962283301	5.35	0	94340.71962283301	5.349247207981534		94349.569606708	94343.068870041	94343.06962283302	94349.56962283302	94343.068875791	94349.568063625	6.5	728.48		3	3	0	2	127	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94337.71962283301	5.35	0	94341.46962283301	5.349247207981534		94349.569606708	94343.068870041	94343.06962283302	94349.56962283302	94343.068875791	94349.568063625	6.5	753.54		3	3	0	2	127	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94337.71962283301	5.35	0	94342.21962283301	5.349247207981534		94349.569606708	94343.068870041	94343.06962283302	94349.56962283302	94343.068875791	94349.568063625	6.5	735.79		3	3	0	2	127	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94337.71962283301	5.35	0	94342.96962283301	5.349247207981534		94349.569606708	94343.068870041	94343.06962283302	94349.56962283302	94343.068875791	94349.568063625	6.5	741.59		3	3	0	2	127	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94349.574606666	5.35	0	94349.574606666	5.3469549999863375		94359.924590541	94354.921561666	94354.92460666601	94359.92460666601	94354.921567458	94359.922562458	5.0	738.74		3	2	0	2	128	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94349.574606666	5.35	0	94350.324606666	5.3469549999863375		94359.924590541	94354.921561666	94354.92460666601	94359.92460666601	94354.921567458	94359.922562458	5.0	731.91		3	2	0	2	128	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94349.574606666	5.35	1	94351.074606666	5.3469549999863375		94359.924590541	94354.921561666	94354.92460666601	94359.92460666601	94354.921567458	94359.922562458	5.0	736.93		3	2	0	2	128	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94349.574606666	5.35	0	94351.824606666	5.3469549999863375		94359.924590541	94354.921561666	94354.92460666601	94359.92460666601	94354.921567458	94359.922562458	5.0	734.07		3	2	0	2	128	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94349.574606666	5.35	0	94352.574606666	5.3469549999863375		94359.924590541	94354.921561666	94354.92460666601	94359.92460666601	94354.921567458	94359.922562458	5.0	735.16		3	2	0	2	128	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94349.574606666	5.35	0	94353.324606666	5.3469549999863375		94359.924590541	94354.921561666	94354.92460666601	94359.92460666601	94354.921567458	94359.922562458	5.0	759.3		3	2	0	2	128	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94349.574606666	5.35	0	94354.074606666	5.3469549999863375		94359.924590541	94354.921561666	94354.92460666601	94359.92460666601	94354.921567458	94359.922562458	5.0	747.35		3	2	0	2	128	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94349.574606666	5.35	0	94354.824606666	5.3469549999863375		94359.924590541	94354.921561666	94354.92460666601	94359.92460666601	94354.921567458	94359.922562458	5.0	755.98		3	2	0	2	128	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94359.93084054101	5.35	0	94359.93084054101	5.348001749982359		94368.780824958	94365.278842291	94365.28084054102	94368.78084054102	94365.278847375	94368.77902625	3.5	760.3		3	4	0	2	129	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94359.93084054101	5.35	0	94360.68084054101	5.348001749982359		94368.780824958	94365.278842291	94365.28084054102	94368.78084054102	94365.278847375	94368.77902625	3.5	785.93		3	4	0	2	129	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94359.93084054101	5.35	0	94361.43084054101	5.348001749982359		94368.780824958	94365.278842291	94365.28084054102	94368.78084054102	94365.278847375	94368.77902625	3.5	740.36		3	4	0	2	129	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94359.93084054101	5.35	0	94362.18084054101	5.348001749982359		94368.780824958	94365.278842291	94365.28084054102	94368.78084054102	94365.278847375	94368.77902625	3.5	748.58		3	4	0	2	129	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94359.93084054101	5.35	1	94362.93084054101	5.348001749982359		94368.780824958	94365.278842291	94365.28084054102	94368.78084054102	94365.278847375	94368.77902625	3.5	731.4		3	4	0	2	129	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94359.93084054101	5.35	0	94363.68084054101	5.348001749982359		94368.780824958	94365.278842291	94365.28084054102	94368.78084054102	94365.278847375	94368.77902625	3.5	714.72		3	4	0	2	129	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94359.93084054101	5.35	0	94364.43084054101	5.348001749982359		94368.780824958	94365.278842291	94365.28084054102	94368.78084054102	94365.278847375	94368.77902625	3.5	718.41		3	4	0	2	129	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94359.93084054101	5.35	0	94365.18084054101	5.348001749982359		94368.780824958	94365.278842291	94365.28084054102	94368.78084054102	94365.278847375	94368.77902625	3.5	717.99		3	4	0	2	129	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94368.78613741601	5.35	0	94368.78613741601	5.349570791993756		94377.13612325	94374.135708208	94374.13613741602	94377.13613741602	94374.135713458	94377.135898583	3.0	711.12		3	3	0	2	130	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94368.78613741601	5.35	0	94369.53613741601	5.349570791993756		94377.13612325	94374.135708208	94374.13613741602	94377.13613741602	94374.135713458	94377.135898583	3.0	703.87		3	3	0	2	130	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94368.78613741601	5.35	0	94370.28613741601	5.349570791993756		94377.13612325	94374.135708208	94374.13613741602	94377.13613741602	94374.135713458	94377.135898583	3.0	714.81		3	3	0	2	130	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94368.78613741601	5.35	1	94371.03613741601	5.349570791993756		94377.13612325	94374.135708208	94374.13613741602	94377.13613741602	94374.135713458	94377.135898583	3.0	722.53		3	3	0	2	130	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94368.78613741601	5.35	0	94371.78613741601	5.349570791993756		94377.13612325	94374.135708208	94374.13613741602	94377.13613741602	94374.135713458	94377.135898583	3.0	707.26		3	3	0	2	130	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94368.78613741601	5.35	0	94372.53613741601	5.349570791993756		94377.13612325	94374.135708208	94374.13613741602	94377.13613741602	94374.135713458	94377.135898583	3.0	693.8		3	3	0	2	130	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94368.78613741601	5.35	0	94373.28613741601	5.349570791993756		94377.13612325	94374.135708208	94374.13613741602	94377.13613741602	94374.135713458	94377.135898583	3.0	673.72		3	3	0	2	130	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94368.78613741601	5.35	0	94374.03613741601	5.349570791993756		94377.13612325	94374.135708208	94374.13613741602	94377.13613741602	94374.135713458	94377.135898583	3.0	667.54		3	3	0	2	130	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94377.14331075	5.35	0	94377.14331075	5.348528916001669		94388.493292791	94382.491839666	94382.49331075001	94388.49331075001	94382.491844583	94388.493128208	6.0	678.93		3	2	0	2	131	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94377.14331075	5.35	0	94377.89331075	5.348528916001669		94388.493292791	94382.491839666	94382.49331075001	94388.49331075001	94382.491844583	94388.493128208	6.0	674.39		3	2	0	2	131	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94377.14331075	5.35	1	94378.64331075	5.348528916001669		94388.493292791	94382.491839666	94382.49331075001	94388.49331075001	94382.491844583	94388.493128208	6.0	772.65		3	2	0	2	131	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94377.14331075	5.35	0	94379.39331075	5.348528916001669		94388.493292791	94382.491839666	94382.49331075001	94388.49331075001	94382.491844583	94388.493128208	6.0	671.33		3	2	0	2	131	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94377.14331075	5.35	0	94380.14331075	5.348528916001669		94388.493292791	94382.491839666	94382.49331075001	94388.49331075001	94382.491844583	94388.493128208	6.0	662.21		3	2	0	2	131	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94377.14331075	5.35	0	94380.89331075	5.348528916001669		94388.493292791	94382.491839666	94382.49331075001	94388.49331075001	94382.491844583	94388.493128208	6.0	687.59		3	2	0	2	131	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94377.14331075	5.35	0	94381.64331075	5.348528916001669		94388.493292791	94382.491839666	94382.49331075001	94388.49331075001	94382.491844583	94388.493128208	6.0	688.06		3	2	0	2	131	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94377.14331075	5.35	0	94382.39331075	5.348528916001669		94388.493292791	94382.491839666	94382.49331075001	94388.49331075001	94382.491844583	94388.493128208	6.0	690.27		3	2	0	2	131	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94388.50048025	5.35	0	94388.50048025	5.348314916001982		94400.850457541	94393.848795166	94393.85048025001	94400.85048025001	94393.848803416	94400.848056	7.0	693.2		4	0	2	2	132	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94388.50048025	5.35	0	94389.25048025	5.348314916001982		94400.850457541	94393.848795166	94393.85048025001	94400.85048025001	94393.848803416	94400.848056	7.0	693.77		4	0	2	2	132	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94388.50048025	5.35	0	94390.00048025	5.348314916001982		94400.850457541	94393.848795166	94393.85048025001	94400.85048025001	94393.848803416	94400.848056	7.0	704.5		4	0	2	2	132	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94388.50048025	5.35	0	94390.75048025	5.348314916001982		94400.850457541	94393.848795166	94393.85048025001	94400.85048025001	94393.848803416	94400.848056	7.0	714.33		4	0	2	2	132	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94388.50048025	5.35	0	94391.50048025	5.348314916001982		94400.850457541	94393.848795166	94393.85048025001	94400.85048025001	94393.848803416	94400.848056	7.0	685.99		4	0	2	2	132	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94388.50048025	5.35	0	94392.25048025	5.348314916001982		94400.850457541	94393.848795166	94393.85048025001	94400.85048025001	94393.848803416	94400.848056	7.0	688.92		4	0	2	2	132	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
94388.50048025	5.35	0	94393.00048025	5.348314916001982		94400.850457541	94393.848795166	94393.85048025001	94400.85048025001	94393.848803416	94400.848056	7.0	692.63		4	0	2	2	132	16	700	750	94262.400842166	94262.656494041	94262.836487333	94263.018463458	94263.2114915
