onset	duration	trial_type	onset_tone	duration_imprecise	response_time_imprecise	offset_trial	offset_sound_imprecise	onset_iti	offset_iti	onset_iti_imprecise	offset_iti_imprecise	ITI	frequency	key_pressed	confidence	correct	dpos	rule	runs	trial_no	tau_std	lim_std	lim_dev	trigger_time_1	trigger_time_2	trigger_time_3	trigger_time_4	trigger_time_5
24855.805010166336	5.35	0	24855.805010166336	5.3473097086643975		24870.654916166335	24861.152319875	24861.155010166334	24870.655010166334	24861.152451333	24870.652084791	9.5	-0.7			3	3	0	0	35	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24855.805010166336	5.35	0	24856.555010166336	5.3473097086643975		24870.654916166335	24861.152319875	24861.155010166334	24870.655010166334	24861.152451333	24870.652084791	9.5	-0.69			3	3	0	0	35	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24855.805010166336	5.35	0	24857.305010166336	5.3473097086643975		24870.654916166335	24861.152319875	24861.155010166334	24870.655010166334	24861.152451333	24870.652084791	9.5	-0.71			3	3	0	0	35	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24855.805010166336	5.35	1	24858.055010166336	5.3473097086643975		24870.654916166335	24861.152319875	24861.155010166334	24870.655010166334	24861.152451333	24870.652084791	9.5	-0.46			3	3	0	0	35	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24855.805010166336	5.35	0	24858.805010166336	5.3473097086643975		24870.654916166335	24861.152319875	24861.155010166334	24870.655010166334	24861.152451333	24870.652084791	9.5	-0.66			3	3	0	0	35	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24855.805010166336	5.35	0	24859.555010166336	5.3473097086643975		24870.654916166335	24861.152319875	24861.155010166334	24870.655010166334	24861.152451333	24870.652084791	9.5	-0.68			3	3	0	0	35	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24855.805010166336	5.35	0	24860.305010166336	5.3473097086643975		24870.654916166335	24861.152319875	24861.155010166334	24870.655010166334	24861.152451333	24870.652084791	9.5	-0.67			3	3	0	0	35	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24855.805010166336	5.35	0	24861.055010166336	5.3473097086643975		24870.654916166335	24861.152319875	24861.155010166334	24870.655010166334	24861.152451333	24870.652084791	9.5	-0.71			3	3	0	0	35	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24870.671478583336	5.35	0	24870.671478583336	5.347350249663577		24884.52139170834	24876.018828833	24876.021478583334	24884.521478583334	24876.018970833	24884.518907333	8.5	-0.66			3	2	0	0	36	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24870.671478583336	5.35	0	24871.421478583336	5.347350249663577		24884.52139170834	24876.018828833	24876.021478583334	24884.521478583334	24876.018970833	24884.518907333	8.5	-0.67			3	2	0	0	36	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
24870.671478583336	5.35	1	24872.171478583336	5.347350249663577		24884.52139170834	24876.018828833	24876.021478583334	24884.521478583334	24876.018970833	24884.518907333	8.5	-0.41			3	2	0	0	36	16	-0.6	-0.4923	24351.702824375	24351.815583791	24351.998866625	24352.190692416	24352.400821083
