observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
1149.4500,1158.6677,1040.2169,1000,1050,240,30,1,6,0,10,10,7.0000,0.1000,0.6500,2,0,1
1146.4800,1157.8767,1040.2169,1000,1050,240,30,1,6,0,10,10,7.0000,0.1000,0.6500,2,0,1
1160.8100,1178.0952,1040.2169,1000,1050,240,30,1,6,0,10,10,7.0000,0.1000,0.6500,2,0,1
1026.4600,1188.0921,1040.2169,1000,1050,240,30,1,6,1,10,10,7.0000,0.1000,0.6500,2,0,1
1202.0900,1183.1097,1040.2169,1000,1050,240,30,1,6,0,10,10,7.0000,0.1000,0.6500,2,0,1
1160.5400,1170.2907,1043.4433,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,3,0,1
1166.8100,1172.3484,1043.4433,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,3,0,1
1158.1300,1168.7235,1043.4433,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,3,0,1
1163.6400,1171.4706,1043.4433,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,3,0,1
1155.6200,1166.9138,1043.4433,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,3,0,1
1170.2900,1149.2007,1043.4433,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,3,0,1
1056.3600,1159.5569,1043.4433,1000,1050,240,30,1,6,1,10,10,3.0000,0.1000,0.6500,3,0,1
1157.1100,1152.3971,1043.4433,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,3,0,1
1169.6400,1162.2430,1037.9822,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,4,0,1
1155.6800,1164.1334,1037.9822,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,4,0,1
1176.5700,1171.9843,1037.9822,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,4,0,1
1179.9900,1176.3985,1037.9822,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,4,0,1
1189.0800,1196.2686,1037.9822,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,4,0,1
1176.7400,1186.1480,1037.9822,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,4,0,1
1042.7600,1206.4609,1037.9822,1000,1050,240,30,1,6,1,10,10,3.0000,0.1000,0.6500,4,0,1
1227.3300,1213.8394,1037.9822,1000,1050,240,30,1,6,0,10,10,3.0000,0.1000,0.6500,4,0,1
1215.5100,1211.4534,1023.2973,1000,1050,240,30,1,5,0,10,10,3.0000,0.1000,0.6500,5,0,1
1212.5200,1217.7737,1023.2973,1000,1050,240,30,1,5,0,10,10,3.0000,0.1000,0.6500,5,0,1
1202.8800,1206.7916,1023.2973,1000,1050,240,30,1,5,0,10,10,3.0000,0.1000,0.6500,5,0,1
1214.5600,1226.7687,1023.2973,1000,1050,240,30,1,5,0,10,10,3.0000,0.1000,0.6500,5,0,1
1234.4200,1228.3674,1023.2973,1000,1050,240,30,1,5,0,10,10,3.0000,0.1000,0.6500,5,0,1
1006.4700,1242.3430,1023.2973,1000,1050,240,30,1,5,1,10,10,3.0000,0.1000,0.6500,5,0,1
1216.8400,1228.3323,1023.2973,1000,1050,240,30,1,5,0,10,10,3.0000,0.1000,0.6500,5,0,1
1229.4700,1226.5037,1023.2973,1000,1050,240,30,1,5,0,10,10,3.0000,0.1000,0.6500,5,0,1
1241.7500,1228.0643,1021.1986,1000,1050,240,30,1,4,0,10,10,6.5000,0.1000,0.6500,6,0,1
1234.0600,1234.4944,1021.1986,1000,1050,240,30,1,4,0,10,10,6.5000,0.1000,0.6500,6,0,1
1268.8000,1245.0918,1021.1986,1000,1050,240,30,1,4,0,10,10,6.5000,0.1000,0.6500,6,0,1
1244.2900,1259.3644,1021.1986,1000,1050,240,30,1,4,0,10,10,6.5000,0.1000,0.6500,6,0,1
1010.0700,1266.6508,1021.1986,1000,1050,240,30,1,4,1,10,10,6.5000,0.1000,0.6500,6,0,1
1257.3700,1248.8523,1021.1986,1000,1050,240,30,1,4,0,10,10,6.5000,0.1000,0.6500,6,0,1
1281.1100,1269.7220,1021.1986,1000,1050,240,30,1,4,0,10,10,6.5000,0.1000,0.6500,6,0,1
1254.9600,1265.5965,1021.1986,1000,1050,240,30,1,4,0,10,10,6.5000,0.1000,0.6500,6,0,1
1261.5600,1267.4723,1029.5194,1000,1050,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,7,0,1
1252.6900,1258.0473,1029.5194,1000,1050,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,7,0,1
1244.2400,1244.6051,1029.5194,1000,1050,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,7,0,1
1257.8300,1242.9819,1029.5194,1000,1050,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,7,0,1
1274.9000,1249.7801,1029.5194,1000,1050,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,7,0,1
1034.4400,1264.1886,1029.5194,1000,1050,240,30,1,5,1,10,10,5.5000,0.1000,0.6500,7,0,1
1271.5800,1255.3602,1029.5194,1000,1050,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,7,0,1
1256.9500,1254.5805,1029.5194,1000,1050,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,7,0,1
1244.4200,1246.1556,1037.9378,1000,1050,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,8,0,1
1264.6000,1257.9726,1037.9378,1000,1050,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,8,0,1
1268.5300,1269.9364,1037.9378,1000,1050,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,8,0,1
1047.8000,1270.6766,1037.9378,1000,1050,240,30,0,3,1,10,10,3.0000,0.1000,0.6500,8,0,1
1260.0900,1268.6261,1037.9378,1000,1050,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,8,0,1
1257.9100,1247.8309,1037.9378,1000,1050,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,8,0,1
1261.7200,1256.4260,1037.9378,1000,1050,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,8,0,1
1272.2500,1258.7158,1037.9378,1000,1050,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,8,0,1
1289.3100,1282.6509,1013.4804,1000,1050,240,30,0,2,0,10,10,3.0000,0.1000,0.6500,9,0,1
1325.6100,1298.1795,1013.4804,1000,1050,240,30,0,2,0,10,10,3.0000,0.1000,0.6500,9,0,1
1016.7800,1298.2704,1013.4804,1000,1050,240,30,0,2,1,10,10,3.0000,0.1000,0.6500,9,0,1
1309.0400,1304.0648,1013.4804,1000,1050,240,30,0,2,0,10,10,3.0000,0.1000,0.6500,9,0,1
1282.7600,1297.1857,1013.4804,1000,1050,240,30,0,2,0,10,10,3.0000,0.1000,0.6500,9,0,1
1289.2100,1293.5752,1013.4804,1000,1050,240,30,0,2,0,10,10,3.0000,0.1000,0.6500,9,0,1
1285.6900,1294.8568,1013.4804,1000,1050,240,30,0,2,0,10,10,3.0000,0.1000,0.6500,9,0,1
1268.6400,1277.0583,1013.4804,1000,1050,240,30,0,2,0,10,10,3.0000,0.1000,0.6500,9,0,1
1257.9700,1264.3862,1012.7042,1000,1050,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,10,0,1
1251.0400,1265.7938,1012.7042,1000,1050,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,10,0,1
1014.8500,1263.2380,1012.7042,1000,1050,240,30,0,2,1,10,10,6.0000,0.1000,0.6500,10,0,1
1246.4800,1239.9783,1012.7042,1000,1050,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,10,0,1
1260.4300,1246.7340,1012.7042,1000,1050,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,10,0,1
1277.0700,1279.3427,1012.7042,1000,1050,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,10,0,1
1283.3200,1283.8965,1012.7042,1000,1050,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,10,0,1
1283.7900,1282.9223,1012.7042,1000,1050,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,10,0,1
1260.5800,1271.0788,1020.5615,1000,1050,240,30,0,3,0,10,10,6.5000,0.1000,0.6500,11,0,1
1263.4900,1264.5636,1020.5615,1000,1050,240,30,0,3,0,10,10,6.5000,0.1000,0.6500,11,0,1
1259.7900,1269.1210,1020.5615,1000,1050,240,30,0,3,0,10,10,6.5000,0.1000,0.6500,11,0,1
1050.6600,1264.9810,1020.5615,1000,1050,240,30,0,3,1,10,10,6.5000,0.1000,0.6500,11,0,1
1257.9400,1257.3355,1020.5615,1000,1050,240,30,0,3,0,10,10,6.5000,0.1000,0.6500,11,0,1
1241.4200,1247.6864,1020.5615,1000,1050,240,30,0,3,0,10,10,6.5000,0.1000,0.6500,11,0,1
1238.0400,1246.3972,1020.5615,1000,1050,240,30,0,3,0,10,10,6.5000,0.1000,0.6500,11,0,1
1222.0900,1231.0587,1020.5615,1000,1050,240,30,0,3,0,10,10,6.5000,0.1000,0.6500,11,0,1
1213.8500,1235.5622,1040.3691,1000,1050,240,30,0,2,0,10,10,5.5000,0.1000,0.6500,12,0,1
1254.0400,1250.7288,1040.3691,1000,1050,240,30,0,2,0,10,10,5.5000,0.1000,0.6500,12,0,1
1030.8400,1259.4924,1040.3691,1000,1050,240,30,0,2,1,10,10,5.5000,0.1000,0.6500,12,0,1
1274.8900,1267.2656,1040.3691,1000,1050,240,30,0,2,0,10,10,5.5000,0.1000,0.6500,12,0,1
1250.4900,1256.1856,1040.3691,1000,1050,240,30,0,2,0,10,10,5.5000,0.1000,0.6500,12,0,1
1236.7700,1243.1143,1040.3691,1000,1050,240,30,0,2,0,10,10,5.5000,0.1000,0.6500,12,0,1
1235.3900,1230.9212,1040.3691,1000,1050,240,30,0,2,0,10,10,5.5000,0.1000,0.6500,12,0,1
1235.8600,1232.3923,1040.3691,1000,1050,240,30,0,2,0,10,10,5.5000,0.1000,0.6500,12,0,1
1238.5300,1239.4227,1053.5328,1000,1050,240,30,0,4,0,10,10,5.5000,0.1000,0.6500,13,0,1
1250.9800,1242.6003,1053.5328,1000,1050,240,30,0,4,0,10,10,5.5000,0.1000,0.6500,13,0,1
1251.1400,1244.2453,1053.5328,1000,1050,240,30,0,4,0,10,10,5.5000,0.1000,0.6500,13,0,1
1242.4200,1247.8183,1053.5328,1000,1050,240,30,0,4,0,10,10,5.5000,0.1000,0.6500,13,0,1
1047.0000,1244.3942,1053.5328,1000,1050,240,30,0,4,1,10,10,5.5000,0.1000,0.6500,13,0,1
1234.1400,1234.3943,1053.5328,1000,1050,240,30,0,4,0,10,10,5.5000,0.1000,0.6500,13,0,1
1245.0100,1248.6587,1053.5328,1000,1050,240,30,0,4,0,10,10,5.5000,0.1000,0.6500,13,0,1
1229.1300,1236.7834,1053.5328,1000,1050,240,30,0,4,0,10,10,5.5000,0.1000,0.6500,13,0,1
1234.9100,1234.3606,1057.9844,1000,1050,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,14,0,1
1217.8300,1218.5749,1057.9844,1000,1050,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,14,0,1
1185.6500,1199.5255,1057.9844,1000,1050,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,14,0,1
1184.9100,1203.4235,1057.9844,1000,1050,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,14,0,1
1063.9000,1194.6388,1057.9844,1000,1050,240,30,1,4,1,10,10,6.0000,0.1000,0.6500,14,0,1
1194.6500,1184.7598,1057.9844,1000,1050,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,14,0,1
1177.5100,1183.5780,1057.9844,1000,1050,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,14,0,1
1176.2500,1176.8275,1057.9844,1000,1050,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,14,0,1
1170.2500,1183.1464,1072.1265,1000,1050,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,15,0,1
1198.5100,1192.8997,1072.1265,1000,1050,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,15,0,1
1186.8000,1190.9376,1072.1265,1000,1050,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,15,0,1
1187.0900,1186.8631,1072.1265,1000,1050,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,15,0,1
1190.3900,1189.3783,1072.1265,1000,1050,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,15,0,1
1189.8900,1204.4170,1072.1265,1000,1050,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,15,0,1
1067.7200,1185.5531,1072.1265,1000,1050,240,30,1,6,1,10,10,4.0000,0.1000,0.6500,15,0,1
1183.2300,1183.9520,1072.1265,1000,1050,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,15,0,1
1185.3200,1161.9036,1065.6509,1000,1050,240,30,1,6,0,10,10,7.5000,0.1000,0.6500,16,0,1
1141.7900,1136.5340,1065.6509,1000,1050,240,30,1,6,0,10,10,7.5000,0.1000,0.6500,16,0,1
1157.9400,1155.5021,1065.6509,1000,1050,240,30,1,6,0,10,10,7.5000,0.1000,0.6500,16,0,1
1159.8000,1158.5780,1065.6509,1000,1050,240,30,1,6,0,10,10,7.5000,0.1000,0.6500,16,0,1
1164.7400,1165.2521,1065.6509,1000,1050,240,30,1,6,0,10,10,7.5000,0.1000,0.6500,16,0,1
1174.0800,1164.0593,1065.6509,1000,1050,240,30,1,6,0,10,10,7.5000,0.1000,0.6500,16,0,1
1060.8100,1168.7976,1065.6509,1000,1050,240,30,1,6,1,10,10,7.5000,0.1000,0.6500,16,0,1
1157.6700,1164.2839,1065.6509,1000,1050,240,30,1,6,0,10,10,7.5000,0.1000,0.6500,16,0,1
1184.0200,1172.2569,1059.4282,1000,1050,240,30,2,0,0,10,10,7.5000,0.1000,0.6500,17,0,1
1180.3500,1159.4352,1059.4282,1000,1050,240,30,2,0,0,10,10,7.5000,0.1000,0.6500,17,0,1
1168.9600,1164.5211,1059.4282,1000,1050,240,30,2,0,0,10,10,7.5000,0.1000,0.6500,17,0,1
1173.8900,1168.5391,1059.4282,1000,1050,240,30,2,0,0,10,10,7.5000,0.1000,0.6500,17,0,1
1167.6700,1168.4173,1059.4282,1000,1050,240,30,2,0,0,10,10,7.5000,0.1000,0.6500,17,0,1
1170.6600,1151.5809,1059.4282,1000,1050,240,30,2,0,0,10,10,7.5000,0.1000,0.6500,17,0,1
1160.7300,1161.2427,1059.4282,1000,1050,240,30,2,0,0,10,10,7.5000,0.1000,0.6500,17,0,1
1177.6500,1169.8980,1059.4282,1000,1050,240,30,2,0,0,10,10,7.5000,0.1000,0.6500,17,0,1
1182.3100,1164.3854,1047.6593,1000,1050,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,18,0,1
1157.5500,1166.8172,1047.6593,1000,1050,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,18,0,1
1144.1400,1151.0019,1047.6593,1000,1050,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,18,0,1
1177.8400,1175.5401,1047.6593,1000,1050,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,18,0,1
1042.6400,1174.1304,1047.6593,1000,1050,240,30,1,4,1,10,10,4.0000,0.1000,0.6500,18,0,1
1154.5400,1168.9847,1047.6593,1000,1050,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,18,0,1
1171.4100,1170.2575,1047.6593,1000,1050,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,18,0,1
1172.2900,1157.6525,1047.6593,1000,1050,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,18,0,1
1178.6700,1154.9454,1054.8111,1000,1050,240,30,1,5,0,10,10,3.5000,0.1000,0.6500,19,0,1
1143.4400,1149.5508,1054.8111,1000,1050,240,30,1,5,0,10,10,3.5000,0.1000,0.6500,19,0,1
1168.7700,1165.6958,1054.8111,1000,1050,240,30,1,5,0,10,10,3.5000,0.1000,0.6500,19,0,1
1166.7600,1159.0044,1054.8111,1000,1050,240,30,1,5,0,10,10,3.5000,0.1000,0.6500,19,0,1
1147.5300,1153.2369,1054.8111,1000,1050,240,30,1,5,0,10,10,3.5000,0.1000,0.6500,19,0,1
1069.3000,1143.3438,1054.8111,1000,1050,240,30,1,5,1,10,10,3.5000,0.1000,0.6500,19,0,1
1142.8700,1140.9090,1054.8111,1000,1050,240,30,1,5,0,10,10,3.5000,0.1000,0.6500,19,0,1
1146.1800,1131.0919,1054.8111,1000,1050,240,30,1,5,0,10,10,3.5000,0.1000,0.6500,19,0,1
1142.7400,1138.5222,1053.8049,1000,1050,240,30,0,4,0,10,10,3.5000,0.1000,0.6500,20,0,1
1128.5400,1126.6078,1053.8049,1000,1050,240,30,0,4,0,10,10,3.5000,0.1000,0.6500,20,0,1
1125.5000,1121.5754,1053.8049,1000,1050,240,30,0,4,0,10,10,3.5000,0.1000,0.6500,20,0,1
1118.9700,1117.5234,1053.8049,1000,1050,240,30,0,4,0,10,10,3.5000,0.1000,0.6500,20,0,1
1049.9500,1098.5726,1053.8049,1000,1050,240,30,0,4,1,10,10,3.5000,0.1000,0.6500,20,0,1
1103.9100,1095.0745,1053.8049,1000,1050,240,30,0,4,0,10,10,3.5000,0.1000,0.6500,20,0,1
1096.7600,1091.5173,1053.8049,1000,1050,240,30,0,4,0,10,10,3.5000,0.1000,0.6500,20,0,1
1093.2600,1076.8753,1053.8049,1000,1050,240,30,0,4,0,10,10,3.5000,0.1000,0.6500,20,0,1
1073.6300,1075.0102,1056.7161,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,21,0,1
1077.2000,1086.1966,1056.7161,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,21,0,1
1046.2900,1106.9635,1056.7161,1000,1050,240,30,0,2,1,10,10,3.5000,0.1000,0.6500,21,0,1
1114.5000,1113.1221,1056.7161,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,21,0,1
1115.4600,1118.3884,1056.7161,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,21,0,1
1112.1400,1123.4775,1056.7161,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,21,0,1
1111.9600,1118.2845,1056.7161,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,21,0,1
1127.0700,1121.2416,1056.7161,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,21,0,1
1095.8600,1108.0390,1057.2742,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,22,0,1
1113.0600,1104.6417,1057.2742,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,22,0,1
1064.2200,1112.6736,1057.2742,1000,1050,240,30,0,2,1,10,10,3.5000,0.1000,0.6500,22,0,1
1133.5300,1110.2000,1057.2742,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,22,0,1
1128.4800,1119.1683,1057.2742,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,22,0,1
1099.9600,1113.1636,1057.2742,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,22,0,1
1090.5300,1096.3719,1057.2742,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,22,0,1
1085.0500,1092.4126,1057.2742,1000,1050,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,22,0,1
1104.4700,1105.1707,1072.3417,1000,1050,240,30,0,2,0,10,10,5.0000,0.1000,0.6500,23,0,1
1094.1700,1100.5493,1072.3417,1000,1050,240,30,0,2,0,10,10,5.0000,0.1000,0.6500,23,0,1
1060.0300,1086.1299,1072.3417,1000,1050,240,30,0,2,1,10,10,5.0000,0.1000,0.6500,23,0,1
1072.4700,1082.9510,1072.3417,1000,1050,240,30,0,2,0,10,10,5.0000,0.1000,0.6500,23,0,1
1086.8600,1074.2969,1072.3417,1000,1050,240,30,0,2,0,10,10,5.0000,0.1000,0.6500,23,0,1
1087.6800,1076.2753,1072.3417,1000,1050,240,30,0,2,0,10,10,5.0000,0.1000,0.6500,23,0,1
1069.6600,1079.5452,1072.3417,1000,1050,240,30,0,2,0,10,10,5.0000,0.1000,0.6500,23,0,1
1084.6200,1084.4085,1072.3417,1000,1050,240,30,0,2,0,10,10,5.0000,0.1000,0.6500,23,0,1
1108.2600,1095.3965,1068.7779,1000,1050,240,30,0,3,0,10,10,7.5000,0.1000,0.6500,24,0,1
1099.4100,1094.3132,1068.7779,1000,1050,240,30,0,3,0,10,10,7.5000,0.1000,0.6500,24,0,1
1083.0600,1081.1767,1068.7779,1000,1050,240,30,0,3,0,10,10,7.5000,0.1000,0.6500,24,0,1
1078.7200,1085.5000,1068.7779,1000,1050,240,30,0,3,1,10,10,7.5000,0.1000,0.6500,24,0,1
1100.0400,1093.6136,1068.7779,1000,1050,240,30,0,3,0,10,10,7.5000,0.1000,0.6500,24,0,1
1107.7900,1094.6919,1068.7779,1000,1050,240,30,0,3,0,10,10,7.5000,0.1000,0.6500,24,0,1
1103.7000,1108.6807,1068.7779,1000,1050,240,30,0,3,0,10,10,7.5000,0.1000,0.6500,24,0,1
1132.7700,1124.2126,1068.7779,1000,1050,240,30,0,3,0,10,10,7.5000,0.1000,0.6500,24,0,1
1101.9600,1118.2557,1062.9477,1000,1050,240,30,2,0,0,10,10,5.0000,0.1000,0.6500,25,0,1
1132.1800,1130.2147,1062.9477,1000,1050,240,30,2,0,0,10,10,5.0000,0.1000,0.6500,25,0,1
1113.9100,1133.5482,1062.9477,1000,1050,240,30,2,0,0,10,10,5.0000,0.1000,0.6500,25,0,1
1151.1700,1140.7436,1062.9477,1000,1050,240,30,2,0,0,10,10,5.0000,0.1000,0.6500,25,0,1
1148.6000,1145.9378,1062.9477,1000,1050,240,30,2,0,0,10,10,5.0000,0.1000,0.6500,25,0,1
1145.4700,1149.1205,1062.9477,1000,1050,240,30,2,0,0,10,10,5.0000,0.1000,0.6500,25,0,1
1131.8100,1132.4053,1062.9477,1000,1050,240,30,2,0,0,10,10,5.0000,0.1000,0.6500,25,0,1
1132.9700,1131.8098,1062.9477,1000,1050,240,30,2,0,0,10,10,5.0000,0.1000,0.6500,25,0,1
1131.5000,1129.4770,1062.0126,1000,1050,240,30,0,2,0,10,10,7.5000,0.1000,0.6500,26,0,1
1115.4600,1123.9974,1062.0126,1000,1050,240,30,0,2,0,10,10,7.5000,0.1000,0.6500,26,0,1
1054.2100,1119.1803,1062.0126,1000,1050,240,30,0,2,1,10,10,7.5000,0.1000,0.6500,26,0,1
1131.4100,1125.0817,1062.0126,1000,1050,240,30,0,2,0,10,10,7.5000,0.1000,0.6500,26,0,1
1123.8100,1121.6539,1062.0126,1000,1050,240,30,0,2,0,10,10,7.5000,0.1000,0.6500,26,0,1
1129.1100,1130.3830,1062.0126,1000,1050,240,30,0,2,0,10,10,7.5000,0.1000,0.6500,26,0,1
1139.0700,1139.0730,1062.0126,1000,1050,240,30,0,2,0,10,10,7.5000,0.1000,0.6500,26,0,1
1159.6000,1152.4633,1062.0126,1000,1050,240,30,0,2,0,10,10,7.5000,0.1000,0.6500,26,0,1
1165.2000,1150.1360,1048.3357,1000,1050,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,27,0,1
1128.6800,1148.8706,1048.3357,1000,1050,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,27,0,1
1154.0000,1142.5697,1048.3357,1000,1050,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,27,0,1
1116.6500,1135.8423,1048.3357,1000,1050,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,27,0,1
1054.9600,1152.2877,1048.3357,1000,1050,240,30,0,4,1,10,10,4.5000,0.1000,0.6500,27,0,1
1127.7300,1130.1072,1048.3357,1000,1050,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,27,0,1
1110.5900,1128.5412,1048.3357,1000,1050,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,27,0,1
1139.4600,1140.6981,1048.3357,1000,1050,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,27,0,1
1119.5200,1136.1309,1055.6468,1000,1050,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,28,0,1
1119.9200,1137.3178,1055.6468,1000,1050,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,28,0,1
1112.3800,1119.3077,1055.6468,1000,1050,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,28,0,1
1127.9600,1125.5398,1055.6468,1000,1050,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,28,0,1
1049.7500,1125.4517,1055.6468,1000,1050,240,30,0,4,1,10,10,6.0000,0.1000,0.6500,28,0,1
1133.7300,1136.0518,1055.6468,1000,1050,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,28,0,1
1125.2900,1135.0102,1055.6468,1000,1050,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,28,0,1
1167.9800,1150.9636,1055.6468,1000,1050,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,28,0,1
1145.6600,1157.5992,1049.4115,1000,1050,240,30,0,4,0,10,10,7.5000,0.1000,0.6500,29,0,1
1146.3100,1141.3481,1049.4115,1000,1050,240,30,0,4,0,10,10,7.5000,0.1000,0.6500,29,0,1
