observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
751.4500,747.7180,780.7080,700,750,240,30,0,4,0,10,10,4.0000,0.1000,0.6500,3,0,3
748.8700,747.9316,780.7080,700,750,240,30,0,4,0,10,10,4.0000,0.1000,0.6500,3,0,3
774.2100,735.8410,780.7080,700,750,240,30,0,4,1,10,10,4.0000,0.1000,0.6500,3,0,3
744.7600,739.4620,780.7080,700,750,240,30,0,4,0,10,10,4.0000,0.1000,0.6500,3,0,3
725.3000,739.6745,780.7080,700,750,240,30,0,4,0,10,10,4.0000,0.1000,0.6500,3,0,3
742.4800,746.1120,780.7080,700,750,240,30,0,4,0,10,10,4.0000,0.1000,0.6500,3,0,3
729.6000,745.0275,794.3072,700,750,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,4,0,3
720.3300,738.7256,794.3072,700,750,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,4,0,3
803.1500,739.1608,794.3072,700,750,240,30,0,2,1,10,10,3.5000,0.1000,0.6500,4,0,3
705.5200,717.4164,794.3072,700,750,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,4,0,3
735.0900,734.4781,794.3072,700,750,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,4,0,3
742.3400,743.9633,794.3072,700,750,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,4,0,3
764.2400,750.4688,794.3072,700,750,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,4,0,3
777.6200,762.8224,794.3072,700,750,240,30,0,2,0,10,10,3.5000,0.1000,0.6500,4,0,3
758.9000,765.6991,794.0264,700,750,240,30,0,3,0,10,10,4.0000,0.1000,0.6500,5,0,3
738.8700,755.4532,794.0264,700,750,240,30,0,3,0,10,10,4.0000,0.1000,0.6500,5,0,3
755.2600,747.7033,794.0264,700,750,240,30,0,3,0,10,10,4.0000,0.1000,0.6500,5,0,3
790.4800,741.0953,794.0264,700,750,240,30,0,3,1,10,10,4.0000,0.1000,0.6500,5,0,3
720.7500,726.1838,794.0264,700,750,240,30,0,3,0,10,10,4.0000,0.1000,0.6500,5,0,3
719.4300,711.6891,794.0264,700,750,240,30,0,3,0,10,10,4.0000,0.1000,0.6500,5,0,3
704.7600,709.4028,794.0264,700,750,240,30,0,3,0,10,10,4.0000,0.1000,0.6500,5,0,3
705.3400,709.9957,794.0264,700,750,240,30,0,3,0,10,10,4.0000,0.1000,0.6500,5,0,3
703.0600,709.8018,767.3284,700,750,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,6,0,3
706.3100,722.1291,767.3284,700,750,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,6,0,3
737.4300,741.7186,767.3284,700,750,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,6,0,3
758.1200,754.4085,767.3284,700,750,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,6,0,3
768.1700,748.9057,767.3284,700,750,240,30,0,4,1,10,10,4.5000,0.1000,0.6500,6,0,3
753.4000,745.5609,767.3284,700,750,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,6,0,3
750.9000,745.3310,767.3284,700,750,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,6,0,3
750.8100,745.5080,767.3284,700,750,240,30,0,4,0,10,10,4.5000,0.1000,0.6500,6,0,3
703.3800,716.5346,769.3522,700,750,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,7,0,3
731.2400,726.2638,769.3522,700,750,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,7,0,3
766.8200,744.8910,769.3522,700,750,240,30,0,2,1,10,10,6.0000,0.1000,0.6500,7,0,3
742.5900,753.4754,769.3522,700,750,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,7,0,3
767.7700,752.0153,769.3522,700,750,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,7,0,3
728.4700,738.5159,769.3522,700,750,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,7,0,3
734.0800,731.0559,769.3522,700,750,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,7,0,3
733.2600,748.3449,769.3522,700,750,240,30,0,2,0,10,10,6.0000,0.1000,0.6500,7,0,3
761.1400,755.3750,760.3385,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,8,0,3
758.1500,760.7853,760.3385,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,8,0,3
735.2100,753.6210,760.3385,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,8,0,3
747.6500,740.6065,760.3385,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,8,0,3
722.8100,728.9822,760.3385,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,8,0,3
705.7700,725.7154,760.3385,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,8,0,3
723.2900,728.8468,760.3385,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,8,0,3
708.4600,718.7961,760.3385,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,8,0,3
732.8200,729.0769,756.6241,700,750,240,30,1,6,0,10,10,7.0000,0.1000,0.6500,9,0,3
733.1900,725.9874,756.6241,700,750,240,30,1,6,0,10,10,7.0000,0.1000,0.6500,9,0,3
723.6600,716.7420,756.6241,700,750,240,30,1,6,0,10,10,7.0000,0.1000,0.6500,9,0,3
705.9100,721.4078,756.6241,700,750,240,30,1,6,0,10,10,7.0000,0.1000,0.6500,9,0,3
731.6300,731.3375,756.6241,700,750,240,30,1,6,0,10,10,7.0000,0.1000,0.6500,9,0,3
713.4400,722.0195,756.6241,700,750,240,30,1,6,0,10,10,7.0000,0.1000,0.6500,9,0,3
760.1200,717.7756,756.6241,700,750,240,30,1,6,1,10,10,7.0000,0.1000,0.6500,9,0,3
726.5000,722.7347,756.6241,700,750,240,30,1,6,0,10,10,7.0000,0.1000,0.6500,9,0,3
715.3100,729.8488,753.0338,700,750,240,30,1,6,0,10,10,5.5000,0.1000,0.6500,10,0,3
759.8100,751.8717,753.0338,700,750,240,30,1,6,0,10,10,5.5000,0.1000,0.6500,10,0,3
753.3900,756.8773,753.0338,700,750,240,30,1,6,0,10,10,5.5000,0.1000,0.6500,10,0,3
749.6300,756.9455,753.0338,700,750,240,30,1,6,0,10,10,5.5000,0.1000,0.6500,10,0,3
744.0000,736.0931,753.0338,700,750,240,30,1,6,0,10,10,5.5000,0.1000,0.6500,10,0,3
749.0800,744.5494,753.0338,700,750,240,30,1,6,0,10,10,5.5000,0.1000,0.6500,10,0,3
752.1000,753.5806,753.0338,700,750,240,30,1,6,1,10,10,5.5000,0.1000,0.6500,10,0,3
736.7100,743.6001,753.0338,700,750,240,30,1,6,0,10,10,5.5000,0.1000,0.6500,10,0,3
738.8500,743.9598,736.5494,700,750,240,30,1,6,0,10,10,6.5000,0.1000,0.6500,11,0,3
738.5400,740.8485,736.5494,700,750,240,30,1,6,0,10,10,6.5000,0.1000,0.6500,11,0,3
730.5600,730.1212,736.5494,700,750,240,30,1,6,0,10,10,6.5000,0.1000,0.6500,11,0,3
704.7500,709.2247,736.5494,700,750,240,30,1,6,0,10,10,6.5000,0.1000,0.6500,11,0,3
731.1700,717.0107,736.5494,700,750,240,30,1,6,0,10,10,6.5000,0.1000,0.6500,11,0,3
709.5200,708.3035,736.5494,700,750,240,30,1,6,0,10,10,6.5000,0.1000,0.6500,11,0,3
720.6300,700.9702,736.5494,700,750,240,30,1,6,1,10,10,6.5000,0.1000,0.6500,11,0,3
676.9000,690.6938,736.5494,700,750,240,30,1,6,0,10,10,6.5000,0.1000,0.6500,11,0,3
692.1100,689.2857,726.9072,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,12,0,3
695.7400,684.4133,726.9072,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,12,0,3
689.1600,681.5368,726.9072,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,12,0,3
691.7200,683.0466,726.9072,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,12,0,3
699.0400,688.0717,726.9072,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,12,0,3
727.0300,684.9359,726.9072,700,750,240,30,1,5,1,10,10,5.0000,0.1000,0.6500,12,0,3
694.4000,691.3983,726.9072,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,12,0,3
663.6400,675.8396,726.9072,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,12,0,3
674.8800,665.6338,732.4886,700,750,240,30,1,4,0,10,10,5.0000,0.1000,0.6500,13,0,3
645.4900,664.5189,732.4886,700,750,240,30,1,4,0,10,10,5.0000,0.1000,0.6500,13,0,3
687.7900,679.3496,732.4886,700,750,240,30,1,4,0,10,10,5.0000,0.1000,0.6500,13,0,3
677.5600,678.3432,732.4886,700,750,240,30,1,4,0,10,10,5.0000,0.1000,0.6500,13,0,3
744.1300,711.6450,732.4886,700,750,240,30,1,4,1,10,10,5.0000,0.1000,0.6500,13,0,3
719.0100,719.9991,732.4886,700,750,240,30,1,4,0,10,10,5.0000,0.1000,0.6500,13,0,3
698.4900,703.2138,732.4886,700,750,240,30,1,4,0,10,10,5.0000,0.1000,0.6500,13,0,3
689.7100,701.5573,732.4886,700,750,240,30,1,4,0,10,10,5.0000,0.1000,0.6500,13,0,3
705.3400,702.1733,731.5129,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,14,0,3
717.6600,715.2901,731.5129,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,14,0,3
699.7100,706.0362,731.5129,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,14,0,3
703.3200,697.7508,731.5129,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,14,0,3
709.9400,712.6984,731.5129,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,14,0,3
722.9100,717.1394,731.5129,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,14,0,3
745.8200,735.9290,731.5129,700,750,240,30,1,6,1,10,10,4.0000,0.1000,0.6500,14,0,3
738.2500,732.1559,731.5129,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,14,0,3
732.1300,734.2236,744.3059,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,15,0,3
742.7200,738.9190,744.3059,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,15,0,3
712.5300,730.6482,744.3059,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,15,0,3
736.1000,730.2931,744.3059,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,15,0,3
725.7700,730.8312,744.3059,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,15,0,3
734.5900,728.5607,744.3059,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,15,0,3
747.3300,726.6837,744.3059,700,750,240,30,1,6,1,10,10,6.0000,0.1000,0.6500,15,0,3
718.3600,727.6076,744.3059,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,15,0,3
737.3200,731.2867,728.6829,700,750,240,30,1,4,0,10,10,5.5000,0.1000,0.6500,16,0,3
727.9500,734.5888,728.6829,700,750,240,30,1,4,0,10,10,5.5000,0.1000,0.6500,16,0,3
764.6700,750.3856,728.6829,700,750,240,30,1,4,0,10,10,5.5000,0.1000,0.6500,16,0,3
743.5800,751.8411,728.6829,700,750,240,30,1,4,0,10,10,5.5000,0.1000,0.6500,16,0,3
731.0600,771.8642,728.6829,700,750,240,30,1,4,1,10,10,5.5000,0.1000,0.6500,16,0,3
761.8700,756.0691,728.6829,700,750,240,30,1,4,0,10,10,5.5000,0.1000,0.6500,16,0,3
768.2300,761.6784,728.6829,700,750,240,30,1,4,0,10,10,5.5000,0.1000,0.6500,16,0,3
759.8300,753.8585,728.6829,700,750,240,30,1,4,0,10,10,5.5000,0.1000,0.6500,16,0,3
763.9800,750.9128,727.5379,700,750,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,17,0,3
738.6600,742.2230,727.5379,700,750,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,17,0,3
741.7100,742.7649,727.5379,700,750,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,17,0,3
731.9100,746.1199,727.5379,700,750,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,17,0,3
716.3300,743.3002,727.5379,700,750,240,30,1,4,1,10,10,4.0000,0.1000,0.6500,17,0,3
726.2000,729.7876,727.5379,700,750,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,17,0,3
732.8000,732.9737,727.5379,700,750,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,17,0,3
737.5600,738.1193,727.5379,700,750,240,30,1,4,0,10,10,4.0000,0.1000,0.6500,17,0,3
745.2700,746.2554,728.9858,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,18,0,3
722.9700,735.1673,728.9858,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,18,0,3
731.0600,721.7322,728.9858,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,18,0,3
721.3600,737.5990,728.9858,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,18,0,3
744.7900,738.9700,728.9858,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,18,0,3
735.4400,734.4688,728.9858,700,750,240,30,1,5,1,10,10,5.0000,0.1000,0.6500,18,0,3
725.8200,732.0594,728.9858,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,18,0,3
708.3100,701.3052,728.9858,700,750,240,30,1,5,0,10,10,5.0000,0.1000,0.6500,18,0,3
710.9000,706.0786,735.8512,700,750,240,30,1,5,0,10,10,6.5000,0.1000,0.6500,19,0,3
708.0700,721.9226,735.8512,700,750,240,30,1,5,0,10,10,6.5000,0.1000,0.6500,19,0,3
712.0900,712.4353,735.8512,700,750,240,30,1,5,0,10,10,6.5000,0.1000,0.6500,19,0,3
700.5400,715.7809,735.8512,700,750,240,30,1,5,0,10,10,6.5000,0.1000,0.6500,19,0,3
719.3700,720.6924,735.8512,700,750,240,30,1,5,0,10,10,6.5000,0.1000,0.6500,19,0,3
733.4400,716.2457,735.8512,700,750,240,30,1,5,1,10,10,6.5000,0.1000,0.6500,19,0,3
730.1200,730.8929,735.8512,700,750,240,30,1,5,0,10,10,6.5000,0.1000,0.6500,19,0,3
724.5500,729.3345,735.8512,700,750,240,30,1,5,0,10,10,6.5000,0.1000,0.6500,19,0,3
708.9800,721.3043,750.9040,700,750,240,30,0,3,0,10,10,6.0000,0.1000,0.6500,20,0,3
709.0000,711.3614,750.9040,700,750,240,30,0,3,0,10,10,6.0000,0.1000,0.6500,20,0,3
722.2800,719.7400,750.9040,700,750,240,30,0,3,0,10,10,6.0000,0.1000,0.6500,20,0,3
763.1500,711.2946,750.9040,700,750,240,30,0,3,1,10,10,6.0000,0.1000,0.6500,20,0,3
714.8700,719.5199,750.9040,700,750,240,30,0,3,0,10,10,6.0000,0.1000,0.6500,20,0,3
741.5400,729.5053,750.9040,700,750,240,30,0,3,0,10,10,6.0000,0.1000,0.6500,20,0,3
735.0200,734.1243,750.9040,700,750,240,30,0,3,0,10,10,6.0000,0.1000,0.6500,20,0,3
724.2800,720.6267,750.9040,700,750,240,30,0,3,0,10,10,6.0000,0.1000,0.6500,20,0,3
731.5400,730.4616,749.0111,700,750,240,30,0,4,0,10,10,7.5000,0.1000,0.6500,21,0,3
712.5100,727.3355,749.0111,700,750,240,30,0,4,0,10,10,7.5000,0.1000,0.6500,21,0,3
739.0000,730.8013,749.0111,700,750,240,30,0,4,0,10,10,7.5000,0.1000,0.6500,21,0,3
721.2200,727.4696,749.0111,700,750,240,30,0,4,0,10,10,7.5000,0.1000,0.6500,21,0,3
749.5500,728.6605,749.0111,700,750,240,30,0,4,1,10,10,7.5000,0.1000,0.6500,21,0,3
712.8400,729.8558,749.0111,700,750,240,30,0,4,0,10,10,7.5000,0.1000,0.6500,21,0,3
740.3400,735.7320,749.0111,700,750,240,30,0,4,0,10,10,7.5000,0.1000,0.6500,21,0,3
718.8900,724.0752,749.0111,700,750,240,30,0,4,0,10,10,7.5000,0.1000,0.6500,21,0,3
740.1000,737.6360,750.1484,700,750,240,30,0,2,0,10,10,4.0000,0.1000,0.6500,22,0,3
771.2000,754.3185,750.1484,700,750,240,30,0,2,0,10,10,4.0000,0.1000,0.6500,22,0,3
747.4000,760.1423,750.1484,700,750,240,30,0,2,1,10,10,4.0000,0.1000,0.6500,22,0,3
762.8200,764.4811,750.1484,700,750,240,30,0,2,0,10,10,4.0000,0.1000,0.6500,22,0,3
763.9700,769.7019,750.1484,700,750,240,30,0,2,0,10,10,4.0000,0.1000,0.6500,22,0,3
767.4100,773.2237,750.1484,700,750,240,30,0,2,0,10,10,4.0000,0.1000,0.6500,22,0,3
754.3100,764.0451,750.1484,700,750,240,30,0,2,0,10,10,4.0000,0.1000,0.6500,22,0,3
772.6600,774.0857,750.1484,700,750,240,30,0,2,0,10,10,4.0000,0.1000,0.6500,22,0,3
775.2400,765.1822,742.5467,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,23,0,3
794.3700,774.4558,742.5467,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,23,0,3
766.9300,785.1516,742.5467,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,23,0,3
807.8200,803.1368,742.5467,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,23,0,3
793.3600,811.7169,742.5467,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,23,0,3
827.3100,821.7250,742.5467,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,23,0,3
810.8000,814.1162,742.5467,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,23,0,3
824.8100,824.8744,742.5467,700,750,240,30,2,0,0,10,10,5.5000,0.1000,0.6500,23,0,3
834.6100,844.3099,737.5846,700,750,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,24,0,3
850.1700,859.2884,737.5846,700,750,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,24,0,3
842.6600,858.1610,737.5846,700,750,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,24,0,3
862.9900,877.5696,737.5846,700,750,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,24,0,3
725.8600,875.0964,737.5846,700,750,240,30,1,4,1,10,10,6.0000,0.1000,0.6500,24,0,3
848.2300,880.9179,737.5846,700,750,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,24,0,3
852.1400,852.9352,737.5846,700,750,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,24,0,3
849.2200,843.3016,737.5846,700,750,240,30,1,4,0,10,10,6.0000,0.1000,0.6500,24,0,3
848.1700,849.6994,746.1957,700,750,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,25,0,3
851.6300,854.9664,746.1957,700,750,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,25,0,3
872.4900,865.6160,746.1957,700,750,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,25,0,3
862.3100,868.5490,746.1957,700,750,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,25,0,3
878.0700,878.4634,746.1957,700,750,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,25,0,3
734.7200,883.1222,746.1957,700,750,240,30,1,5,1,10,10,5.5000,0.1000,0.6500,25,0,3
904.6500,913.9449,746.1957,700,750,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,25,0,3
923.9800,925.2413,746.1957,700,750,240,30,1,5,0,10,10,5.5000,0.1000,0.6500,25,0,3
915.5300,922.8797,751.4929,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,26,0,3
916.6800,916.1469,751.4929,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,26,0,3
912.7300,915.0670,751.4929,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,26,0,3
894.4600,903.0250,751.4929,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,26,0,3
895.8400,893.3700,751.4929,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,26,0,3
886.4000,900.7365,751.4929,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,26,0,3
757.6400,900.7346,751.4929,700,750,240,30,1,6,1,10,10,4.0000,0.1000,0.6500,26,0,3
913.0700,912.5983,751.4929,700,750,240,30,1,6,0,10,10,4.0000,0.1000,0.6500,26,0,3
901.0000,905.1495,769.3017,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,27,0,3
884.0200,890.3218,769.3017,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,27,0,3
879.5700,885.9296,769.3017,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,27,0,3
890.7300,886.5405,769.3017,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,27,0,3
892.4100,887.4826,769.3017,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,27,0,3
864.7100,859.7860,769.3017,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,27,0,3
759.8300,860.5221,769.3017,700,750,240,30,1,6,1,10,10,6.0000,0.1000,0.6500,27,0,3
857.4900,857.7011,769.3017,700,750,240,30,1,6,0,10,10,6.0000,0.1000,0.6500,27,0,3
844.9200,851.5161,769.1699,700,750,240,30,2,0,0,10,10,6.0000,0.1000,0.6500,28,0,3
832.8400,851.2692,769.1699,700,750,240,30,2,0,0,10,10,6.0000,0.1000,0.6500,28,0,3
843.4100,852.6498,769.1699,700,750,240,30,2,0,0,10,10,6.0000,0.1000,0.6500,28,0,3
847.3000,851.0598,769.1699,700,750,240,30,2,0,0,10,10,6.0000,0.1000,0.6500,28,0,3
859.0100,863.1715,769.1699,700,750,240,30,2,0,0,10,10,6.0000,0.1000,0.6500,28,0,3
859.4600,857.1131,769.1699,700,750,240,30,2,0,0,10,10,6.0000,0.1000,0.6500,28,0,3
854.5900,852.3602,769.1699,700,750,240,30,2,0,0,10,10,6.0000,0.1000,0.6500,28,0,3
824.3400,842.8177,769.1699,700,750,240,30,2,0,0,10,10,6.0000,0.1000,0.6500,28,0,3
844.1600,845.8861,750.1025,700,750,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,29,0,3
854.3900,851.7838,750.1025,700,750,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,29,0,3
878.6000,867.6028,750.1025,700,750,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,29,0,3
897.8800,890.7032,750.1025,700,750,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,29,0,3
745.3700,877.8298,750.1025,700,750,240,30,0,4,1,10,10,6.0000,0.1000,0.6500,29,0,3
868.9600,875.6986,750.1025,700,750,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,29,0,3
862.4100,864.9590,750.1025,700,750,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,29,0,3
872.0300,865.5584,750.1025,700,750,240,30,0,4,0,10,10,6.0000,0.1000,0.6500,29,0,3
867.4300,874.4168,748.8151,700,750,240,30,0,2,0,10,10,7.0000,0.1000,0.6500,30,0,3
881.5600,881.3114,748.8151,700,750,240,30,0,2,0,10,10,7.0000,0.1000,0.6500,30,0,3
755.2100,904.6775,748.8151,700,750,240,30,0,2,1,10,10,7.0000,0.1000,0.6500,30,0,3
914.4200,907.6115,748.8151,700,750,240,30,0,2,0,10,10,7.0000,0.1000,0.6500,30,0,3
876.1100,886.1034,748.8151,700,750,240,30,0,2,0,10,10,7.0000,0.1000,0.6500,30,0,3
878.0900,880.5778,748.8151,700,750,240,30,0,2,0,10,10,7.0000,0.1000,0.6500,30,0,3
902.6000,883.2928,748.8151,700,750,240,30,0,2,0,10,10,7.0000,0.1000,0.6500,30,0,3
886.2300,877.4028,748.8151,700,750,240,30,0,2,0,10,10,7.0000,0.1000,0.6500,30,0,3
888.9500,888.9812,762.0913,700,750,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,31,0,3
880.4200,891.3126,762.0913,700,750,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,31,0,3
885.2900,881.5335,762.0913,700,750,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,31,0,3
763.4200,878.4109,762.0913,700,750,240,30,0,3,1,10,10,3.0000,0.1000,0.6500,31,0,3
855.4400,882.7929,762.0913,700,750,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,31,0,3
903.1300,892.8191,762.0913,700,750,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,31,0,3
894.0200,887.1509,762.0913,700,750,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,31,0,3
896.7100,871.8978,762.0913,700,750,240,30,0,3,0,10,10,3.0000,0.1000,0.6500,31,0,3
