observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n,state_std_hz,state_dev_hz,diff_std,diff_dev
-0.6731,681.2742,,-0.4174,-0.6000,-0.4995,40,5,2,0,2,1,0.0111,0.0300,0.0260,6,0.1000,0.6500,50,0,0,593.8057,675.5401,,5.7341
-0.6766,591.8269,,-0.4174,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0260,6,0.1000,0.6500,50,0,0,592.7623,675.5401,-0.9354,
-0.6960,582.4133,,-0.4174,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0261,6,0.1000,0.6500,50,0,0,586.8669,675.5401,-4.4536,
-0.6838,588.3600,,-0.4174,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0261,6,0.1000,0.6500,50,0,0,590.5634,675.5401,-2.2034,
-0.6794,586.8085,,-0.4174,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0262,6,0.1000,0.6500,50,0,0,591.8890,675.5401,-5.0805,
-0.6856,590.6480,,-0.4174,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0262,6,0.1000,0.6500,50,0,0,590.0248,675.5401,0.6232,
-0.6856,590.3563,,-0.4669,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0263,6,0.1000,0.6500,51,0,0,590.0248,659.1136,0.3315,
-0.6784,601.4618,,-0.4669,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0263,6,0.1000,0.6500,51,0,0,592.2141,659.1136,9.2477,
-0.6838,573.2358,,-0.4669,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0264,6,0.1000,0.6500,51,0,0,590.5663,659.1136,-17.3305,
-0.6927,659.6661,,-0.4669,-0.6000,-0.4995,40,5,2,0,3,1,0.0111,0.0300,0.0265,6,0.1000,0.6500,51,0,0,587.8738,659.1136,,0.5524
-0.6996,599.5181,,-0.4669,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0265,6,0.1000,0.6500,51,0,0,585.7894,659.1136,13.7287,
-0.7173,572.2388,,-0.4669,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0266,6,0.1000,0.6500,51,0,0,580.4598,659.1136,-8.2210,
-0.7082,585.2855,,-0.4669,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0266,6,0.1000,0.6500,51,0,0,583.1978,659.1136,2.0878,
-0.7220,581.0532,,-0.4669,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0267,6,0.1000,0.6500,51,0,0,579.0505,659.1136,2.0027,
-0.7220,579.0025,,-0.4713,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0267,6,0.1000,0.6500,52,0,0,579.0505,657.6522,-0.0479,
-0.7010,588.5569,,-0.4713,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0268,6,0.1000,0.6500,52,0,0,585.3453,657.6522,3.2116,
-0.6848,578.0793,,-0.4713,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0268,6,0.1000,0.6500,52,0,0,590.2534,657.6522,-12.1740,
-0.6845,590.7358,,-0.4713,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0269,6,0.1000,0.6500,52,0,0,590.3390,657.6522,0.3967,
-0.6986,661.1084,,-0.4713,-0.6000,-0.4995,40,5,2,0,4,1,0.0111,0.0300,0.0269,6,0.1000,0.6500,52,0,0,586.0901,657.6522,,3.4562
-0.6916,595.9492,,-0.4713,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0270,6,0.1000,0.6500,52,0,0,588.2103,657.6522,7.7389,
-0.7101,586.1885,,-0.4713,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0270,6,0.1000,0.6500,52,0,0,582.6314,657.6522,3.5571,
-0.7144,574.2919,,-0.4713,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0271,6,0.1000,0.6500,52,0,0,581.3320,657.6522,-7.0401,
-0.7144,576.9799,,-0.5013,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0271,6,0.1000,0.6500,53,0,0,581.3320,647.8623,-4.3521,
-0.7249,567.3113,,-0.5013,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0272,6,0.1000,0.6500,53,0,0,578.1961,647.8623,-10.8848,
-0.7043,632.8977,,-0.5013,-0.6000,-0.4995,40,5,2,0,2,1,0.0111,0.0300,0.0272,6,0.1000,0.6500,53,0,0,584.3542,647.8623,,-14.9647
-0.6659,601.3725,,-0.5013,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0273,6,0.1000,0.6500,53,0,0,596.0149,647.8623,5.3576,
-0.6687,597.6670,,-0.5013,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0273,6,0.1000,0.6500,53,0,0,595.1637,647.8623,2.5033,
-0.6764,594.1000,,-0.5013,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0274,6,0.1000,0.6500,53,0,0,592.7992,647.8623,1.3008,
-0.6669,604.7286,,-0.5013,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0274,6,0.1000,0.6500,53,0,0,595.6980,647.8623,9.0306,
-0.6720,599.0942,,-0.5013,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0275,6,0.1000,0.6500,53,0,0,594.1373,647.8623,4.9569,
-0.6720,599.8000,,-0.4895,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0275,6,0.1000,0.6500,54,0,0,594.1373,651.7195,5.6627,
-0.6773,581.2446,,-0.4895,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0276,6,0.1000,0.6500,54,0,0,592.5277,651.7195,-11.2832,
-0.6847,577.6457,,-0.4895,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0277,6,0.1000,0.6500,54,0,0,590.2898,651.7195,-12.6441,
-0.6660,584.9046,,-0.4895,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0277,6,0.1000,0.6500,54,0,0,595.9707,651.7195,-11.0661,
-0.6653,658.4833,,-0.4895,-0.6000,-0.4995,40,5,2,0,4,1,0.0111,0.0300,0.0278,6,0.1000,0.6500,54,0,0,596.1865,651.7195,,6.7638
-0.6544,602.8085,,-0.4895,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0278,6,0.1000,0.6500,54,0,0,599.5231,651.7195,3.2854,
-0.6492,597.1952,,-0.4895,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0279,6,0.1000,0.6500,54,0,0,601.1405,651.7195,-3.9453,
-0.6714,602.2143,,-0.4895,-0.6000,-0.4995,40,5,2,0,4,0,0.0111,0.0300,0.0279,6,0.1000,0.6500,54,0,0,594.3288,651.7195,7.8855,
-0.6714,597.5683,,-0.4784,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0280,6,0.1000,0.6500,55,0,0,594.3288,655.3469,3.2396,
-0.6655,597.2697,,-0.4784,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0280,6,0.1000,0.6500,55,0,0,596.1389,655.3469,1.1308,
-0.6750,657.8229,,-0.4784,-0.6000,-0.4995,40,5,2,0,2,1,0.0111,0.0300,0.0281,6,0.1000,0.6500,55,0,0,593.2402,655.3469,,2.4760
-0.6696,604.2179,,-0.4784,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0281,6,0.1000,0.6500,55,0,0,594.8990,655.3469,9.3189,
-0.6728,595.8106,,-0.4784,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0282,6,0.1000,0.6500,55,0,0,593.9229,655.3469,1.8877,
-0.6564,611.7399,,-0.4784,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0282,6,0.1000,0.6500,55,0,0,598.9232,655.3469,12.8168,
-0.6651,591.5972,,-0.4784,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0283,6,0.1000,0.6500,55,0,0,596.2455,655.3469,-4.6482,
-0.6785,591.5612,,-0.4784,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0283,6,0.1000,0.6500,55,0,0,592.1796,655.3469,-0.6184,
-0.6785,597.5270,,-0.4632,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0284,6,0.1000,0.6500,56,0,0,592.1796,660.3144,5.3474,
-0.6577,600.7360,,-0.4632,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0284,6,0.1000,0.6500,56,0,0,598.5308,660.3144,2.2052,
-0.6551,648.3744,,-0.4632,-0.6000,-0.4995,40,5,2,0,2,1,0.0111,0.0300,0.0285,6,0.1000,0.6500,56,0,0,599.3194,660.3144,,-11.9399
-0.6652,590.1989,,-0.4632,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0285,6,0.1000,0.6500,56,0,0,596.2394,660.3144,-6.0405,
-0.6590,583.4232,,-0.4632,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0286,6,0.1000,0.6500,56,0,0,598.1286,660.3144,-14.7053,
-0.6612,597.9793,,-0.4632,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0286,6,0.1000,0.6500,56,0,0,597.4443,660.3144,0.5350,
-0.6573,604.3695,,-0.4632,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0287,6,0.1000,0.6500,56,0,0,598.6542,660.3144,5.7152,
-0.6511,611.3083,,-0.4632,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0287,6,0.1000,0.6500,56,0,0,600.5374,660.3144,10.7709,
-0.6511,620.0037,,-0.4500,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0288,6,0.1000,0.6500,57,0,0,600.5374,664.6825,19.4663,
-0.6623,594.9201,,-0.4500,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0289,6,0.1000,0.6500,57,0,0,597.1188,664.6825,-2.1987,
-0.6472,661.7617,,-0.4500,-0.6000,-0.4995,40,5,2,0,2,1,0.0111,0.0300,0.0289,6,0.1000,0.6500,57,0,0,601.7590,664.6825,,-2.9208
-0.6580,591.7360,,-0.4500,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0290,6,0.1000,0.6500,57,0,0,598.4397,664.6825,-6.7037,
-0.6499,590.7674,,-0.4500,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0290,6,0.1000,0.6500,57,0,0,600.9045,664.6825,-10.1371,
-0.6813,585.1260,,-0.4500,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0291,6,0.1000,0.6500,57,0,0,591.3087,664.6825,-6.1827,
-0.6878,597.3008,,-0.4500,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0291,6,0.1000,0.6500,57,0,0,589.3456,664.6825,7.9552,
-0.6769,597.2094,,-0.4500,-0.6000,-0.4995,40,5,2,0,2,0,0.0111,0.0300,0.0292,6,0.1000,0.6500,57,0,0,592.6599,664.6825,4.5496,
-0.6769,595.4683,,-0.5035,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0292,6,0.1000,0.6500,58,0,0,592.6599,647.1478,2.8084,
-0.6905,596.4641,,-0.5035,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0293,6,0.1000,0.6500,58,0,0,588.5388,647.1478,7.9253,
-0.6876,595.0862,,-0.5035,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0293,6,0.1000,0.6500,58,0,0,589.4077,647.1478,5.6785,
-0.6866,639.7783,,-0.5035,-0.6000,-0.4995,40,5,2,0,3,1,0.0111,0.0300,0.0294,6,0.1000,0.6500,58,0,0,589.7015,647.1478,,-7.3694
-0.6939,591.8982,,-0.5035,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0294,6,0.1000,0.6500,58,0,0,587.5128,647.1478,4.3854,
-0.6962,569.9695,,-0.5035,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0295,6,0.1000,0.6500,58,0,0,586.8001,647.1478,-16.8306,
-0.7003,589.3004,,-0.5035,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0295,6,0.1000,0.6500,58,0,0,585.5603,647.1478,3.7401,
-0.7178,581.9989,,-0.5035,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0296,6,0.1000,0.6500,58,0,0,580.3049,647.1478,1.6941,
-0.7178,591.4160,,-0.4944,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0296,6,0.1000,0.6500,59,0,0,580.3049,650.0985,11.1111,
-0.6905,597.0669,,-0.4944,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0297,6,0.1000,0.6500,59,0,0,588.5227,650.0985,8.5442,
-0.6926,587.2442,,-0.4944,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0297,6,0.1000,0.6500,59,0,0,587.8946,650.0985,-0.6504,
-0.6761,646.8204,,-0.4944,-0.6000,-0.4995,40,5,2,0,3,1,0.0111,0.0300,0.0298,6,0.1000,0.6500,59,0,0,592.9068,650.0985,,-3.2782
-0.6742,589.1423,,-0.4944,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0298,6,0.1000,0.6500,59,0,0,593.4846,650.0985,-4.3423,
-0.6819,590.2195,,-0.4944,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0299,6,0.1000,0.6500,59,0,0,591.1547,650.0985,-0.9352,
-0.6864,596.7730,,-0.4944,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0299,6,0.1000,0.6500,59,0,0,589.7767,650.0985,6.9963,
-0.6693,608.5856,,-0.4944,-0.6000,-0.4995,40,5,2,0,3,0,0.0111,0.0300,0.0300,6,0.1000,0.6500,59,0,0,594.9825,650.0985,13.6030,
