observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,noise_w_std_t_minus_one,noise_w_dev_t_minus_one,ITI,duration_tones,ISI,trial_n,run_n,session_n
1199.0526,1183.5538,1020.9652,1000,1050,160,20,1,4,0,10,10,15.4988,2.5911,-7.1886,10.0000,0.1000,0.6500,14,0,4
1168.0735,1158.2491,1033.8804,1000,1050,160,20,1,6,0,10,10,9.8243,-24.1574,11.4634,11.0000,0.1000,0.6500,15,0,4
1160.0607,1166.4011,1033.8804,1000,1050,160,20,1,6,0,10,10,-6.3404,9.1410,11.4634,11.0000,0.1000,0.6500,15,0,4
1144.5484,1167.8108,1033.8804,1000,1050,160,20,1,6,0,10,10,-23.2624,2.4497,11.4634,11.0000,0.1000,0.6500,15,0,4
1206.5469,1186.2950,1033.8804,1000,1050,160,20,1,6,0,10,10,20.2519,19.5331,11.4634,11.0000,0.1000,0.6500,15,0,4
1187.6684,1190.1105,1033.8804,1000,1050,160,20,1,6,0,10,10,-2.4421,4.9798,11.4634,11.0000,0.1000,0.6500,15,0,4
1182.4027,1189.3803,1033.8804,1000,1050,160,20,1,6,0,10,10,-6.9775,0.4580,11.4634,11.0000,0.1000,0.6500,15,0,4
1039.5940,1176.6995,1033.8804,1000,1050,160,20,1,6,1,10,10,5.7136,-11.4971,11.4634,11.0000,0.1000,0.6500,15,0,4
1173.0690,1167.4187,1033.8804,1000,1050,160,20,1,6,0,10,10,5.6503,-8.1764,11.4634,11.0000,0.1000,0.6500,15,0,4
1189.1870,1180.9275,1041.1902,1000,1050,160,20,0,2,0,10,10,8.2596,14.5551,6.5038,11.0000,0.1000,0.6500,16,0,4
1175.6674,1169.7467,1041.1902,1000,1050,160,20,0,2,0,10,10,5.9206,-10.0499,6.5038,11.0000,0.1000,0.6500,16,0,4
1052.1675,1171.4787,1041.1902,1000,1050,160,20,0,2,1,10,10,10.9774,2.7928,6.5038,11.0000,0.1000,0.6500,16,0,4
1168.2212,1176.2871,1041.1902,1000,1050,160,20,0,2,0,10,10,-8.0659,5.8802,6.5038,11.0000,0.1000,0.6500,16,0,4
1181.8889,1183.3613,1041.1902,1000,1050,160,20,0,2,0,10,10,-1.4723,8.1760,6.5038,11.0000,0.1000,0.6500,16,0,4
1190.1133,1193.0936,1041.1902,1000,1050,160,20,0,2,0,10,10,-2.9803,10.8783,6.5038,11.0000,0.1000,0.6500,16,0,4
1202.4985,1193.2240,1041.1902,1000,1050,160,20,0,2,0,10,10,9.2745,1.3373,6.5038,11.0000,0.1000,0.6500,16,0,4
1160.5318,1180.1220,1041.1902,1000,1050,160,20,0,2,0,10,10,-19.5902,-11.8944,6.5038,11.0000,0.1000,0.6500,16,0,4
1160.2626,1151.3475,1035.3244,1000,1050,160,20,0,3,0,10,10,8.9152,-27.6488,-6.3062,11.5000,0.1000,0.6500,17,0,4
1156.4854,1135.8709,1035.3244,1000,1050,160,20,0,3,0,10,10,20.6145,-14.5307,-6.3062,11.5000,0.1000,0.6500,17,0,4
1123.5732,1123.9521,1035.3244,1000,1050,160,20,0,3,0,10,10,-0.3789,-11.0696,-6.3062,11.5000,0.1000,0.6500,17,0,4
1035.8501,1124.2521,1035.3244,1000,1050,160,20,0,3,1,10,10,0.5256,1.0747,-6.3062,11.5000,0.1000,0.6500,17,0,4
1117.8767,1136.2179,1035.3244,1000,1050,160,20,0,3,0,10,10,-18.3412,12.7424,-6.3062,11.5000,0.1000,0.6500,17,0,4
1136.1351,1143.8546,1035.3244,1000,1050,160,20,0,3,0,10,10,-7.7195,8.4880,-6.3062,11.5000,0.1000,0.6500,17,0,4
1148.1536,1140.8689,1035.3244,1000,1050,160,20,0,3,0,10,10,7.2847,-2.0866,-6.3062,11.5000,0.1000,0.6500,17,0,4
1130.9022,1124.9042,1035.3244,1000,1050,160,20,0,3,0,10,10,5.9981,-15.0843,-6.3062,11.5000,0.1000,0.6500,17,0,4
1138.9856,1138.4557,1036.2787,1000,1050,160,20,0,4,0,10,10,0.5299,14.3322,0.2205,9.5000,0.1000,0.6500,18,0,4
1137.6683,1122.8104,1036.2787,1000,1050,160,20,0,4,0,10,10,14.8580,-14.7800,0.2205,9.5000,0.1000,0.6500,18,0,4
1109.6816,1108.5801,1036.2787,1000,1050,160,20,0,4,0,10,10,1.1015,-13.4627,0.2205,9.5000,0.1000,0.6500,18,0,4
1112.8454,1117.7561,1036.2787,1000,1050,160,20,0,4,0,10,10,-4.9107,9.8546,0.2205,9.5000,0.1000,0.6500,18,0,4
1066.0052,1099.1363,1036.2787,1000,1050,160,20,0,4,1,10,10,29.7264,-17.8838,0.2205,9.5000,0.1000,0.6500,18,0,4
1103.4626,1110.7056,1036.2787,1000,1050,160,20,0,4,0,10,10,-7.2430,12.1889,0.2205,9.5000,0.1000,0.6500,18,0,4
1134.2450,1129.2434,1036.2787,1000,1050,160,20,0,4,0,10,10,5.0016,19.2297,0.2205,9.5000,0.1000,0.6500,18,0,4
1131.1363,1129.1144,1036.2787,1000,1050,160,20,0,4,0,10,10,2.0219,0.6788,0.2205,9.5000,0.1000,0.6500,18,0,4
1110.5227,1121.8086,1030.9786,1000,1050,160,20,0,4,0,10,10,-11.2860,-6.4988,-5.9862,11.0000,0.1000,0.6500,19,0,4
1117.1863,1121.3209,1030.9786,1000,1050,160,20,0,4,0,10,10,-4.1347,0.2736,-5.9862,11.0000,0.1000,0.6500,19,0,4
1116.5331,1110.3604,1030.9786,1000,1050,160,20,0,4,0,10,10,6.1727,-10.2022,-5.9862,11.0000,0.1000,0.6500,19,0,4
1116.7770,1117.9947,1030.9786,1000,1050,160,20,0,4,0,10,10,-1.2178,8.3241,-5.9862,11.0000,0.1000,0.6500,19,0,4
1032.5371,1127.3773,1030.9786,1000,1050,160,20,0,4,1,10,10,1.5585,10.1200,-5.9862,11.0000,0.1000,0.6500,19,0,4
1110.2968,1115.2114,1030.9786,1000,1050,160,20,0,4,0,10,10,-4.9146,-11.3698,-5.9862,11.0000,0.1000,0.6500,19,0,4
1121.8601,1118.2249,1030.9786,1000,1050,160,20,0,4,0,10,10,3.6353,3.7336,-5.9862,11.0000,0.1000,0.6500,19,0,4
1109.3684,1116.7208,1030.9786,1000,1050,160,20,0,4,0,10,10,-7.3524,-0.7651,-5.9862,11.0000,0.1000,0.6500,19,0,4
1114.1445,1117.6155,1035.6147,1000,1050,160,20,0,2,0,10,10,-3.4710,1.6242,3.6850,10.0000,0.1000,0.6500,20,0,4
1109.8720,1111.1919,1035.6147,1000,1050,160,20,0,2,0,10,10,-1.3200,-5.6885,3.6850,10.0000,0.1000,0.6500,20,0,4
1054.1781,1114.5290,1035.6147,1000,1050,160,20,0,2,1,10,10,18.5634,4.0320,3.6850,10.0000,0.1000,0.6500,20,0,4
1113.1490,1113.9903,1035.6147,1000,1050,160,20,0,2,0,10,10,-0.8413,0.1771,3.6850,10.0000,0.1000,0.6500,20,0,4
1100.0280,1109.7445,1035.6147,1000,1050,160,20,0,2,0,10,10,-9.7165,-3.5333,3.6850,10.0000,0.1000,0.6500,20,0,4
1107.6153,1097.0884,1035.6147,1000,1050,160,20,0,2,0,10,10,10.5269,-11.9702,3.6850,10.0000,0.1000,0.6500,20,0,4
1119.4169,1098.1398,1035.6147,1000,1050,160,20,0,2,0,10,10,21.2771,1.6581,3.6850,10.0000,0.1000,0.6500,20,0,4
1100.3302,1090.0448,1035.6147,1000,1050,160,20,0,2,0,10,10,10.2854,-7.4816,3.6850,10.0000,0.1000,0.6500,20,0,4
1071.3996,1091.9171,1031.6507,1000,1050,160,20,1,6,0,10,10,-20.5176,2.4352,-4.6833,9.0000,0.1000,0.6500,21,0,4
1056.6293,1075.2215,1031.6507,1000,1050,160,20,1,6,0,10,10,-18.5922,-16.1212,-4.6833,9.0000,0.1000,0.6500,21,0,4
1085.6525,1083.0436,1031.6507,1000,1050,160,20,1,6,0,10,10,2.6089,8.2923,-4.6833,9.0000,0.1000,0.6500,21,0,4
1088.6922,1079.3679,1031.6507,1000,1050,160,20,1,6,0,10,10,9.3243,-3.1567,-4.6833,9.0000,0.1000,0.6500,21,0,4
1086.3106,1088.9806,1031.6507,1000,1050,160,20,1,6,0,10,10,-2.6701,10.1088,-4.6833,9.0000,0.1000,0.6500,21,0,4
1082.9803,1085.0899,1031.6507,1000,1050,160,20,1,6,0,10,10,-2.1096,-3.3346,-4.6833,9.0000,0.1000,0.6500,21,0,4
1017.8642,1089.6113,1031.6507,1000,1050,160,20,1,6,1,10,10,-13.7865,5.0532,-4.6833,9.0000,0.1000,0.6500,21,0,4
1103.1670,1095.8558,1031.6507,1000,1050,160,20,1,6,0,10,10,7.3111,6.8046,-4.6833,9.0000,0.1000,0.6500,21,0,4
1086.4365,1095.8382,1036.2768,1000,1050,160,20,0,3,0,10,10,-9.4017,0.5814,3.7087,9.0000,0.1000,0.6500,22,0,4
1065.2857,1082.2717,1036.2768,1000,1050,160,20,0,3,0,10,10,-16.9859,-12.9675,3.7087,9.0000,0.1000,0.6500,22,0,4
1064.6107,1072.8799,1036.2768,1000,1050,160,20,0,3,0,10,10,-8.2692,-8.8776,3.7087,9.0000,0.1000,0.6500,22,0,4
1025.2818,1062.3934,1036.2768,1000,1050,160,20,0,3,1,10,10,-10.9949,-10.0310,3.7087,9.0000,0.1000,0.6500,22,0,4
1073.8489,1072.4239,1036.2768,1000,1050,160,20,0,3,0,10,10,1.4250,10.4205,3.7087,9.0000,0.1000,0.6500,22,0,4
1060.8940,1071.8439,1036.2768,1000,1050,160,20,0,3,0,10,10,-10.9499,-0.1274,3.7087,9.0000,0.1000,0.6500,22,0,4
1041.5373,1046.9697,1036.2768,1000,1050,160,20,0,3,0,10,10,-5.4324,-24.4251,3.7087,9.0000,0.1000,0.6500,22,0,4
