observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,noise_v,noise_w_std_t_minus_one,noise_w_dev_t_minus_one,ITI,duration_tones,ISI,trial_n,run_n,session_n
668.2599,669.5115,741.2417,700,750,40,5,0,2,0,10,10,-1.2516,-0.7894,2.1845,10.0000,0.1000,0.6500,12,0,2
657.4526,663.5778,741.2417,700,750,40,5,0,2,0,10,10,-6.1252,-6.6959,2.1845,10.0000,0.1000,0.6500,12,0,2
658.0061,656.1758,750.7451,700,750,40,5,0,4,0,10,10,1.8303,-8.3126,7.7518,8.5000,0.1000,0.6500,13,0,2
656.1923,650.6663,750.7451,700,750,40,5,0,4,0,10,10,5.5260,-6.6051,7.7518,8.5000,0.1000,0.6500,13,0,2
651.1485,653.5874,750.7451,700,750,40,5,0,4,0,10,10,-2.4389,1.6877,7.7518,8.5000,0.1000,0.6500,13,0,2
654.2068,655.5740,750.7451,700,750,40,5,0,4,0,10,10,-1.3673,0.8264,7.7518,8.5000,0.1000,0.6500,13,0,2
751.9455,644.7135,750.7451,700,750,40,5,0,4,1,10,10,1.2004,-11.9712,7.7518,8.5000,0.1000,0.6500,13,0,2
633.1790,629.6867,750.7451,700,750,40,5,0,4,0,10,10,3.4923,-16.4090,7.7518,8.5000,0.1000,0.6500,13,0,2
645.9219,641.1333,750.7451,700,750,40,5,0,4,0,10,10,4.7887,9.6887,7.7518,8.5000,0.1000,0.6500,13,0,2
661.2614,651.3688,750.7451,700,750,40,5,0,4,0,10,10,9.8927,8.7638,7.7518,8.5000,0.1000,0.6500,13,0,2
631.7281,650.1022,741.6958,700,750,40,5,2,0,0,10,10,-18.3740,-2.4824,-8.9003,10.0000,0.1000,0.6500,14,0,2
620.4656,633.2857,741.6958,700,750,40,5,2,0,0,10,10,-12.8201,-18.0639,-8.9003,10.0000,0.1000,0.6500,14,0,2
649.0870,640.7634,741.6958,700,750,40,5,2,0,0,10,10,8.3236,5.8099,-8.9003,10.0000,0.1000,0.6500,14,0,2
640.1196,647.7738,741.6958,700,750,40,5,2,0,0,10,10,-7.6541,5.5294,-8.9003,10.0000,0.1000,0.6500,14,0,2
617.0602,621.4351,741.6958,700,750,40,5,2,0,0,10,10,-4.3748,-27.6443,-8.9003,10.0000,0.1000,0.6500,14,0,2
626.4825,628.4475,741.6958,700,750,40,5,2,0,0,10,10,-1.9649,5.0483,-8.9003,10.0000,0.1000,0.6500,14,0,2
628.6766,642.5379,741.6958,700,750,40,5,2,0,0,10,10,-13.8614,12.3017,-8.9003,10.0000,0.1000,0.6500,14,0,2
640.4526,643.9976,741.6958,700,750,40,5,2,0,0,10,10,-3.5449,0.0231,-8.9003,10.0000,0.1000,0.6500,14,0,2
651.4149,632.4771,731.5463,700,750,40,5,1,6,0,10,10,18.9378,-12.9205,-11.8104,9.5000,0.1000,0.6500,15,0,2
619.7187,628.3788,731.5463,700,750,40,5,1,6,0,10,10,-8.6601,-5.7863,-11.8104,9.5000,0.1000,0.6500,15,0,2
643.0284,623.5119,731.5463,700,750,40,5,1,6,0,10,10,19.5165,-6.6575,-11.8104,9.5000,0.1000,0.6500,15,0,2
620.6427,620.7006,731.5463,700,750,40,5,1,6,0,10,10,-0.0579,-4.7235,-11.8104,9.5000,0.1000,0.6500,15,0,2
613.0887,629.1305,731.5463,700,750,40,5,1,6,0,10,10,-16.0418,6.4474,-11.8104,9.5000,0.1000,0.6500,15,0,2
622.9517,629.7538,731.5463,700,750,40,5,1,6,0,10,10,-6.8021,-1.1484,-11.8104,9.5000,0.1000,0.6500,15,0,2
731.3337,644.6122,731.5463,700,750,40,5,1,6,1,10,10,-0.2126,13.1022,-11.8104,9.5000,0.1000,0.6500,15,0,2
631.6347,631.3782,731.5463,700,750,40,5,1,6,0,10,10,0.2565,-14.6186,-11.8104,9.5000,0.1000,0.6500,15,0,2
621.0340,629.8298,753.7094,700,750,40,5,1,4,0,10,10,-8.7958,-3.2640,18.4724,8.5000,0.1000,0.6500,16,0,2
640.6048,632.1856,753.7094,700,750,40,5,1,4,0,10,10,8.4192,0.6016,18.4724,8.5000,0.1000,0.6500,16,0,2
636.2386,642.6991,753.7094,700,750,40,5,1,4,0,10,10,-6.4605,8.8181,18.4724,8.5000,0.1000,0.6500,16,0,2
629.6897,656.2505,753.7094,700,750,40,5,1,4,0,10,10,-26.5607,12.1189,18.4724,8.5000,0.1000,0.6500,16,0,2
740.7125,663.5217,753.7094,700,750,40,5,1,4,1,10,10,-12.9969,6.1775,18.4724,8.5000,0.1000,0.6500,16,0,2
653.8573,670.0258,753.7094,700,750,40,5,1,4,0,10,10,-16.1685,5.5922,18.4724,8.5000,0.1000,0.6500,16,0,2
680.9137,676.5397,753.7094,700,750,40,5,1,4,0,10,10,4.3740,5.7646,18.4724,8.5000,0.1000,0.6500,16,0,2
677.8894,681.3799,753.7094,700,750,40,5,1,4,0,10,10,-3.4905,4.2537,18.4724,8.5000,0.1000,0.6500,16,0,2
693.6608,675.1124,753.6614,700,750,40,5,1,4,0,10,10,18.5483,-6.7330,0.6939,7.5000,0.1000,0.6500,17,0,2
682.8577,666.4590,753.6614,700,750,40,5,1,4,0,10,10,16.3987,-9.2756,0.6939,7.5000,0.1000,0.6500,17,0,2
702.0041,677.5855,753.6614,700,750,40,5,1,4,0,10,10,24.4186,10.2880,0.6939,7.5000,0.1000,0.6500,17,0,2
680.0121,693.9955,753.6614,700,750,40,5,1,4,0,10,10,-13.9834,15.8497,0.6939,7.5000,0.1000,0.6500,17,0,2
746.9924,687.0667,753.6614,700,750,40,5,1,4,1,10,10,-6.6690,-7.0789,0.6939,7.5000,0.1000,0.6500,17,0,2
668.5039,674.6575,753.6614,700,750,40,5,1,4,0,10,10,-6.1535,-12.7326,0.6939,7.5000,0.1000,0.6500,17,0,2
666.1126,685.8416,753.6614,700,750,40,5,1,4,0,10,10,-19.7290,10.5506,0.6939,7.5000,0.1000,0.6500,17,0,2
676.4787,678.5474,753.6614,700,750,40,5,1,4,0,10,10,-2.0687,-7.6482,0.6939,7.5000,0.1000,0.6500,17,0,2
704.9561,694.6853,776.3527,700,750,40,5,1,5,0,10,10,10.2708,15.6016,23.4236,9.0000,0.1000,0.6500,18,0,2
688.2866,690.4740,776.3527,700,750,40,5,1,5,0,10,10,-2.1874,-4.3441,23.4236,9.0000,0.1000,0.6500,18,0,2
674.0245,678.0654,776.3527,700,750,40,5,1,5,0,10,10,-4.0409,-12.6468,23.4236,9.0000,0.1000,0.6500,18,0,2
677.0721,685.9784,776.3527,700,750,40,5,1,5,0,10,10,-8.9063,7.3647,23.4236,9.0000,0.1000,0.6500,18,0,2
688.9185,689.9477,776.3527,700,750,40,5,1,5,0,10,10,-1.0291,3.6187,23.4236,9.0000,0.1000,0.6500,18,0,2
754.6013,676.3892,776.3527,700,750,40,5,1,5,1,10,10,-21.7514,-13.8098,23.4236,9.0000,0.1000,0.6500,18,0,2
661.0373,664.9421,776.3527,700,750,40,5,1,5,0,10,10,-3.9047,-12.0374,23.4236,9.0000,0.1000,0.6500,18,0,2
694.6878,688.2713,776.3527,700,750,40,5,1,5,0,10,10,6.4165,22.4528,23.4236,9.0000,0.1000,0.6500,18,0,2
663.4808,668.9488,782.3902,700,750,40,5,1,5,0,10,10,-5.4680,-19.6157,11.3080,11.5000,0.1000,0.6500,19,0,2
673.4463,670.7211,782.3902,700,750,40,5,1,5,0,10,10,2.7252,0.9960,11.3080,11.5000,0.1000,0.6500,19,0,2
662.9611,663.2375,782.3902,700,750,40,5,1,5,0,10,10,-0.2764,-8.2156,11.3080,11.5000,0.1000,0.6500,19,0,2
672.0444,661.5451,782.3902,700,750,40,5,1,5,0,10,10,10.4993,-2.6115,11.3080,11.5000,0.1000,0.6500,19,0,2
638.7545,656.8248,782.3902,700,750,40,5,1,5,0,10,10,-18.0702,-5.6817,11.3080,11.5000,0.1000,0.6500,19,0,2
799.9931,652.4311,782.3902,700,750,40,5,1,5,1,10,10,17.6029,-5.4731,11.3080,11.5000,0.1000,0.6500,19,0,2
662.2638,654.6875,782.3902,700,750,40,5,1,5,0,10,10,7.5763,1.0672,11.3080,11.5000,0.1000,0.6500,19,0,2
643.1752,648.9425,782.3902,700,750,40,5,1,5,0,10,10,-5.7673,-6.8778,11.3080,11.5000,0.1000,0.6500,19,0,2
650.1563,651.0849,783.3683,700,750,40,5,0,3,0,10,10,-0.9286,0.8660,7.4562,11.5000,0.1000,0.6500,20,0,2
674.6307,665.5863,783.3683,700,750,40,5,0,3,0,10,10,9.0444,13.2785,7.4562,11.5000,0.1000,0.6500,20,0,2
669.5746,665.0221,783.3683,700,750,40,5,0,3,0,10,10,4.5525,-1.4245,7.4562,11.5000,0.1000,0.6500,20,0,2
786.7408,659.2244,783.3683,700,750,40,5,0,3,1,10,10,3.3724,-6.6722,7.4562,11.5000,0.1000,0.6500,20,0,2
658.4130,660.2179,783.3683,700,750,40,5,0,3,0,10,10,-1.8049,-0.0259,7.4562,11.5000,0.1000,0.6500,20,0,2
652.6371,637.7018,783.3683,700,750,40,5,0,3,0,10,10,14.9353,-23.5107,7.4562,11.5000,0.1000,0.6500,20,0,2
613.6157,620.4253,783.3683,700,750,40,5,0,3,0,10,10,-6.8096,-18.8340,7.4562,11.5000,0.1000,0.6500,20,0,2
625.6767,629.9367,783.3683,700,750,40,5,0,3,0,10,10,-4.2599,7.5220,7.4562,11.5000,0.1000,0.6500,20,0,2
627.8674,635.9255,765.7021,700,750,40,5,0,4,0,10,10,-8.0582,4.2373,-10.9926,7.5000,0.1000,0.6500,21,0,2
638.7176,649.3344,765.7021,700,750,40,5,0,4,0,10,10,-10.6168,11.8070,-10.9926,7.5000,0.1000,0.6500,21,0,2
637.5860,643.0047,765.7021,700,750,40,5,0,4,0,10,10,-5.4188,-7.5963,-10.9926,7.5000,0.1000,0.6500,21,0,2
647.8297,655.7172,765.7021,700,750,40,5,0,4,0,10,10,-7.8876,11.2876,-10.9926,7.5000,0.1000,0.6500,21,0,2
774.6879,663.2486,765.7021,700,750,40,5,0,4,1,10,10,8.9858,6.4243,-10.9926,7.5000,0.1000,0.6500,21,0,2
675.8153,664.7961,765.7021,700,750,40,5,0,4,0,10,10,11.0192,0.6287,-10.9926,7.5000,0.1000,0.6500,21,0,2
686.0261,675.9960,765.7021,700,750,40,5,0,4,0,10,10,10.0301,10.3199,-10.9926,7.5000,0.1000,0.6500,21,0,2
658.8110,665.8485,765.7021,700,750,40,5,0,4,0,10,10,-7.0375,-10.7477,-10.9926,7.5000,0.1000,0.6500,21,0,2
653.6295,662.2306,758.3526,700,750,40,5,0,2,0,10,10,-8.6011,-4.4717,-4.2091,10.0000,0.1000,0.6500,22,0,2
680.9683,666.1671,758.3526,700,750,40,5,0,2,0,10,10,14.8012,2.9923,-4.2091,10.0000,0.1000,0.6500,22,0,2
757.0329,660.4369,758.3526,700,750,40,5,0,2,1,10,10,-1.3197,-6.5760,-4.2091,10.0000,0.1000,0.6500,22,0,2
664.9691,663.5047,758.3526,700,750,40,5,0,2,0,10,10,1.4645,2.0786,-4.2091,10.0000,0.1000,0.6500,22,0,2
682.3886,676.4193,758.3526,700,750,40,5,0,2,0,10,10,5.9694,12.0022,-4.2091,10.0000,0.1000,0.6500,22,0,2
676.8832,662.5295,758.3526,700,750,40,5,0,2,0,10,10,14.3536,-14.4792,-4.2091,10.0000,0.1000,0.6500,22,0,2
667.9842,666.2617,758.3526,700,750,40,5,0,2,0,10,10,1.7226,2.7954,-4.2091,10.0000,0.1000,0.6500,22,0,2
659.9914,661.9328,758.3526,700,750,40,5,0,2,0,10,10,-1.9414,-5.1723,-4.2091,10.0000,0.1000,0.6500,22,0,2
663.2774,659.9690,762.2777,700,750,40,5,0,2,0,10,10,3.3084,-2.9155,5.5957,9.5000,0.1000,0.6500,23,0,2
648.2237,656.2651,762.2777,700,750,40,5,0,2,0,10,10,-8.0415,-4.7046,5.5957,9.5000,0.1000,0.6500,23,0,2
760.2847,641.0999,762.2777,700,750,40,5,0,2,1,10,10,-1.9930,-16.2586,5.5957,9.5000,0.1000,0.6500,23,0,2
659.7029,662.9859,762.2777,700,750,40,5,0,2,0,10,10,-3.2830,20.4135,5.5957,9.5000,0.1000,0.6500,23,0,2
633.8391,640.0665,762.2777,700,750,40,5,0,2,0,10,10,-6.2274,-23.8448,5.5957,9.5000,0.1000,0.6500,23,0,2
637.2054,644.3554,762.2777,700,750,40,5,0,2,0,10,10,-7.1500,2.7906,5.5957,9.5000,0.1000,0.6500,23,0,2
616.5819,623.9387,762.2777,700,750,40,5,0,2,0,10,10,-7.3568,-21.8078,5.5957,9.5000,0.1000,0.6500,23,0,2
645.1539,634.9535,762.2777,700,750,40,5,0,2,0,10,10,10.2005,9.1132,5.5957,9.5000,0.1000,0.6500,23,0,2
641.6060,634.4397,753.3818,700,750,40,5,0,4,0,10,10,7.1663,-2.1399,-6.4404,8.5000,0.1000,0.6500,24,0,2
632.6940,644.1454,753.3818,700,750,40,5,0,4,0,10,10,-11.4514,8.0667,-6.4404,8.5000,0.1000,0.6500,24,0,2
643.3872,650.3409,753.3818,700,750,40,5,0,4,0,10,10,-6.9537,4.7992,-6.4404,8.5000,0.1000,0.6500,24,0,2
