observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
947.4700,949.5186,1051.1372,1000,1050,160,20,0,2,0,10,10,4.0000,0.1000,0.6500,2,0,4
952.2300,955.6960,1051.1372,1000,1050,160,20,0,2,0,10,10,4.0000,0.1000,0.6500,2,0,4
948.5800,960.9167,1069.3933,1000,1050,160,20,0,4,0,10,10,6.0000,0.1000,0.6500,3,0,4
966.9400,973.8984,1069.3933,1000,1050,160,20,0,4,0,10,10,6.0000,0.1000,0.6500,3,0,4
977.0100,976.4586,1069.3933,1000,1050,160,20,0,4,0,10,10,6.0000,0.1000,0.6500,3,0,4
962.1900,961.1611,1069.3933,1000,1050,160,20,0,4,0,10,10,6.0000,0.1000,0.6500,3,0,4
1062.9600,962.4684,1069.3933,1000,1050,160,20,0,4,1,10,10,6.0000,0.1000,0.6500,3,0,4
980.1900,963.7474,1069.3933,1000,1050,160,20,0,4,0,10,10,6.0000,0.1000,0.6500,3,0,4
960.4900,957.5663,1069.3933,1000,1050,160,20,0,4,0,10,10,6.0000,0.1000,0.6500,3,0,4
956.8900,955.0738,1069.3933,1000,1050,160,20,0,4,0,10,10,6.0000,0.1000,0.6500,3,0,4
987.9900,981.8591,1066.4830,1000,1050,160,20,0,3,0,10,10,5.0000,0.1000,0.6500,4,0,4
990.4800,985.8609,1066.4830,1000,1050,160,20,0,3,0,10,10,5.0000,0.1000,0.6500,4,0,4
999.6900,994.3865,1066.4830,1000,1050,160,20,0,3,0,10,10,5.0000,0.1000,0.6500,4,0,4
1058.4200,980.0870,1066.4830,1000,1050,160,20,0,3,1,10,10,5.0000,0.1000,0.6500,4,0,4
968.4300,972.6641,1066.4830,1000,1050,160,20,0,3,0,10,10,5.0000,0.1000,0.6500,4,0,4
953.9900,963.5587,1066.4830,1000,1050,160,20,0,3,0,10,10,5.0000,0.1000,0.6500,4,0,4
967.5100,963.7120,1066.4830,1000,1050,160,20,0,3,0,10,10,5.0000,0.1000,0.6500,4,0,4
956.7300,962.2007,1066.4830,1000,1050,160,20,0,3,0,10,10,5.0000,0.1000,0.6500,4,0,4
966.6200,978.1533,1069.4793,1000,1050,160,20,0,3,0,10,10,5.5000,0.1000,0.6500,5,0,4
982.4700,985.0608,1069.4793,1000,1050,160,20,0,3,0,10,10,5.5000,0.1000,0.6500,5,0,4
998.2700,988.4423,1069.4793,1000,1050,160,20,0,3,0,10,10,5.5000,0.1000,0.6500,5,0,4
1069.7400,971.1306,1069.4793,1000,1050,160,20,0,3,1,10,10,5.5000,0.1000,0.6500,5,0,4
961.4000,974.8060,1069.4793,1000,1050,160,20,0,3,0,10,10,5.5000,0.1000,0.6500,5,0,4
963.4900,959.5167,1069.4793,1000,1050,160,20,0,3,0,10,10,5.5000,0.1000,0.6500,5,0,4
956.5400,954.7075,1069.4793,1000,1050,160,20,0,3,0,10,10,5.5000,0.1000,0.6500,5,0,4
953.7500,956.2666,1069.4793,1000,1050,160,20,0,3,0,10,10,5.5000,0.1000,0.6500,5,0,4
954.4700,949.1884,1070.3430,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,6,0,4
941.2800,933.2988,1070.3430,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,6,0,4
938.3700,941.0920,1070.3430,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,6,0,4
936.7700,939.0818,1070.3430,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,6,0,4
920.1400,935.9399,1070.3430,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,6,0,4
1066.4700,943.9630,1070.3430,1000,1050,160,20,1,5,1,10,10,4.5000,0.1000,0.6500,6,0,4
944.0300,953.2814,1070.3430,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,6,0,4
946.9100,965.2918,1070.3430,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,6,0,4
972.9800,976.3020,1087.4878,1000,1050,160,20,1,4,0,10,10,6.0000,0.1000,0.6500,7,0,4
984.8100,973.0965,1087.4878,1000,1050,160,20,1,4,0,10,10,6.0000,0.1000,0.6500,7,0,4
959.9200,958.6462,1087.4878,1000,1050,160,20,1,4,0,10,10,6.0000,0.1000,0.6500,7,0,4
985.6300,970.6923,1087.4878,1000,1050,160,20,1,4,0,10,10,6.0000,0.1000,0.6500,7,0,4
1091.1500,982.2716,1087.4878,1000,1050,160,20,1,4,1,10,10,6.0000,0.1000,0.6500,7,0,4
995.6200,1008.9776,1087.4878,1000,1050,160,20,1,4,0,10,10,6.0000,0.1000,0.6500,7,0,4
1017.0200,1020.4361,1087.4878,1000,1050,160,20,1,4,0,10,10,6.0000,0.1000,0.6500,7,0,4
1013.2100,1009.4493,1087.4878,1000,1050,160,20,1,4,0,10,10,6.0000,0.1000,0.6500,7,0,4
1016.5500,1011.8361,1074.9163,1000,1050,160,20,1,6,0,10,10,7.0000,0.1000,0.6500,8,0,4
1008.0200,1015.2136,1074.9163,1000,1050,160,20,1,6,0,10,10,7.0000,0.1000,0.6500,8,0,4
1026.5200,1008.6377,1074.9163,1000,1050,160,20,1,6,0,10,10,7.0000,0.1000,0.6500,8,0,4
990.7100,1020.8627,1074.9163,1000,1050,160,20,1,6,0,10,10,7.0000,0.1000,0.6500,8,0,4
1033.3600,1025.3950,1074.9163,1000,1050,160,20,1,6,0,10,10,7.0000,0.1000,0.6500,8,0,4
1015.9800,1021.5690,1074.9163,1000,1050,160,20,1,6,0,10,10,7.0000,0.1000,0.6500,8,0,4
1084.9500,1033.4074,1074.9163,1000,1050,160,20,1,6,1,10,10,7.0000,0.1000,0.6500,8,0,4
1034.8500,1039.7112,1074.9163,1000,1050,160,20,1,6,0,10,10,7.0000,0.1000,0.6500,8,0,4
1032.7800,1047.1463,1065.4620,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,9,0,4
1038.3700,1047.9038,1065.4620,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,9,0,4
1045.3100,1052.3541,1065.4620,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,9,0,4
1059.3100,1055.7776,1065.4620,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,9,0,4
1048.7700,1042.9031,1065.4620,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,9,0,4
1046.7400,1038.1071,1065.4620,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,9,0,4
1042.6900,1033.2771,1065.4620,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,9,0,4
1032.3600,1038.6825,1065.4620,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,9,0,4
1035.5700,1028.0120,1075.2550,1000,1050,160,20,0,2,0,10,10,4.0000,0.1000,0.6500,10,0,4
1047.9300,1030.0267,1075.2550,1000,1050,160,20,0,2,0,10,10,4.0000,0.1000,0.6500,10,0,4
1085.1400,1030.9088,1075.2550,1000,1050,160,20,0,2,1,10,10,4.0000,0.1000,0.6500,10,0,4
1020.8600,1034.3235,1075.2550,1000,1050,160,20,0,2,0,10,10,4.0000,0.1000,0.6500,10,0,4
1014.2800,1018.5259,1075.2550,1000,1050,160,20,0,2,0,10,10,4.0000,0.1000,0.6500,10,0,4
1016.3200,1025.3199,1075.2550,1000,1050,160,20,0,2,0,10,10,4.0000,0.1000,0.6500,10,0,4
1037.5200,1028.4004,1075.2550,1000,1050,160,20,0,2,0,10,10,4.0000,0.1000,0.6500,10,0,4
1051.0900,1030.6809,1075.2550,1000,1050,160,20,0,2,0,10,10,4.0000,0.1000,0.6500,10,0,4
1002.9000,1016.1940,1055.8551,1000,1050,160,20,0,4,0,10,10,4.0000,0.1000,0.6500,11,0,4
1049.3200,1036.5718,1055.8551,1000,1050,160,20,0,4,0,10,10,4.0000,0.1000,0.6500,11,0,4
1032.0000,1040.8086,1055.8551,1000,1050,160,20,0,4,0,10,10,4.0000,0.1000,0.6500,11,0,4
1034.5500,1039.5388,1055.8551,1000,1050,160,20,0,4,0,10,10,4.0000,0.1000,0.6500,11,0,4
1057.5600,1056.0106,1055.8551,1000,1050,160,20,0,4,1,10,10,4.0000,0.1000,0.6500,11,0,4
1059.3300,1061.2543,1055.8551,1000,1050,160,20,0,4,0,10,10,4.0000,0.1000,0.6500,11,0,4
1045.5200,1043.8801,1055.8551,1000,1050,160,20,0,4,0,10,10,4.0000,0.1000,0.6500,11,0,4
1022.6900,1026.9168,1055.8551,1000,1050,160,20,0,4,0,10,10,4.0000,0.1000,0.6500,11,0,4
1042.3500,1035.2752,1060.4116,1000,1050,160,20,0,2,0,10,10,5.0000,0.1000,0.6500,12,0,4
1037.6400,1033.7776,1060.4116,1000,1050,160,20,0,2,0,10,10,5.0000,0.1000,0.6500,12,0,4
1062.0600,1022.7098,1060.4116,1000,1050,160,20,0,2,1,10,10,5.0000,0.1000,0.6500,12,0,4
1039.0000,1018.5470,1060.4116,1000,1050,160,20,0,2,0,10,10,5.0000,0.1000,0.6500,12,0,4
1030.6000,1021.6618,1060.4116,1000,1050,160,20,0,2,0,10,10,5.0000,0.1000,0.6500,12,0,4
1055.4200,1050.3107,1060.4116,1000,1050,160,20,0,2,0,10,10,5.0000,0.1000,0.6500,12,0,4
1049.9200,1044.8360,1060.4116,1000,1050,160,20,0,2,0,10,10,5.0000,0.1000,0.6500,12,0,4
1022.2800,1033.0341,1060.4116,1000,1050,160,20,0,2,0,10,10,5.0000,0.1000,0.6500,12,0,4
1027.7500,1032.7443,1041.9532,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,13,0,4
1027.0600,1034.7569,1041.9532,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,13,0,4
1003.4800,1008.6192,1041.9532,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,13,0,4
1018.0300,1012.7886,1041.9532,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,13,0,4
1014.8400,1022.0615,1041.9532,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,13,0,4
1019.9900,1024.4437,1041.9532,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,13,0,4
1014.2600,1022.4144,1041.9532,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,13,0,4
1036.4000,1019.5892,1041.9532,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,13,0,4
1030.3600,1027.3240,1020.7522,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,14,0,4
1015.0600,1019.2804,1020.7522,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,14,0,4
1016.5800,1015.7677,1020.7522,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,14,0,4
994.4400,1004.4101,1020.7522,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,14,0,4
979.3200,989.9410,1020.7522,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,14,0,4
1031.7200,988.2113,1020.7522,1000,1050,160,20,1,5,1,10,10,7.5000,0.1000,0.6500,14,0,4
986.3900,982.4928,1020.7522,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,14,0,4
977.9200,985.7688,1020.7522,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,14,0,4
985.0800,982.5576,1023.9355,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,15,0,4
978.0400,987.6601,1023.9355,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,15,0,4
984.8400,978.7012,1023.9355,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,15,0,4
994.0100,996.7850,1023.9355,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,15,0,4
997.5900,998.7488,1023.9355,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,15,0,4
1002.8900,994.3560,1023.9355,1000,1050,160,20,1,5,1,10,10,4.5000,0.1000,0.6500,15,0,4
1008.2700,1010.0289,1023.9355,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,15,0,4
1011.9700,998.0310,1023.9355,1000,1050,160,20,1,5,0,10,10,4.5000,0.1000,0.6500,15,0,4
1000.8000,989.2020,1012.3922,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,16,0,4
1008.5200,1008.6970,1012.3922,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,16,0,4
1041.4900,1032.8731,1012.3922,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,16,0,4
1036.0200,1038.1409,1012.3922,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,16,0,4
1018.9600,1036.0643,1012.3922,1000,1050,160,20,1,4,1,10,10,3.0000,0.1000,0.6500,16,0,4
1034.4100,1031.3116,1012.3922,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,16,0,4
1052.6100,1044.9707,1012.3922,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,16,0,4
1061.8400,1053.6823,1012.3922,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,16,0,4
1070.8800,1058.9596,1014.7931,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,17,0,4
1042.7300,1047.8537,1014.7931,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,17,0,4
1044.3600,1051.4658,1014.7931,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,17,0,4
1043.6900,1047.7894,1014.7931,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,17,0,4
1076.8500,1071.5818,1014.7931,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,17,0,4
1065.8900,1072.1358,1014.7931,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,17,0,4
1016.8300,1056.1009,1014.7931,1000,1050,160,20,1,6,1,10,10,3.0000,0.1000,0.6500,17,0,4
1061.3300,1060.5693,1014.7931,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,17,0,4
1055.3700,1064.8656,1021.3002,1000,1050,160,20,1,4,0,10,10,5.0000,0.1000,0.6500,18,0,4
1061.3100,1067.3814,1021.3002,1000,1050,160,20,1,4,0,10,10,5.0000,0.1000,0.6500,18,0,4
1042.7800,1045.7692,1021.3002,1000,1050,160,20,1,4,0,10,10,5.0000,0.1000,0.6500,18,0,4
1052.8400,1048.0939,1021.3002,1000,1050,160,20,1,4,0,10,10,5.0000,0.1000,0.6500,18,0,4
1025.5800,1040.8804,1021.3002,1000,1050,160,20,1,4,1,10,10,5.0000,0.1000,0.6500,18,0,4
1056.1700,1052.0797,1021.3002,1000,1050,160,20,1,4,0,10,10,5.0000,0.1000,0.6500,18,0,4
1058.8100,1045.6752,1021.3002,1000,1050,160,20,1,4,0,10,10,5.0000,0.1000,0.6500,18,0,4
1043.7700,1045.6625,1021.3002,1000,1050,160,20,1,4,0,10,10,5.0000,0.1000,0.6500,18,0,4
1056.5200,1059.6698,1031.8284,1000,1050,160,20,1,5,0,10,10,5.5000,0.1000,0.6500,19,0,4
1046.7700,1054.0353,1031.8284,1000,1050,160,20,1,5,0,10,10,5.5000,0.1000,0.6500,19,0,4
1054.1100,1046.8950,1031.8284,1000,1050,160,20,1,5,0,10,10,5.5000,0.1000,0.6500,19,0,4
1069.2200,1060.5413,1031.8284,1000,1050,160,20,1,5,0,10,10,5.5000,0.1000,0.6500,19,0,4
1055.9100,1063.1507,1031.8284,1000,1050,160,20,1,5,0,10,10,5.5000,0.1000,0.6500,19,0,4
1032.4500,1063.0397,1031.8284,1000,1050,160,20,1,5,1,10,10,5.5000,0.1000,0.6500,19,0,4
1036.1500,1056.9367,1031.8284,1000,1050,160,20,1,5,0,10,10,5.5000,0.1000,0.6500,19,0,4
1055.7600,1040.7582,1031.8284,1000,1050,160,20,1,5,0,10,10,5.5000,0.1000,0.6500,19,0,4
1032.2800,1042.7368,1026.8219,1000,1050,160,20,1,5,0,10,10,6.0000,0.1000,0.6500,20,0,4
1026.1000,1039.9038,1026.8219,1000,1050,160,20,1,5,0,10,10,6.0000,0.1000,0.6500,20,0,4
1034.8500,1031.3225,1026.8219,1000,1050,160,20,1,5,0,10,10,6.0000,0.1000,0.6500,20,0,4
1016.5100,1019.9789,1026.8219,1000,1050,160,20,1,5,0,10,10,6.0000,0.1000,0.6500,20,0,4
1009.5200,1009.6082,1026.8219,1000,1050,160,20,1,5,0,10,10,6.0000,0.1000,0.6500,20,0,4
1005.1700,1008.6468,1026.8219,1000,1050,160,20,1,5,1,10,10,6.0000,0.1000,0.6500,20,0,4
982.6600,993.2825,1026.8219,1000,1050,160,20,1,5,0,10,10,6.0000,0.1000,0.6500,20,0,4
1028.3600,1010.0655,1026.8219,1000,1050,160,20,1,5,0,10,10,6.0000,0.1000,0.6500,20,0,4
1024.2200,1021.4797,1022.0170,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,21,0,4
1026.5500,1043.9517,1022.0170,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,21,0,4
1059.8300,1043.9539,1022.0170,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,21,0,4
1044.6700,1035.8721,1022.0170,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,21,0,4
1024.8000,1038.3230,1022.0170,1000,1050,160,20,1,4,1,10,10,3.0000,0.1000,0.6500,21,0,4
1060.4500,1045.1337,1022.0170,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,21,0,4
1028.2100,1043.9453,1022.0170,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,21,0,4
1065.4300,1053.8354,1022.0170,1000,1050,160,20,1,4,0,10,10,3.0000,0.1000,0.6500,21,0,4
1054.7600,1055.0934,1038.4476,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,4
1059.2700,1045.0833,1038.4476,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,4
1044.7900,1048.3293,1038.4476,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,4
1036.2000,1046.2262,1038.4476,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,4
1068.7600,1057.2496,1038.4476,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,4
1034.9300,1047.5272,1038.4476,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,4
1037.6600,1067.2120,1038.4476,1000,1050,160,20,1,6,1,10,10,3.0000,0.1000,0.6500,22,0,4
1074.6600,1072.9918,1038.4476,1000,1050,160,20,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,4
1073.8100,1062.7178,1060.8906,1000,1050,160,20,1,4,0,10,10,4.5000,0.1000,0.6500,23,0,4
1060.1300,1082.2054,1060.8906,1000,1050,160,20,1,4,0,10,10,4.5000,0.1000,0.6500,23,0,4
1070.4500,1065.8650,1060.8906,1000,1050,160,20,1,4,0,10,10,4.5000,0.1000,0.6500,23,0,4
1067.6500,1062.0697,1060.8906,1000,1050,160,20,1,4,0,10,10,4.5000,0.1000,0.6500,23,0,4
1058.2300,1060.6584,1060.8906,1000,1050,160,20,1,4,1,10,10,4.5000,0.1000,0.6500,23,0,4
1065.7100,1067.3169,1060.8906,1000,1050,160,20,1,4,0,10,10,4.5000,0.1000,0.6500,23,0,4
1054.0000,1047.2127,1060.8906,1000,1050,160,20,1,4,0,10,10,4.5000,0.1000,0.6500,23,0,4
1074.3100,1070.0021,1060.8906,1000,1050,160,20,1,4,0,10,10,4.5000,0.1000,0.6500,23,0,4
1045.1700,1042.2621,1063.2129,1000,1050,160,20,1,6,0,10,10,5.5000,0.1000,0.6500,24,0,4
1033.0300,1039.6727,1063.2129,1000,1050,160,20,1,6,0,10,10,5.5000,0.1000,0.6500,24,0,4
1047.8900,1048.3920,1063.2129,1000,1050,160,20,1,6,0,10,10,5.5000,0.1000,0.6500,24,0,4
1051.8800,1047.9246,1063.2129,1000,1050,160,20,1,6,0,10,10,5.5000,0.1000,0.6500,24,0,4
1077.4000,1062.6217,1063.2129,1000,1050,160,20,1,6,0,10,10,5.5000,0.1000,0.6500,24,0,4
1068.4000,1068.8460,1063.2129,1000,1050,160,20,1,6,0,10,10,5.5000,0.1000,0.6500,24,0,4
1053.6600,1062.9800,1063.2129,1000,1050,160,20,1,6,1,10,10,5.5000,0.1000,0.6500,24,0,4
1062.2500,1057.9824,1063.2129,1000,1050,160,20,1,6,0,10,10,5.5000,0.1000,0.6500,24,0,4
1036.4300,1059.4731,1055.2079,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,25,0,4
1070.2300,1068.9539,1055.2079,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,25,0,4
1046.8400,1061.3512,1055.2079,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,25,0,4
1076.9600,1069.7064,1055.2079,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,25,0,4
1073.9000,1068.3977,1055.2079,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,25,0,4
1058.4500,1079.9616,1055.2079,1000,1050,160,20,1,5,1,10,10,7.5000,0.1000,0.6500,25,0,4
1087.2400,1095.2395,1055.2079,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,25,0,4
1084.7400,1094.4198,1055.2079,1000,1050,160,20,1,5,0,10,10,7.5000,0.1000,0.6500,25,0,4
1075.8100,1084.9126,1045.4237,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,26,0,4
1112.8500,1096.1427,1045.4237,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,26,0,4
1097.9500,1096.3460,1045.4237,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,26,0,4
1098.0300,1089.7921,1045.4237,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,26,0,4
1087.5800,1084.5174,1045.4237,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,26,0,4
1113.8400,1111.1793,1045.4237,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,26,0,4
1092.5300,1106.3720,1045.4237,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,26,0,4
1126.4100,1130.1517,1045.4237,1000,1050,160,20,2,0,0,10,10,6.5000,0.1000,0.6500,26,0,4
1110.1400,1116.3564,1033.3742,1000,1050,160,20,1,6,0,10,10,3.5000,0.1000,0.6500,27,0,4
1114.4200,1126.4129,1033.3742,1000,1050,160,20,1,6,0,10,10,3.5000,0.1000,0.6500,27,0,4
1135.9700,1133.3128,1033.3742,1000,1050,160,20,1,6,0,10,10,3.5000,0.1000,0.6500,27,0,4
1133.1000,1127.0928,1033.3742,1000,1050,160,20,1,6,0,10,10,3.5000,0.1000,0.6500,27,0,4
1139.2200,1138.9628,1033.3742,1000,1050,160,20,1,6,0,10,10,3.5000,0.1000,0.6500,27,0,4
1133.1900,1128.1369,1033.3742,1000,1050,160,20,1,6,0,10,10,3.5000,0.1000,0.6500,27,0,4
1045.5700,1114.1606,1033.3742,1000,1050,160,20,1,6,1,10,10,3.5000,0.1000,0.6500,27,0,4
1089.6700,1099.8748,1033.3742,1000,1050,160,20,1,6,0,10,10,3.5000,0.1000,0.6500,27,0,4
1111.9200,1114.0635,1043.3593,1000,1050,160,20,1,5,0,10,10,3.0000,0.1000,0.6500,28,0,4
1126.2300,1113.4950,1043.3593,1000,1050,160,20,1,5,0,10,10,3.0000,0.1000,0.6500,28,0,4
1124.4700,1111.0846,1043.3593,1000,1050,160,20,1,5,0,10,10,3.0000,0.1000,0.6500,28,0,4
1110.7400,1107.1355,1043.3593,1000,1050,160,20,1,5,0,10,10,3.0000,0.1000,0.6500,28,0,4
1145.3600,1124.1388,1043.3593,1000,1050,160,20,1,5,0,10,10,3.0000,0.1000,0.6500,28,0,4
1055.9300,1121.4703,1043.3593,1000,1050,160,20,1,5,1,10,10,3.0000,0.1000,0.6500,28,0,4
1108.0100,1126.6496,1043.3593,1000,1050,160,20,1,5,0,10,10,3.0000,0.1000,0.6500,28,0,4
1160.9600,1141.4256,1043.3593,1000,1050,160,20,1,5,0,10,10,3.0000,0.1000,0.6500,28,0,4
1138.4000,1128.8543,1043.1565,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,29,0,4
1135.2100,1129.1482,1043.1565,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,29,0,4
1110.3700,1123.0438,1043.1565,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,29,0,4
1098.8300,1117.6915,1043.1565,1000,1050,160,20,2,0,0,10,10,4.0000,0.1000,0.6500,29,0,4
