observation,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,rule,dpos,trial_type,sigma_q,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
1040.6900,1082.7662,1048.1796,1000,1050,40,5,0,3,1,10,10,3.5000,0.1000,0.6500,11,0,5
1093.8200,1091.4112,1048.1796,1000,1050,40,5,0,3,0,10,10,3.5000,0.1000,0.6500,11,0,5
1086.4600,1089.0347,1048.1796,1000,1050,40,5,0,3,0,10,10,3.5000,0.1000,0.6500,11,0,5
1075.7100,1080.2428,1048.1796,1000,1050,40,5,0,3,0,10,10,3.5000,0.1000,0.6500,11,0,5
1064.1200,1059.6644,1048.1796,1000,1050,40,5,0,3,0,10,10,3.5000,0.1000,0.6500,11,0,5
1062.1400,1067.8573,1049.4787,1000,1050,40,5,0,2,0,10,10,6.5000,0.1000,0.6500,12,0,5
1052.0800,1053.1285,1049.4787,1000,1050,40,5,0,2,0,10,10,6.5000,0.1000,0.6500,12,0,5
1045.3000,1054.5478,1049.4787,1000,1050,40,5,0,2,1,10,10,6.5000,0.1000,0.6500,12,0,5
1063.1800,1054.7141,1049.4787,1000,1050,40,5,0,2,0,10,10,6.5000,0.1000,0.6500,12,0,5
1052.5300,1058.3514,1049.4787,1000,1050,40,5,0,2,0,10,10,6.5000,0.1000,0.6500,12,0,5
1052.5200,1047.4728,1049.4787,1000,1050,40,5,0,2,0,10,10,6.5000,0.1000,0.6500,12,0,5
1018.6400,1034.1751,1049.4787,1000,1050,40,5,0,2,0,10,10,6.5000,0.1000,0.6500,12,0,5
1027.6700,1041.7202,1049.4787,1000,1050,40,5,0,2,0,10,10,6.5000,0.1000,0.6500,12,0,5
1065.5400,1043.2379,1048.7985,1000,1050,40,5,0,3,0,10,10,4.0000,0.1000,0.6500,13,0,5
1047.4000,1046.8048,1048.7985,1000,1050,40,5,0,3,0,10,10,4.0000,0.1000,0.6500,13,0,5
1034.2400,1040.6635,1048.7985,1000,1050,40,5,0,3,0,10,10,4.0000,0.1000,0.6500,13,0,5
1055.8200,1044.1423,1048.7985,1000,1050,40,5,0,3,1,10,10,4.0000,0.1000,0.6500,13,0,5
1039.5400,1055.2769,1048.7985,1000,1050,40,5,0,3,0,10,10,4.0000,0.1000,0.6500,13,0,5
1032.4900,1036.1695,1048.7985,1000,1050,40,5,0,3,0,10,10,4.0000,0.1000,0.6500,13,0,5
1057.0400,1044.7684,1048.7985,1000,1050,40,5,0,3,0,10,10,4.0000,0.1000,0.6500,13,0,5
1033.5200,1032.7741,1048.7985,1000,1050,40,5,0,3,0,10,10,4.0000,0.1000,0.6500,13,0,5
1067.5500,1062.9300,1040.0031,1000,1050,40,5,0,4,0,10,10,4.0000,0.1000,0.6500,14,0,5
1060.4100,1056.0965,1040.0031,1000,1050,40,5,0,4,0,10,10,4.0000,0.1000,0.6500,14,0,5
1053.1600,1057.8289,1040.0031,1000,1050,40,5,0,4,0,10,10,4.0000,0.1000,0.6500,14,0,5
1059.4400,1060.9018,1040.0031,1000,1050,40,5,0,4,0,10,10,4.0000,0.1000,0.6500,14,0,5
1014.7500,1068.7493,1040.0031,1000,1050,40,5,0,4,1,10,10,4.0000,0.1000,0.6500,14,0,5
1066.1400,1075.5537,1040.0031,1000,1050,40,5,0,4,0,10,10,4.0000,0.1000,0.6500,14,0,5
1069.2100,1073.0993,1040.0031,1000,1050,40,5,0,4,0,10,10,4.0000,0.1000,0.6500,14,0,5
1070.7200,1080.7243,1040.0031,1000,1050,40,5,0,4,0,10,10,4.0000,0.1000,0.6500,14,0,5
1064.1100,1078.7775,1041.3889,1000,1050,40,5,0,3,0,10,10,7.0000,0.1000,0.6500,15,0,5
1054.4900,1061.9305,1041.3889,1000,1050,40,5,0,3,0,10,10,7.0000,0.1000,0.6500,15,0,5
1040.9500,1056.5884,1041.3889,1000,1050,40,5,0,3,0,10,10,7.0000,0.1000,0.6500,15,0,5
1041.1200,1048.3124,1041.3889,1000,1050,40,5,0,3,1,10,10,7.0000,0.1000,0.6500,15,0,5
1051.3700,1058.5694,1041.3889,1000,1050,40,5,0,3,0,10,10,7.0000,0.1000,0.6500,15,0,5
1068.2200,1056.1189,1041.3889,1000,1050,40,5,0,3,0,10,10,7.0000,0.1000,0.6500,15,0,5
1057.3400,1059.6859,1041.3889,1000,1050,40,5,0,3,0,10,10,7.0000,0.1000,0.6500,15,0,5
1022.9200,1039.6874,1041.3889,1000,1050,40,5,0,3,0,10,10,7.0000,0.1000,0.6500,15,0,5
1053.1400,1046.4889,1043.1043,1000,1050,40,5,1,6,0,10,10,6.5000,0.1000,0.6500,16,0,5
1022.8700,1041.2917,1043.1043,1000,1050,40,5,1,6,0,10,10,6.5000,0.1000,0.6500,16,0,5
1041.4300,1039.8133,1043.1043,1000,1050,40,5,1,6,0,10,10,6.5000,0.1000,0.6500,16,0,5
1051.8500,1034.7944,1043.1043,1000,1050,40,5,1,6,0,10,10,6.5000,0.1000,0.6500,16,0,5
1020.6300,1021.4111,1043.1043,1000,1050,40,5,1,6,0,10,10,6.5000,0.1000,0.6500,16,0,5
1008.1200,1007.0938,1043.1043,1000,1050,40,5,1,6,0,10,10,6.5000,0.1000,0.6500,16,0,5
1050.6500,1019.5538,1043.1043,1000,1050,40,5,1,6,1,10,10,6.5000,0.1000,0.6500,16,0,5
1012.0700,1018.8090,1043.1043,1000,1050,40,5,1,6,0,10,10,6.5000,0.1000,0.6500,16,0,5
1014.9100,1014.7353,1047.0696,1000,1050,40,5,1,4,0,10,10,6.5000,0.1000,0.6500,17,0,5
1008.0700,1008.6250,1047.0696,1000,1050,40,5,1,4,0,10,10,6.5000,0.1000,0.6500,17,0,5
989.6300,994.0510,1047.0696,1000,1050,40,5,1,4,0,10,10,6.5000,0.1000,0.6500,17,0,5
997.0500,983.7144,1047.0696,1000,1050,40,5,1,4,0,10,10,6.5000,0.1000,0.6500,17,0,5
1038.2800,972.9294,1047.0696,1000,1050,40,5,1,4,1,10,10,6.5000,0.1000,0.6500,17,0,5
971.4800,978.9164,1047.0696,1000,1050,40,5,1,4,0,10,10,6.5000,0.1000,0.6500,17,0,5
994.6200,994.5510,1047.0696,1000,1050,40,5,1,4,0,10,10,6.5000,0.1000,0.6500,17,0,5
976.8800,1000.2171,1047.0696,1000,1050,40,5,1,4,0,10,10,6.5000,0.1000,0.6500,17,0,5
999.0100,1011.3614,1045.9893,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,18,0,5
989.4000,1005.4015,1045.9893,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,18,0,5
1004.0600,995.1926,1045.9893,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,18,0,5
1002.3800,998.0302,1045.9893,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,18,0,5
1061.2200,986.8777,1045.9893,1000,1050,40,5,1,4,1,10,10,6.0000,0.1000,0.6500,18,0,5
963.4500,970.0747,1045.9893,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,18,0,5
964.9200,962.1051,1045.9893,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,18,0,5
975.9200,971.3278,1045.9893,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,18,0,5
969.8100,970.9559,1047.4590,1000,1050,40,5,1,4,0,10,10,4.5000,0.1000,0.6500,19,0,5
979.1500,976.1932,1047.4590,1000,1050,40,5,1,4,0,10,10,4.5000,0.1000,0.6500,19,0,5
959.0400,968.7893,1047.4590,1000,1050,40,5,1,4,0,10,10,4.5000,0.1000,0.6500,19,0,5
981.5300,983.9567,1047.4590,1000,1050,40,5,1,4,0,10,10,4.5000,0.1000,0.6500,19,0,5
1042.0100,969.9131,1047.4590,1000,1050,40,5,1,4,1,10,10,4.5000,0.1000,0.6500,19,0,5
994.2800,983.7036,1047.4590,1000,1050,40,5,1,4,0,10,10,4.5000,0.1000,0.6500,19,0,5
954.8900,966.8918,1047.4590,1000,1050,40,5,1,4,0,10,10,4.5000,0.1000,0.6500,19,0,5
943.4600,970.6236,1047.4590,1000,1050,40,5,1,4,0,10,10,4.5000,0.1000,0.6500,19,0,5
976.6500,991.8767,1030.8434,1000,1050,40,5,1,6,0,10,10,4.5000,0.1000,0.6500,20,0,5
982.7400,993.1573,1030.8434,1000,1050,40,5,1,6,0,10,10,4.5000,0.1000,0.6500,20,0,5
997.5200,993.2230,1030.8434,1000,1050,40,5,1,6,0,10,10,4.5000,0.1000,0.6500,20,0,5
1003.6200,1000.7357,1030.8434,1000,1050,40,5,1,6,0,10,10,4.5000,0.1000,0.6500,20,0,5
1007.9100,1009.3158,1030.8434,1000,1050,40,5,1,6,0,10,10,4.5000,0.1000,0.6500,20,0,5
1017.9900,1012.8479,1030.8434,1000,1050,40,5,1,6,0,10,10,4.5000,0.1000,0.6500,20,0,5
1030.8100,1012.7700,1030.8434,1000,1050,40,5,1,6,1,10,10,4.5000,0.1000,0.6500,20,0,5
1014.5800,1014.3262,1030.8434,1000,1050,40,5,1,6,0,10,10,4.5000,0.1000,0.6500,20,0,5
1001.5100,1003.4678,1033.9888,1000,1050,40,5,1,5,0,10,10,4.0000,0.1000,0.6500,21,0,5
985.3300,990.7842,1033.9888,1000,1050,40,5,1,5,0,10,10,4.0000,0.1000,0.6500,21,0,5
994.5400,997.9431,1033.9888,1000,1050,40,5,1,5,0,10,10,4.0000,0.1000,0.6500,21,0,5
1009.2600,1013.6284,1033.9888,1000,1050,40,5,1,5,0,10,10,4.0000,0.1000,0.6500,21,0,5
1009.7200,1015.2822,1033.9888,1000,1050,40,5,1,5,0,10,10,4.0000,0.1000,0.6500,21,0,5
1030.6300,1018.7310,1033.9888,1000,1050,40,5,1,5,1,10,10,4.0000,0.1000,0.6500,21,0,5
1014.1000,1023.3619,1033.9888,1000,1050,40,5,1,5,0,10,10,4.0000,0.1000,0.6500,21,0,5
1011.6400,1017.8417,1033.9888,1000,1050,40,5,1,5,0,10,10,4.0000,0.1000,0.6500,21,0,5
1010.2000,1010.7508,1031.5957,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,5
998.6800,1006.4887,1031.5957,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,5
988.0800,1001.0365,1031.5957,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,5
989.1700,989.6675,1031.5957,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,5
999.8300,993.3120,1031.5957,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,5
997.9900,998.0059,1031.5957,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,5
1002.5100,1003.0812,1031.5957,1000,1050,40,5,1,6,1,10,10,3.0000,0.1000,0.6500,22,0,5
1022.4400,1013.8554,1031.5957,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,22,0,5
1016.3300,1015.7658,1034.8284,1000,1050,40,5,1,6,0,10,10,7.5000,0.1000,0.6500,23,0,5
1015.4800,1010.9271,1034.8284,1000,1050,40,5,1,6,0,10,10,7.5000,0.1000,0.6500,23,0,5
1018.7500,1019.9875,1034.8284,1000,1050,40,5,1,6,0,10,10,7.5000,0.1000,0.6500,23,0,5
1011.9500,1022.4237,1034.8284,1000,1050,40,5,1,6,0,10,10,7.5000,0.1000,0.6500,23,0,5
1011.6600,1014.6986,1034.8284,1000,1050,40,5,1,6,0,10,10,7.5000,0.1000,0.6500,23,0,5
1008.7500,998.9297,1034.8284,1000,1050,40,5,1,6,0,10,10,7.5000,0.1000,0.6500,23,0,5
1036.2500,1004.9069,1034.8284,1000,1050,40,5,1,6,1,10,10,7.5000,0.1000,0.6500,23,0,5
1017.1300,1018.3604,1034.8284,1000,1050,40,5,1,6,0,10,10,7.5000,0.1000,0.6500,23,0,5
989.2300,992.5864,1030.4474,1000,1050,40,5,1,4,0,10,10,7.0000,0.1000,0.6500,24,0,5
997.3200,1006.8006,1030.4474,1000,1050,40,5,1,4,0,10,10,7.0000,0.1000,0.6500,24,0,5
995.1400,1008.9332,1030.4474,1000,1050,40,5,1,4,0,10,10,7.0000,0.1000,0.6500,24,0,5
993.7800,994.5871,1030.4474,1000,1050,40,5,1,4,0,10,10,7.0000,0.1000,0.6500,24,0,5
1037.4100,987.0355,1030.4474,1000,1050,40,5,1,4,1,10,10,7.0000,0.1000,0.6500,24,0,5
973.4500,986.9473,1030.4474,1000,1050,40,5,1,4,0,10,10,7.0000,0.1000,0.6500,24,0,5
975.4800,983.3085,1030.4474,1000,1050,40,5,1,4,0,10,10,7.0000,0.1000,0.6500,24,0,5
993.7000,965.7664,1030.4474,1000,1050,40,5,1,4,0,10,10,7.0000,0.1000,0.6500,24,0,5
984.4500,973.7523,1035.2748,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,25,0,5
982.6000,968.2265,1035.2748,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,25,0,5
978.3200,973.7166,1035.2748,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,25,0,5
944.9500,945.4211,1035.2748,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,25,0,5
921.3800,944.3384,1035.2748,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,25,0,5
966.4300,951.2347,1035.2748,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,25,0,5
1025.8600,960.5093,1035.2748,1000,1050,40,5,1,6,1,10,10,3.0000,0.1000,0.6500,25,0,5
954.5500,954.9819,1035.2748,1000,1050,40,5,1,6,0,10,10,3.0000,0.1000,0.6500,25,0,5
946.6000,954.6657,1048.4598,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,26,0,5
936.9700,949.6646,1048.4598,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,26,0,5
937.3200,944.2333,1048.4598,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,26,0,5
941.1200,942.0368,1048.4598,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,26,0,5
1054.7800,948.4582,1048.4598,1000,1050,40,5,1,4,1,10,10,6.0000,0.1000,0.6500,26,0,5
950.3100,953.1165,1048.4598,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,26,0,5
957.7100,960.8917,1048.4598,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,26,0,5
928.1200,938.0246,1048.4598,1000,1050,40,5,1,4,0,10,10,6.0000,0.1000,0.6500,26,0,5
920.3400,925.7282,1075.7713,1000,1050,40,5,1,5,0,10,10,6.0000,0.1000,0.6500,27,0,5
945.7200,919.7209,1075.7713,1000,1050,40,5,1,5,0,10,10,6.0000,0.1000,0.6500,27,0,5
910.5200,917.1796,1075.7713,1000,1050,40,5,1,5,0,10,10,6.0000,0.1000,0.6500,27,0,5
895.5200,908.3985,1075.7713,1000,1050,40,5,1,5,0,10,10,6.0000,0.1000,0.6500,27,0,5
907.0300,915.4692,1075.7713,1000,1050,40,5,1,5,0,10,10,6.0000,0.1000,0.6500,27,0,5
1074.4600,924.7175,1075.7713,1000,1050,40,5,1,5,1,10,10,6.0000,0.1000,0.6500,27,0,5
925.9600,927.8754,1075.7713,1000,1050,40,5,1,5,0,10,10,6.0000,0.1000,0.6500,27,0,5
929.9400,907.7274,1075.7713,1000,1050,40,5,1,5,0,10,10,6.0000,0.1000,0.6500,27,0,5
917.1900,920.7579,1068.0733,1000,1050,40,5,1,6,0,10,10,5.5000,0.1000,0.6500,28,0,5
897.7800,909.8402,1068.0733,1000,1050,40,5,1,6,0,10,10,5.5000,0.1000,0.6500,28,0,5
914.6800,907.7033,1068.0733,1000,1050,40,5,1,6,0,10,10,5.5000,0.1000,0.6500,28,0,5
927.9700,910.4823,1068.0733,1000,1050,40,5,1,6,0,10,10,5.5000,0.1000,0.6500,28,0,5
896.3100,901.8936,1068.0733,1000,1050,40,5,1,6,0,10,10,5.5000,0.1000,0.6500,28,0,5
904.6200,902.3754,1068.0733,1000,1050,40,5,1,6,0,10,10,5.5000,0.1000,0.6500,28,0,5
1059.1000,903.0310,1068.0733,1000,1050,40,5,1,6,1,10,10,5.5000,0.1000,0.6500,28,0,5
893.1900,899.3171,1068.0733,1000,1050,40,5,1,6,0,10,10,5.5000,0.1000,0.6500,28,0,5
901.3100,892.2164,1067.5387,1000,1050,40,5,2,0,0,10,10,3.0000,0.1000,0.6500,29,0,5
873.6700,877.9145,1067.5387,1000,1050,40,5,2,0,0,10,10,3.0000,0.1000,0.6500,29,0,5
867.8100,879.3824,1067.5387,1000,1050,40,5,2,0,0,10,10,3.0000,0.1000,0.6500,29,0,5
882.1500,882.4696,1067.5387,1000,1050,40,5,2,0,0,10,10,3.0000,0.1000,0.6500,29,0,5
894.2600,887.2164,1067.5387,1000,1050,40,5,2,0,0,10,10,3.0000,0.1000,0.6500,29,0,5
