observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n,state_std_hz,state_dev_hz,diff_std,diff_dev
-0.6126,612.4464,-0.5772,-0.5172,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,42,0,0,623.5677,642.7128,-11.1214,
-0.6329,606.1572,-0.6445,-0.5172,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,42,0,0,602.5930,642.7128,3.5642,
-0.6177,610.8797,-0.6445,-0.4508,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,43,0,0,602.5930,664.4118,8.2867,
-0.6448,602.4940,-0.6436,-0.4508,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,43,0,0,602.8414,664.4118,-0.3474,
-0.6400,603.9802,-0.6441,-0.4508,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,43,0,0,602.7039,664.4118,1.2762,
-0.7039,584.4838,-0.6763,-0.4508,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,43,0,0,592.8433,664.4118,-8.3595,
-0.6893,588.8927,-0.6644,-0.4508,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,43,0,0,596.4704,664.4118,-7.5777,
-0.6223,609.4412,-0.6311,-0.4508,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,43,0,0,606.7140,664.4118,2.7272,
-0.4331,670.3037,-0.6010,-0.4508,-0.6000,-0.5082,16,2,0.9000,1,6,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,43,0,0,616.0675,664.4118,,5.8919
-0.6218,609.5918,-0.6110,-0.4508,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,43,0,0,612.9508,664.4118,-3.3589,
-0.6314,606.6273,-0.6110,-0.5353,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,44,0,0,612.9508,636.8966,-6.3234,
-0.5768,623.6953,-0.6065,-0.5353,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,44,0,0,614.3687,636.8966,9.3265,
-0.5044,646.8632,-0.5475,-0.5353,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,44,0,0,632.9942,636.8966,13.8690,
-0.5088,645.4431,-0.5119,-0.5353,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,44,0,0,644.4399,636.8966,1.0031,
-0.5703,625.7552,-0.5693,-0.5353,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,44,0,0,626.0769,636.8966,-0.3217,
-0.5201,641.7703,-0.5242,-0.5353,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,44,0,0,640.4775,636.8966,1.2928,
-0.5234,640.7204,-0.4740,-0.5353,-0.6000,-0.5082,16,2,0.9000,1,6,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,44,0,0,656.7895,636.8966,,3.8238
-0.4763,656.0103,-0.4928,-0.5353,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,44,0,0,650.6241,636.8966,5.3862,
-0.4921,650.8628,-0.4928,-0.4144,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,45,0,0,650.6241,676.5347,0.2387,
-0.5414,634.9472,-0.5565,-0.4144,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,45,0,0,630.1170,676.5347,4.8302,
-0.5866,620.6064,-0.5884,-0.4144,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,45,0,0,620.0262,676.5347,0.5802,
-0.6306,606.8706,-0.6076,-0.4144,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,45,0,0,614.0206,676.5347,-7.1500,
-0.4479,665.3892,-0.5392,-0.4144,-0.6000,-0.5082,16,2,0.9000,1,4,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,45,0,0,635.6357,676.5347,,-11.1455
-0.4946,650.0382,-0.5169,-0.4144,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,45,0,0,642.8317,676.5347,7.2065,
-0.5235,640.6819,-0.5224,-0.4144,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,45,0,0,641.0519,676.5347,-0.3700,
-0.5773,623.5370,-0.5967,-0.4144,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,45,0,0,617.4333,676.5347,6.1037,
-0.5681,626.4416,-0.5967,-0.4826,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,46,0,0,617.4333,653.9705,9.0083,
-0.5977,617.1149,-0.6063,-0.4826,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,46,0,0,614.4367,653.9705,2.6782,
-0.5509,631.9179,-0.5627,-0.4826,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,46,0,0,628.1570,653.9705,3.7608,
-0.5688,626.2336,-0.5704,-0.4826,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,46,0,0,625.7097,653.9705,0.5239,
-0.6274,607.8735,-0.6290,-0.4826,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,46,0,0,607.3530,653.9705,0.5205,
-0.4741,656.7347,-0.5721,-0.4826,-0.6000,-0.5082,16,2,0.9000,1,5,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,46,0,0,625.1863,653.9705,,2.7642
-0.5840,621.4209,-0.5810,-0.4826,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,46,0,0,622.3622,653.9705,-0.9413,
-0.6072,614.1451,-0.6048,-0.4826,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,46,0,0,614.8794,653.9705,-0.7343,
-0.5620,628.3629,-0.6048,-0.5386,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,47,0,0,614.8794,635.8417,13.4835,
-0.6083,613.8009,-0.6178,-0.5386,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,47,0,0,610.8471,635.8417,2.9538,
-0.6197,610.2617,-0.6193,-0.5386,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,47,0,0,610.3752,635.8417,-0.1135,
-0.6528,600.0330,-0.6525,-0.5386,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,47,0,0,600.1287,635.8417,-0.0956,
-0.6242,608.8518,-0.6055,-0.5386,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,47,0,0,614.6619,635.8417,-5.8101,
-0.6421,603.3186,-0.6223,-0.5386,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,47,0,0,609.4400,635.8417,-6.1214,
-0.5438,634.1824,-0.6064,-0.5386,-0.6000,-0.5082,16,2,0.9000,1,6,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,47,0,0,614.3946,635.8417,,-1.6593
-0.5687,626.2618,-0.5990,-0.5386,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,47,0,0,616.7203,635.8417,9.5416,
-0.6002,616.3469,-0.5990,-0.4605,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,48,0,0,616.7203,661.2075,-0.3734,
-0.6453,602.3383,-0.6955,-0.4605,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,48,0,0,587.0215,661.2075,15.3168,
-0.7090,582.9482,-0.7451,-0.4605,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,48,0,0,572.1658,661.2075,10.7824,
-0.6751,593.1954,-0.6724,-0.4605,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,48,0,0,594.0383,661.2075,-0.8429,
-0.4415,667.4943,-0.6540,-0.4605,-0.6000,-0.5082,16,2,0.9000,1,4,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,48,0,0,599.6577,661.2075,,6.2868
-0.6217,609.6284,-0.6243,-0.4605,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,48,0,0,608.8191,661.2075,0.8093,
-0.5953,617.8561,-0.6472,-0.4605,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,48,0,0,601.7478,661.2075,16.1083,
-0.5644,627.6014,-0.5651,-0.4605,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,48,0,0,627.3860,661.2075,0.2153,
-0.5458,633.5394,-0.5651,-0.4346,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,49,0,0,627.3860,669.8075,6.1534,
-0.5435,634.2675,-0.5191,-0.4346,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,49,0,0,642.1140,669.8075,-7.8465,
-0.4828,653.8842,-0.5021,-0.4346,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,49,0,0,647.5998,669.8075,6.2844,
-0.5381,635.9914,-0.5254,-0.4346,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,49,0,0,640.0920,669.8075,-4.1006,
-0.4523,663.9306,-0.4909,-0.4346,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,49,0,0,651.2515,669.8075,12.6791,
-0.4228,673.7437,-0.5263,-0.4346,-0.6000,-0.5082,16,2,0.9000,1,5,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,49,0,0,639.7936,669.8075,,3.9362
-0.5227,640.9516,-0.5423,-0.4346,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,49,0,0,634.6496,669.8075,6.3021,
-0.5068,646.0890,-0.4805,-0.4346,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,49,0,0,654.6387,669.8075,-8.5497,
-0.4884,652.0634,-0.4805,-0.4551,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,50,0,0,654.6387,663.0006,-2.5753,
-0.4592,661.6424,-0.4788,-0.4551,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,50,0,0,655.1916,663.0006,6.4508,
-0.4329,670.3802,-0.4278,-0.4551,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,50,0,0,672.0812,663.0006,-1.7010,
-0.3751,689.8357,-0.3767,-0.4551,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,50,0,0,689.2829,663.0006,0.5527,
-0.4708,657.8374,-0.3662,-0.4551,-0.6000,-0.5082,16,2,0.9000,1,4,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,50,0,0,692.8558,663.0006,,-5.1633
-0.3117,711.6583,-0.3262,-0.4551,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,50,0,0,706.5988,663.0006,5.0595,
-0.3140,710.8582,-0.3335,-0.4551,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,50,0,0,704.1048,663.0006,6.7535,
-0.3144,710.7233,-0.3305,-0.4551,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,50,0,0,705.1101,663.0006,5.6132,
-0.3676,692.3675,-0.3305,-0.4787,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,51,0,0,705.1101,655.2512,-12.7426,
-0.3605,694.8072,-0.3442,-0.4787,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,51,0,0,700.4040,655.2512,-5.5968,
-0.4306,671.1303,-0.4228,-0.4787,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,51,0,0,673.7207,655.2512,-2.5904,
-0.4789,655.1851,-0.4543,-0.4787,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,51,0,0,663.2589,655.2512,-8.0738,
-0.5015,647.8117,-0.5020,-0.4787,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,51,0,0,647.6262,655.2512,0.1855,
-0.4632,660.3250,-0.5222,-0.4787,-0.6000,-0.5082,16,2,0.9000,1,5,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,51,0,0,641.0944,655.2512,,5.0738
-0.5404,635.2569,-0.5575,-0.4787,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,51,0,0,629.8068,655.2512,5.4501,
-0.5791,622.9655,-0.5856,-0.4787,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,51,0,0,620.9269,655.2512,2.0386,
-0.5863,620.7113,-0.5856,-0.6737,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,52,0,0,620.9269,593.6390,-0.2156,
-0.5478,632.9027,-0.5843,-0.6737,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,52,0,0,621.3376,593.6390,11.5651,
-0.5811,622.3458,-0.5856,-0.6737,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,52,0,0,620.9237,593.6390,1.4221,
-0.6656,596.1013,-0.6824,-0.6737,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,52,0,0,590.9854,593.6390,5.1159,
-0.6697,594.8529,-0.6611,-0.6737,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,52,0,0,597.4722,593.6390,-2.6192,
-0.7190,579.9476,-0.7017,-0.6737,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,52,0,0,585.1383,593.6390,-5.1906,
-0.6632,596.8350,-0.6816,-0.6737,-0.6000,-0.5082,16,2,0.9000,1,6,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,52,0,0,591.2424,593.6390,,3.1960
-0.6098,613.3328,-0.6289,-0.6737,-0.6000,-0.5082,16,2,0.9000,1,6,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,52,0,0,607.4058,593.6390,5.9270,
-0.6257,608.3972,-0.6289,-0.5222,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,53,0,0,607.4058,641.1070,0.9914,
-0.6367,604.9720,-0.6075,-0.5222,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,53,0,0,614.0636,641.1070,-9.0915,
-0.6071,614.1858,-0.6107,-0.5222,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,53,0,0,613.0547,641.1070,1.1312,
-0.6990,585.9523,-0.6991,-0.5222,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,53,0,0,585.9266,641.1070,0.0257,
-0.5312,638.2253,-0.7270,-0.5222,-0.6000,-0.5082,16,2,0.9000,1,4,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,53,0,0,577.5613,641.1070,,-2.8817
-0.7090,582.9371,-0.6865,-0.5222,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,53,0,0,589.7433,641.1070,-6.8063,
-0.7023,584.9584,-0.7035,-0.5222,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,53,0,0,584.6059,641.1070,0.3525,
-0.7439,572.5099,-0.7307,-0.5222,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,53,0,0,576.4425,641.1070,-3.9326,
-0.7271,577.5295,-0.7307,-0.4351,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,54,0,0,576.4425,669.6327,1.0870,
-0.8439,543.3730,-0.8031,-0.4351,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,54,0,0,555.1359,669.6327,-11.7628,
-0.8521,541.0532,-0.8219,-0.4351,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,54,0,0,549.6993,669.6327,-8.6461,
-0.8184,550.7182,-0.8508,-0.4351,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,54,0,0,541.4043,669.6327,9.3139,
-0.8464,542.6566,-0.8627,-0.4351,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,54,0,0,538.0225,669.6327,4.6340,
-0.4034,680.2331,-0.9011,-0.4351,-0.6000,-0.5082,16,2,0.9000,1,5,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,54,0,0,527.1813,669.6327,,10.6004
-0.9242,520.7667,-0.9073,-0.4351,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,54,0,0,525.4613,669.6327,-4.6946,
-0.8368,545.4311,-0.8746,-0.4351,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,54,0,0,534.6565,669.6327,10.7745,
-0.8873,531.0797,-0.8746,-0.5227,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,55,0,0,534.6565,640.9379,-3.5768,
-0.8659,537.1102,-0.8644,-0.5227,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,55,0,0,537.5371,640.9379,-0.4269,
-0.8644,537.5323,-0.8386,-0.5227,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,55,0,0,544.9125,640.9379,-7.3802,
-0.8003,555.9610,-0.7946,-0.5227,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,55,0,0,557.6203,640.9379,-1.6593,
-0.5089,645.4054,-0.7157,-0.5227,-0.6000,-0.5082,16,2,0.9000,1,4,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,55,0,0,580.9474,640.9379,,4.4676
-0.7296,576.7801,-0.7267,-0.5227,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,55,0,0,577.6568,640.9379,-0.8767,
-0.7078,583.3009,-0.7667,-0.5227,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,55,0,0,565.7730,640.9379,17.5280,
-0.7421,573.0457,-0.7532,-0.5227,-0.6000,-0.5082,16,2,0.9000,1,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,55,0,0,569.7548,640.9379,3.2909,
-0.7321,576.0404,-0.7532,-0.5607,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,56,0,0,569.7548,628.7848,6.2855,
-0.7456,572.0162,-0.7628,-0.5607,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,56,0,0,566.9395,628.7848,5.0767,
-0.7181,580.2112,-0.7420,-0.5607,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,56,0,0,573.0922,628.7848,7.1190,
-0.6954,587.0435,-0.7135,-0.5607,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,56,0,0,581.5902,628.7848,5.4533,
-0.6468,601.8851,-0.6787,-0.5607,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,56,0,0,592.1204,628.7848,9.7648,
-0.5490,632.5223,-0.6932,-0.5607,-0.6000,-0.5082,16,2,0.9000,1,5,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,56,0,0,587.7219,628.7848,,3.7375
-0.6594,598.0061,-0.6845,-0.5607,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,56,0,0,590.3424,628.7848,7.6637,
-0.7025,584.9022,-0.6947,-0.5607,-0.6000,-0.5082,16,2,0.9000,1,5,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,56,0,0,587.2611,628.7848,-2.3590,
-0.7104,582.5271,-0.6947,-0.5174,-0.6000,-0.5082,16,2,0.9000,0,2,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,57,0,0,587.2611,642.6563,-4.7340,
-0.6577,598.5118,-0.6453,-0.5174,-0.6000,-0.5082,16,2,0.9000,0,2,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,57,0,0,602.3443,642.6563,-3.8326,
-0.5536,631.0380,-0.6412,-0.5174,-0.6000,-0.5082,16,2,0.9000,0,2,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,57,0,0,603.6023,642.6563,,-11.6183
-0.6956,586.9966,-0.6734,-0.5174,-0.6000,-0.5082,16,2,0.9000,0,2,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,57,0,0,593.7330,642.6563,-6.7364,
-0.6344,605.6984,-0.6543,-0.5174,-0.6000,-0.5082,16,2,0.9000,0,2,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,57,0,0,599.5630,642.6563,6.1354,
-0.6014,615.9729,-0.6049,-0.5174,-0.6000,-0.5082,16,2,0.9000,0,2,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,57,0,0,614.8588,642.6563,1.1141,
-0.5564,630.1517,-0.5667,-0.5174,-0.6000,-0.5082,16,2,0.9000,0,2,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,57,0,0,626.8999,642.6563,3.2518,
-0.5943,618.1725,-0.5863,-0.5174,-0.6000,-0.5082,16,2,0.9000,0,2,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,57,0,0,620.6922,642.6563,-2.5197,
-0.5810,622.3519,-0.5863,-0.5787,-0.6000,-0.5082,16,2,0.9000,0,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,58,0,0,620.6922,623.0852,1.6596,
-0.6365,605.0395,-0.6187,-0.5787,-0.6000,-0.5082,16,2,0.9000,0,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,58,0,0,610.5713,623.0852,-5.5318,
-0.6242,608.8521,-0.6701,-0.5787,-0.6000,-0.5082,16,2,0.9000,0,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,58,0,0,594.7411,623.0852,14.1110,
-0.6685,595.2103,-0.6984,-0.5787,-0.6000,-0.5082,16,2,0.9000,0,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,58,0,0,586.1418,623.0852,9.0685,
-0.5551,630.5625,-0.6842,-0.5787,-0.6000,-0.5082,16,2,0.9000,0,4,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,58,0,0,590.4474,623.0852,,7.4773
-0.7392,573.9090,-0.7368,-0.5787,-0.6000,-0.5082,16,2,0.9000,0,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,58,0,0,574.6437,623.0852,-0.7347,
-0.6777,592.4060,-0.6747,-0.5787,-0.6000,-0.5082,16,2,0.9000,0,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,58,0,0,593.3323,623.0852,-0.9263,
-0.6693,594.9612,-0.6910,-0.5787,-0.6000,-0.5082,16,2,0.9000,0,4,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,58,0,0,588.3848,623.0852,6.5764,
-0.6968,586.6326,-0.6910,-0.4847,-0.6000,-0.5082,16,2,0.9000,0,3,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,59,0,0,588.3848,653.2672,-1.7522,
-0.6539,599.6831,-0.6660,-0.4847,-0.6000,-0.5082,16,2,0.9000,0,3,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,59,0,0,595.9957,653.2672,3.6874,
-0.6646,596.4223,-0.6600,-0.4847,-0.6000,-0.5082,16,2,0.9000,0,3,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,59,0,0,597.8266,653.2672,-1.4042,
-0.4876,652.3205,-0.6670,-0.4847,-0.6000,-0.5082,16,2,0.9000,0,3,1,0.0348,0.0866,0.0200,6,0.1000,0.6500,59,0,0,595.6750,653.2672,,-0.9467
-0.6873,589.4976,-0.6966,-0.4847,-0.6000,-0.5082,16,2,0.9000,0,3,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,59,0,0,586.6914,653.2672,2.8062,
-0.6451,602.3915,-0.6625,-0.4847,-0.6000,-0.5082,16,2,0.9000,0,3,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,59,0,0,597.0397,653.2672,5.3518,
-0.5754,624.1180,-0.5922,-0.4847,-0.6000,-0.5082,16,2,0.9000,0,3,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,59,0,0,618.8281,653.2672,5.2899,
-0.6909,588.4068,-0.7043,-0.4847,-0.6000,-0.5082,16,2,0.9000,0,3,0,0.0348,0.0866,0.0200,6,0.1000,0.6500,59,0,0,584.3499,653.2672,4.0569,
0.3446,970.4603,0.3340,0.3066,0.3000,0.3918,40,5,0.9000,2,,0,0.0222,0.0600,0.0200,6,0.1000,0.6500,60,1,0,965.7910,953.7266,4.6693,
