onset	onset_tone	duration	duration_getsecs	offset_trial	offset_sound	offset_sound_getsecs	onset_iti	onset_iti_getsecs	offset_iti	offset_iti_getsecs	ITI	rt_getsecs_trial	rt_getsecs_dev	rt_slider_getsecs	tau_std	frequency	lim_std	lim_dev	key_pressed	correct	confidence	rule	dpos	trial_type	is_catch_n_minus_one	catch_key	catch_correct	catch_rt	runs	trial_no
491269.199340583	491270.699340583	5.35	5.349201834003907	491280.549292333	491274.549340583	491274.548542417	491274.549340583	491274.560285417	491280.549340583	491280.560140459	6	4.028454501007218	1.778454501007218	0.3776864579995163	240	978.52	0.3	0.501	y	1	5	0	3	0	0				1	61
491269.199340583	491271.449340583	5.35	5.349201834003907	491280.549292333	491274.549340583	491274.548542417	491274.549340583	491274.560285417	491280.549340583	491280.560140459	6	4.028454501007218	1.778454501007218	0.3776864579995163	240	1018.04	0.3	0.501	y	1	5	0	3	1	0				1	61
491269.199340583	491272.199340583	5.35	5.349201834003907	491280.549292333	491274.549340583	491274.548542417	491274.549340583	491274.560285417	491280.549340583	491280.560140459	6	4.028454501007218	1.778454501007218	0.3776864579995163	240	985.99	0.3	0.501	y	1	5	0	3	0	0				1	61
491269.199340583	491272.949340583	5.35	5.349201834003907	491280.549292333	491274.549340583	491274.548542417	491274.549340583	491274.560285417	491280.549340583	491280.560140459	6	4.028454501007218	1.778454501007218	0.3776864579995163	240	977.64	0.3	0.501	y	1	5	0	3	0	0				1	61
491269.199340583	491273.699340583	5.35	5.349201834003907	491280.549292333	491274.549340583	491274.548542417	491274.549340583	491274.560285417	491280.549340583	491280.560140459	6	4.028454501007218	1.778454501007218	0.3776864579995163	240	984.32	0.3	0.501	y	1	5	0	3	0	0				1	61
491269.199340583	491274.449340583	5.35	5.349201834003907	491280.549292333	491274.549340583	491274.548542417	491274.549340583	491274.560285417	491280.549340583	491280.560140459	6	4.028454501007218	1.778454501007218	0.3776864579995163	240	994.21	0.3	0.501	y	1	5	0	3	0	0				1	61
491280.565854791	491280.565854791	5.35	5.349076083977707	491291.915807375	491285.915854791	491285.914930875	491285.915854791	491285.927068834	491291.915854791	491291.926880584	6	2.6285270839580335	1.1285270839580335	0.31122254201909527	240	988.2	0.3	0.501	y	0	1	0	2	0	0				1	62
491280.565854791	491281.315854791	5.35	5.349076083977707	491291.915807375	491285.915854791	491285.914930875	491285.915854791	491285.927068834	491291.915854791	491291.926880584	6	2.6285270839580335	1.1285270839580335	0.31122254201909527	240	988.15	0.3	0.501	y	0	1	0	2	0	0				1	62
491280.565854791	491282.065854791	5.35	5.349076083977707	491291.915807375	491285.915854791	491285.914930875	491285.915854791	491285.927068834	491291.915854791	491291.926880584	6	2.6285270839580335	1.1285270839580335	0.31122254201909527	240	1013.8	0.3	0.501	y	0	1	0	2	1	0				1	62
491280.565854791	491282.815854791	5.35	5.349076083977707	491291.915807375	491285.915854791	491285.914930875	491285.915854791	491285.927068834	491291.915854791	491291.926880584	6	2.6285270839580335	1.1285270839580335	0.31122254201909527	240	977.57	0.3	0.501	y	0	1	0	2	0	0				1	62
491280.565854791	491283.565854791	5.35	5.349076083977707	491291.915807375	491285.915854791	491285.914930875	491285.915854791	491285.927068834	491291.915854791	491291.926880584	6	2.6285270839580335	1.1285270839580335	0.31122254201909527	240	980.74	0.3	0.501	y	0	1	0	2	0	0				1	62
491280.565854791	491284.315854791	5.35	5.349076083977707	491291.915807375	491285.915854791	491285.914930875	491285.915854791	491285.927068834	491291.915854791	491291.926880584	6	2.6285270839580335	1.1285270839580335	0.31122254201909527	240	984.3	0.3	0.501	y	0	1	0	2	0	0				1	62
491280.565854791	491285.065854791	5.35	5.349076083977707	491291.915807375	491285.915854791	491285.914930875	491285.915854791	491285.927068834	491291.915854791	491291.926880584	6	2.6285270839580335	1.1285270839580335	0.31122254201909527	240	991.38	0.3	0.501	y	0	1	0	2	0	0				1	62
491280.565854791	491285.815854791	5.35	5.349076083977707	491291.915807375	491285.915854791	491285.914930875	491285.915854791	491285.927068834	491291.915854791	491291.926880584	6	2.6285270839580335	1.1285270839580335	0.31122254201909527	240	978.41	0.3	0.501	y	0	1	0	2	0	0				1	62
491291.93236979103	491291.93236979103	5.35	5.349123042949941	491303.282321708	491297.282369791	491297.281492834	491297.282369791	491297.2935875	491303.282369791	491303.293608209	6	3.4953793339664117	1.2453793339664117	0.3616234169458039	240	979.93	0.3	0.501	y	1	5	0	3	0	0				1	63
491291.93236979103	491292.68236979103	5.35	5.349123042949941	491303.282321708	491297.282369791	491297.281492834	491297.282369791	491297.2935875	491303.282369791	491303.293608209	6	3.4953793339664117	1.2453793339664117	0.3616234169458039	240	988.55	0.3	0.501	y	1	5	0	3	0	0				1	63
491291.93236979103	491293.43236979103	5.35	5.349123042949941	491303.282321708	491297.282369791	491297.281492834	491297.282369791	491297.2935875	491303.282369791	491303.293608209	6	3.4953793339664117	1.2453793339664117	0.3616234169458039	240	997.93	0.3	0.501	y	1	5	0	3	0	0				1	63
491291.93236979103	491294.18236979103	5.35	5.349123042949941	491303.282321708	491297.282369791	491297.281492834	491297.282369791	491297.2935875	491303.282369791	491303.293608209	6	3.4953793339664117	1.2453793339664117	0.3616234169458039	240	1047.72	0.3	0.501	y	1	5	0	3	1	0				1	63
491291.93236979103	491294.93236979103	5.35	5.349123042949941	491303.282321708	491297.282369791	491297.281492834	491297.282369791	491297.2935875	491303.282369791	491303.293608209	6	3.4953793339664117	1.2453793339664117	0.3616234169458039	240	989.73	0.3	0.501	y	1	5	0	3	0	0				1	63
491291.93236979103	491295.68236979103	5.35	5.349123042949941	491303.282321708	491297.282369791	491297.281492834	491297.282369791	491297.2935875	491303.282369791	491303.293608209	6	3.4953793339664117	1.2453793339664117	0.3616234169458039	240	976.05	0.3	0.501	y	1	5	0	3	0	0				1	63
491291.93236979103	491296.43236979103	5.35	5.349123042949941	491303.282321708	491297.282369791	491297.281492834	491297.282369791	491297.2935875	491303.282369791	491303.293608209	6	3.4953793339664117	1.2453793339664117	0.3616234169458039	240	982.95	0.3	0.501	y	1	5	0	3	0	0				1	63
491291.93236979103	491297.18236979103	5.35	5.349123042949941	491303.282321708	491297.282369791	491297.281492834	491297.282369791	491297.2935875	491303.282369791	491303.293608209	6	3.4953793339664117	1.2453793339664117	0.3616234169458039	240	984.81	0.3	0.501	y	1	5	0	3	0	0				1	63
491303.299821625	491303.299821625	5.35	5.348289959016256	491314.649773625	491308.649821625	491308.648111584	491308.649821625	491308.659574709	491314.649821625	491314.661416917	6	2.4988685420248657	0.9988685420248657	0.34427025000331923	240	985.47	0.3	0.501	v	1	5	0	2	0	0				1	64
491303.299821625	491304.049821625	5.35	5.348289959016256	491314.649773625	491308.649821625	491308.648111584	491308.649821625	491308.659574709	491314.649821625	491314.661416917	6	2.4988685420248657	0.9988685420248657	0.34427025000331923	240	983.17	0.3	0.501	v	1	5	0	2	0	0				1	64
491303.299821625	491304.799821625	5.35	5.348289959016256	491314.649773625	491308.649821625	491308.648111584	491308.649821625	491308.659574709	491314.649821625	491314.661416917	6	2.4988685420248657	0.9988685420248657	0.34427025000331923	240	1056.78	0.3	0.501	v	1	5	0	2	1	0				1	64
491303.299821625	491305.549821625	5.35	5.348289959016256	491314.649773625	491308.649821625	491308.648111584	491308.649821625	491308.659574709	491314.649821625	491314.661416917	6	2.4988685420248657	0.9988685420248657	0.34427025000331923	240	968.68	0.3	0.501	v	1	5	0	2	0	0				1	64
491303.299821625	491306.299821625	5.35	5.348289959016256	491314.649773625	491308.649821625	491308.648111584	491308.649821625	491308.659574709	491314.649821625	491314.661416917	6	2.4988685420248657	0.9988685420248657	0.34427025000331923	240	972.76	0.3	0.501	v	1	5	0	2	0	0				1	64
491303.299821625	491307.049821625	5.35	5.348289959016256	491314.649773625	491308.649821625	491308.648111584	491308.649821625	491308.659574709	491314.649821625	491314.661416917	6	2.4988685420248657	0.9988685420248657	0.34427025000331923	240	967.07	0.3	0.501	v	1	5	0	2	0	0				1	64
491303.299821625	491307.799821625	5.35	5.348289959016256	491314.649773625	491308.649821625	491308.648111584	491308.649821625	491308.659574709	491314.649821625	491314.661416917	6	2.4988685420248657	0.9988685420248657	0.34427025000331923	240	963.25	0.3	0.501	v	1	5	0	2	0	0				1	64
491303.299821625	491308.549821625	5.35	5.348289959016256	491314.649773625	491308.649821625	491308.648111584	491308.649821625	491308.659574709	491314.649821625	491314.661416917	6	2.4988685420248657	0.9988685420248657	0.34427025000331923	240	966.43	0.3	0.501	v	1	5	0	2	0	0				1	64
491314.668211041	491314.668211041	5.35	5.346755584003404	491326.018165625	491320.018211041	491320.014966625	491320.018211041	491320.02690925	491326.018211041	491326.027023084	6	3.8633485839818604	0.8633485839818604	0.31101583398412913	240	965.69	0.3	0.501	u	1	5	0	4	0	0				1	65
491314.668211041	491315.418211041	5.35	5.346755584003404	491326.018165625	491320.018211041	491320.014966625	491320.018211041	491320.02690925	491326.018211041	491326.027023084	6	3.8633485839818604	0.8633485839818604	0.31101583398412913	240	971.66	0.3	0.501	u	1	5	0	4	0	0				1	65
491314.668211041	491316.168211041	5.35	5.346755584003404	491326.018165625	491320.018211041	491320.014966625	491320.018211041	491320.02690925	491326.018211041	491326.027023084	6	3.8633485839818604	0.8633485839818604	0.31101583398412913	240	962.92	0.3	0.501	u	1	5	0	4	0	0				1	65
491314.668211041	491316.918211041	5.35	5.346755584003404	491326.018165625	491320.018211041	491320.014966625	491320.018211041	491320.02690925	491326.018211041	491326.027023084	6	3.8633485839818604	0.8633485839818604	0.31101583398412913	240	972.28	0.3	0.501	u	1	5	0	4	0	0				1	65
491314.668211041	491317.668211041	5.35	5.346755584003404	491326.018165625	491320.018211041	491320.014966625	491320.018211041	491320.02690925	491326.018211041	491326.027023084	6	3.8633485839818604	0.8633485839818604	0.31101583398412913	240	1065.74	0.3	0.501	u	1	5	0	4	1	0				1	65
491314.668211041	491318.418211041	5.35	5.346755584003404	491326.018165625	491320.018211041	491320.014966625	491320.018211041	491320.02690925	491326.018211041	491326.027023084	6	3.8633485839818604	0.8633485839818604	0.31101583398412913	240	979.34	0.3	0.501	u	1	5	0	4	0	0				1	65
491314.668211041	491319.168211041	5.35	5.346755584003404	491326.018165625	491320.018211041	491320.014966625	491320.018211041	491320.02690925	491326.018211041	491326.027023084	6	3.8633485839818604	0.8633485839818604	0.31101583398412913	240	982.64	0.3	0.501	u	1	5	0	4	0	0				1	65
491314.668211041	491319.918211041	5.35	5.346755584003404	491326.018165625	491320.018211041	491320.014966625	491320.018211041	491320.02690925	491326.018211041	491326.027023084	6	3.8633485839818604	0.8633485839818604	0.31101583398412913	240	973.71	0.3	0.501	u	1	5	0	4	0	0				1	65
491326.032540583	491326.032540583	5.35	5.347596834006254	491337.382493708	491331.38254058297	491331.380137417	491331.38254058297	491331.393715875	491337.38254058297	491337.393377959	6	3.794914541998878	0.7949145419988781	0.3114753750269301	240	984.29	0.3	0.501	u	1	5	0	4	0	0				1	66
491326.032540583	491326.782540583	5.35	5.347596834006254	491337.382493708	491331.38254058297	491331.380137417	491331.38254058297	491331.393715875	491337.38254058297	491337.393377959	6	3.794914541998878	0.7949145419988781	0.3114753750269301	240	972.24	0.3	0.501	u	1	5	0	4	0	0				1	66
491326.032540583	491327.532540583	5.35	5.347596834006254	491337.382493708	491331.38254058297	491331.380137417	491331.38254058297	491331.393715875	491337.38254058297	491337.393377959	6	3.794914541998878	0.7949145419988781	0.3114753750269301	240	966.32	0.3	0.501	u	1	5	0	4	0	0				1	66
491326.032540583	491328.282540583	5.35	5.347596834006254	491337.382493708	491331.38254058297	491331.380137417	491331.38254058297	491331.393715875	491337.38254058297	491337.393377959	6	3.794914541998878	0.7949145419988781	0.3114753750269301	240	965.79	0.3	0.501	u	1	5	0	4	0	0				1	66
491326.032540583	491329.032540583	5.35	5.347596834006254	491337.382493708	491331.38254058297	491331.380137417	491331.38254058297	491331.393715875	491337.38254058297	491337.393377959	6	3.794914541998878	0.7949145419988781	0.3114753750269301	240	1069.29	0.3	0.501	u	1	5	0	4	1	0				1	66
491326.032540583	491329.782540583	5.35	5.347596834006254	491337.382493708	491331.38254058297	491331.380137417	491331.38254058297	491331.393715875	491337.38254058297	491337.393377959	6	3.794914541998878	0.7949145419988781	0.3114753750269301	240	956.4	0.3	0.501	u	1	5	0	4	0	0				1	66
491326.032540583	491330.532540583	5.35	5.347596834006254	491337.382493708	491331.38254058297	491331.380137417	491331.38254058297	491331.393715875	491337.38254058297	491337.393377959	6	3.794914541998878	0.7949145419988781	0.3114753750269301	240	960.14	0.3	0.501	u	1	5	0	4	0	0				1	66
491326.032540583	491331.282540583	5.35	5.347596834006254	491337.382493708	491331.38254058297	491331.380137417	491331.38254058297	491331.393715875	491337.38254058297	491337.393377959	6	3.794914541998878	0.7949145419988781	0.3114753750269301	240	948.41	0.3	0.501	u	1	5	0	4	0	0				1	66
491341.397477791	491341.397477791	5.35	5.348711376020219	491352.747431791	491346.747477791	491346.746189167	491346.747477791	491346.758721792	491352.747477791	491352.760158667	6	3.029808958992362	0.779808958992362	0.32699462497839704	240	950.52	0.3	0.501	y	1	5	0	3	0	1	v	1	0.9216843330068514	1	67
491341.397477791	491342.147477791	5.35	5.348711376020219	491352.747431791	491346.747477791	491346.746189167	491346.747477791	491346.758721792	491352.747477791	491352.760158667	6	3.029808958992362	0.779808958992362	0.32699462497839704	240	953.04	0.3	0.501	y	1	5	0	3	0	1	v	1	0.9216843330068514	1	67
491341.397477791	491342.897477791	5.35	5.348711376020219	491352.747431791	491346.747477791	491346.746189167	491346.747477791	491346.758721792	491352.747477791	491352.760158667	6	3.029808958992362	0.779808958992362	0.32699462497839704	240	956.4	0.3	0.501	y	1	5	0	3	0	1	v	1	0.9216843330068514	1	67
491341.397477791	491343.647477791	5.35	5.348711376020219	491352.747431791	491346.747477791	491346.746189167	491346.747477791	491346.758721792	491352.747477791	491352.760158667	6	3.029808958992362	0.779808958992362	0.32699462497839704	240	1065.96	0.3	0.501	y	1	5	0	3	1	1	v	1	0.9216843330068514	1	67
491341.397477791	491344.397477791	5.35	5.348711376020219	491352.747431791	491346.747477791	491346.746189167	491346.747477791	491346.758721792	491352.747477791	491352.760158667	6	3.029808958992362	0.779808958992362	0.32699462497839704	240	949.7	0.3	0.501	y	1	5	0	3	0	1	v	1	0.9216843330068514	1	67
491341.397477791	491345.147477791	5.35	5.348711376020219	491352.747431791	491346.747477791	491346.746189167	491346.747477791	491346.758721792	491352.747477791	491352.760158667	6	3.029808958992362	0.779808958992362	0.32699462497839704	240	946.48	0.3	0.501	y	1	5	0	3	0	1	v	1	0.9216843330068514	1	67
491341.397477791	491345.897477791	5.35	5.348711376020219	491352.747431791	491346.747477791	491346.746189167	491346.747477791	491346.758721792	491352.747477791	491352.760158667	6	3.029808958992362	0.779808958992362	0.32699462497839704	240	948.55	0.3	0.501	y	1	5	0	3	0	1	v	1	0.9216843330068514	1	67
491341.397477791	491346.647477791	5.35	5.348711376020219	491352.747431791	491346.747477791	491346.746189167	491346.747477791	491346.758721792	491352.747477791	491352.760158667	6	3.029808958992362	0.779808958992362	0.32699462497839704	240	951.83	0.3	0.501	y	1	5	0	3	0	1	v	1	0.9216843330068514	1	67
491352.76586920803	491352.76586920803	5.35	5.34877650096314	491364.115821333	491358.115869208	491358.114645709	491358.115869208	491358.126032542	491364.115869208	491364.126052	6	2.9975508759962395	0.7475508759962395	0.37763958296272904	240	962.89	0.3	0.501	y	1	5	0	3	0	0				1	68
491352.76586920803	491353.51586920803	5.35	5.34877650096314	491364.115821333	491358.115869208	491358.114645709	491358.115869208	491358.126032542	491364.115869208	491364.126052	6	2.9975508759962395	0.7475508759962395	0.37763958296272904	240	959.73	0.3	0.501	y	1	5	0	3	0	0				1	68
491352.76586920803	491354.26586920803	5.35	5.34877650096314	491364.115821333	491358.115869208	491358.114645709	491358.115869208	491358.126032542	491364.115869208	491364.126052	6	2.9975508759962395	0.7475508759962395	0.37763958296272904	240	967.0	0.3	0.501	y	1	5	0	3	0	0				1	68
491352.76586920803	491355.01586920803	5.35	5.34877650096314	491364.115821333	491358.115869208	491358.114645709	491358.115869208	491358.126032542	491364.115869208	491364.126052	6	2.9975508759962395	0.7475508759962395	0.37763958296272904	240	1069.89	0.3	0.501	y	1	5	0	3	1	0				1	68
491352.76586920803	491355.76586920803	5.35	5.34877650096314	491364.115821333	491358.115869208	491358.114645709	491358.115869208	491358.126032542	491364.115869208	491364.126052	6	2.9975508759962395	0.7475508759962395	0.37763958296272904	240	953.47	0.3	0.501	y	1	5	0	3	0	0				1	68
491352.76586920803	491356.51586920803	5.35	5.34877650096314	491364.115821333	491358.115869208	491358.114645709	491358.115869208	491358.126032542	491364.115869208	491364.126052	6	2.9975508759962395	0.7475508759962395	0.37763958296272904	240	961.79	0.3	0.501	y	1	5	0	3	0	0				1	68
491352.76586920803	491357.26586920803	5.35	5.34877650096314	491364.115821333	491358.115869208	491358.114645709	491358.115869208	491358.126032542	491364.115869208	491364.126052	6	2.9975508759962395	0.7475508759962395	0.37763958296272904	240	955.74	0.3	0.501	y	1	5	0	3	0	0				1	68
491352.76586920803	491358.01586920803	5.35	5.34877650096314	491364.115821333	491358.115869208	491358.114645709	491358.115869208	491358.126032542	491364.115869208	491364.126052	6	2.9975508759962395	0.7475508759962395	0.37763958296272904	240	950.08	0.3	0.501	y	1	5	0	3	0	0				1	68
491364.132071333	491364.132071333	5.35	5.347982166975271	491375.4820245	491369.482071333	491369.4800535	491369.482071333	491369.493460875	491375.482071333	491375.493479917	6	5.045069333980791	0.5450693339807913	0.4611037910217419	240	947.23	0.3	0.501	l	1	5	1	6	0	0				1	69
491364.132071333	491364.882071333	5.35	5.347982166975271	491375.4820245	491369.482071333	491369.4800535	491369.482071333	491369.493460875	491375.482071333	491375.493479917	6	5.045069333980791	0.5450693339807913	0.4611037910217419	240	952.02	0.3	0.501	l	1	5	1	6	0	0				1	69
491364.132071333	491365.632071333	5.35	5.347982166975271	491375.4820245	491369.482071333	491369.4800535	491369.482071333	491369.493460875	491375.482071333	491375.493479917	6	5.045069333980791	0.5450693339807913	0.4611037910217419	240	949.07	0.3	0.501	l	1	5	1	6	0	0				1	69
491364.132071333	491366.382071333	5.35	5.347982166975271	491375.4820245	491369.482071333	491369.4800535	491369.482071333	491369.493460875	491375.482071333	491375.493479917	6	5.045069333980791	0.5450693339807913	0.4611037910217419	240	952.03	0.3	0.501	l	1	5	1	6	0	0				1	69
491364.132071333	491367.132071333	5.35	5.347982166975271	491375.4820245	491369.482071333	491369.4800535	491369.482071333	491369.493460875	491375.482071333	491375.493479917	6	5.045069333980791	0.5450693339807913	0.4611037910217419	240	951.24	0.3	0.501	l	1	5	1	6	0	0				1	69
491364.132071333	491367.882071333	5.35	5.347982166975271	491375.4820245	491369.482071333	491369.4800535	491369.482071333	491369.493460875	491375.482071333	491375.493479917	6	5.045069333980791	0.5450693339807913	0.4611037910217419	240	937.75	0.3	0.501	l	1	5	1	6	0	0				1	69
491364.132071333	491368.632071333	5.35	5.347982166975271	491375.4820245	491369.482071333	491369.4800535	491369.482071333	491369.493460875	491375.482071333	491375.493479917	6	5.045069333980791	0.5450693339807913	0.4611037910217419	240	1065.3	0.3	0.501	l	1	5	1	6	1	0				1	69
491364.132071333	491369.382071333	5.35	5.347982166975271	491375.4820245	491369.482071333	491369.4800535	491369.482071333	491369.493460875	491375.482071333	491375.493479917	6	5.045069333980791	0.5450693339807913	0.4611037910217419	240	937.07	0.3	0.501	l	1	5	1	6	0	0				1	69
491375.499836916	491375.499836916	5.35	5.34848054300528	491386.849788666	491380.84983691596	491380.848317459	491380.84983691596	491380.8595775	491386.84983691596	491386.860012625	6	4.327339293027762	0.5773392930277623	0.2936152089969255	240	935.02	0.3	0.501	i	1	5	1	5	0	0				1	70
491375.499836916	491376.249836916	5.35	5.34848054300528	491386.849788666	491380.84983691596	491380.848317459	491380.84983691596	491380.8595775	491386.84983691596	491386.860012625	6	4.327339293027762	0.5773392930277623	0.2936152089969255	240	929.82	0.3	0.501	i	1	5	1	5	0	0				1	70
491375.499836916	491376.999836916	5.35	5.34848054300528	491386.849788666	491380.84983691596	491380.848317459	491380.84983691596	491380.8595775	491386.84983691596	491386.860012625	6	4.327339293027762	0.5773392930277623	0.2936152089969255	240	931.58	0.3	0.501	i	1	5	1	5	0	0				1	70
491375.499836916	491377.749836916	5.35	5.34848054300528	491386.849788666	491380.84983691596	491380.848317459	491380.84983691596	491380.8595775	491386.84983691596	491386.860012625	6	4.327339293027762	0.5773392930277623	0.2936152089969255	240	927.71	0.3	0.501	i	1	5	1	5	0	0				1	70
491375.499836916	491378.499836916	5.35	5.34848054300528	491386.849788666	491380.84983691596	491380.848317459	491380.84983691596	491380.8595775	491386.84983691596	491386.860012625	6	4.327339293027762	0.5773392930277623	0.2936152089969255	240	928.72	0.3	0.501	i	1	5	1	5	0	0				1	70
491375.499836916	491379.249836916	5.35	5.34848054300528	491386.849788666	491380.84983691596	491380.848317459	491380.84983691596	491380.8595775	491386.84983691596	491386.860012625	6	4.327339293027762	0.5773392930277623	0.2936152089969255	240	1090.78	0.3	0.501	i	1	5	1	5	1	0				1	70
491375.499836916	491379.999836916	5.35	5.34848054300528	491386.849788666	491380.84983691596	491380.848317459	491380.84983691596	491380.8595775	491386.84983691596	491386.860012625	6	4.327339293027762	0.5773392930277623	0.2936152089969255	240	928.78	0.3	0.501	i	1	5	1	5	0	0				1	70
491375.499836916	491380.749836916	5.35	5.34848054300528	491386.849788666	491380.84983691596	491380.848317459	491380.84983691596	491380.8595775	491386.84983691596	491386.860012625	6	4.327339293027762	0.5773392930277623	0.2936152089969255	240	939.42	0.3	0.501	i	1	5	1	5	0	0				1	70
491390.86383425	491390.86383425	5.35	5.348524999979418	491402.21378625	491396.21383425	491396.21235925	491396.21383425	491396.225312334	491402.21383425	491402.21476225	6	4.262218958989251	0.5122189589892514	0.32714549999218434	240	923.7	0.3	0.501	i	1	5	1	5	0	1	l	1	0.6698872920242138	1	71
491390.86383425	491391.61383425	5.35	5.348524999979418	491402.21378625	491396.21383425	491396.21235925	491396.21383425	491396.225312334	491402.21383425	491402.21476225	6	4.262218958989251	0.5122189589892514	0.32714549999218434	240	927.77	0.3	0.501	i	1	5	1	5	0	1	l	1	0.6698872920242138	1	71
491390.86383425	491392.36383425	5.35	5.348524999979418	491402.21378625	491396.21383425	491396.21235925	491396.21383425	491396.225312334	491402.21383425	491402.21476225	6	4.262218958989251	0.5122189589892514	0.32714549999218434	240	923.97	0.3	0.501	i	1	5	1	5	0	1	l	1	0.6698872920242138	1	71
491390.86383425	491393.11383425	5.35	5.348524999979418	491402.21378625	491396.21383425	491396.21235925	491396.21383425	491396.225312334	491402.21383425	491402.21476225	6	4.262218958989251	0.5122189589892514	0.32714549999218434	240	916.29	0.3	0.501	i	1	5	1	5	0	1	l	1	0.6698872920242138	1	71
491390.86383425	491393.86383425	5.35	5.348524999979418	491402.21378625	491396.21383425	491396.21235925	491396.21383425	491396.225312334	491402.21383425	491402.21476225	6	4.262218958989251	0.5122189589892514	0.32714549999218434	240	917.31	0.3	0.501	i	1	5	1	5	0	1	l	1	0.6698872920242138	1	71
491390.86383425	491394.61383425	5.35	5.348524999979418	491402.21378625	491396.21383425	491396.21235925	491396.21383425	491396.225312334	491402.21383425	491402.21476225	6	4.262218958989251	0.5122189589892514	0.32714549999218434	240	1091.5	0.3	0.501	i	1	5	1	5	1	1	l	1	0.6698872920242138	1	71
491390.86383425	491395.36383425	5.35	5.348524999979418	491402.21378625	491396.21383425	491396.21235925	491396.21383425	491396.225312334	491402.21383425	491402.21476225	6	4.262218958989251	0.5122189589892514	0.32714549999218434	240	928.23	0.3	0.501	i	1	5	1	5	0	1	l	1	0.6698872920242138	1	71
491390.86383425	491396.11383425	5.35	5.348524999979418	491402.21378625	491396.21383425	491396.21235925	491396.21383425	491396.225312334	491402.21383425	491402.21476225	6	4.262218958989251	0.5122189589892514	0.32714549999218434	240	911.1	0.3	0.501	i	1	5	1	5	0	1	l	1	0.6698872920242138	1	71
491402.220348708	491402.220348708	5.35	5.343359376012813	491413.570300208	491407.57034870796	491407.563708084	491407.57034870796	491407.576734125	491413.57034870796	491413.576370375	6				240	920.0	0.3	0.501		3		1	4	0	0				1	72
491402.220348708	491402.970348708	5.35	5.343359376012813	491413.570300208	491407.57034870796	491407.563708084	491407.57034870796	491407.576734125	491413.57034870796	491413.576370375	6				240	917.04	0.3	0.501		3		1	4	0	0				1	72
491402.220348708	491403.720348708	5.35	5.343359376012813	491413.570300208	491407.57034870796	491407.563708084	491407.57034870796	491407.576734125	491413.57034870796	491413.576370375	6				240	913.84	0.3	0.501		3		1	4	0	0				1	72
491402.220348708	491404.470348708	5.35	5.343359376012813	491413.570300208	491407.57034870796	491407.563708084	491407.57034870796	491407.576734125	491413.57034870796	491413.576370375	6				240	928.93	0.3	0.501		3		1	4	0	0				1	72
