onset	onset_tone	duration	duration_getsecs	offset_trial	offset_sound	offset_sound_getsecs	onset_iti	onset_iti_getsecs	offset_iti	offset_iti_getsecs	ITI	rt_getsecs_trial	rt_getsecs_dev	rt_slider_getsecs	tau_std	frequency	lim_std	lim_dev	key_pressed	correct	confidence	rule	dpos	trial_type	is_catch_n_minus_one	catch_key	catch_correct	catch_rt	runs	trial_no
490609.839840291	490610.589840291	5.35	5.345000500965398	490621.18978495797	490615.189840291	490615.184840792	490615.189840291	490615.196991292	490621.189840291	490621.196045	6	5.09035779297119	2.09035779297119	0.31643729098141193	160	651.94	-0.6	-0.399	i	0	5	0	4	0	0				0	7
490609.839840291	490611.339840291	5.35	5.345000500965398	490621.18978495797	490615.189840291	490615.184840792	490615.189840291	490615.196991292	490621.189840291	490621.196045	6	5.09035779297119	2.09035779297119	0.31643729098141193	160	654.47	-0.6	-0.399	i	0	5	0	4	0	0				0	7
490609.839840291	490612.089840291	5.35	5.345000500965398	490621.18978495797	490615.189840291	490615.184840792	490615.189840291	490615.196991292	490621.189840291	490621.196045	6	5.09035779297119	2.09035779297119	0.31643729098141193	160	652.03	-0.6	-0.399	i	0	5	0	4	0	0				0	7
490609.839840291	490612.839840291	5.35	5.345000500965398	490621.18978495797	490615.189840291	490615.184840792	490615.189840291	490615.196991292	490621.189840291	490621.196045	6	5.09035779297119	2.09035779297119	0.31643729098141193	160	645.64	-0.6	-0.399	i	0	5	0	4	1	0				0	7
490609.839840291	490613.589840291	5.35	5.345000500965398	490621.18978495797	490615.189840291	490615.184840792	490615.189840291	490615.196991292	490621.189840291	490621.196045	6	5.09035779297119	2.09035779297119	0.31643729098141193	160	655.53	-0.6	-0.399	i	0	5	0	4	0	0				0	7
490609.839840291	490614.339840291	5.35	5.345000500965398	490621.18978495797	490615.189840291	490615.184840792	490615.189840291	490615.196991292	490621.189840291	490621.196045	6	5.09035779297119	2.09035779297119	0.31643729098141193	160	655.32	-0.6	-0.399	i	0	5	0	4	0	0				0	7
490609.839840291	490615.089840291	5.35	5.345000500965398	490621.18978495797	490615.189840291	490615.184840792	490615.189840291	490615.196991292	490621.189840291	490621.196045	6	5.09035779297119	2.09035779297119	0.31643729098141193	160	659.11	-0.6	-0.399	i	0	5	0	4	0	0				0	7
490621.201659875	490621.201659875	5.35	5.344948625017423	490632.551605291	490626.55165987497	490626.5466085	490626.55165987497	490626.551927167	490632.55165987497	490632.563387959	6	3.466270084027201	1.966270084027201	0.3491596659878269	160	659.85	-0.6	-0.399	y	0	5	0	2	0	0				0	8
490621.201659875	490621.951659875	5.35	5.344948625017423	490632.551605291	490626.55165987497	490626.5466085	490626.55165987497	490626.551927167	490632.55165987497	490632.563387959	6	3.466270084027201	1.966270084027201	0.3491596659878269	160	660.96	-0.6	-0.399	y	0	5	0	2	0	0				0	8
490621.201659875	490622.701659875	5.35	5.344948625017423	490632.551605291	490626.55165987497	490626.5466085	490626.55165987497	490626.551927167	490632.55165987497	490632.563387959	6	3.466270084027201	1.966270084027201	0.3491596659878269	160	648.14	-0.6	-0.399	y	0	5	0	2	1	0				0	8
490621.201659875	490623.451659875	5.35	5.344948625017423	490632.551605291	490626.55165987497	490626.5466085	490626.55165987497	490626.551927167	490632.55165987497	490632.563387959	6	3.466270084027201	1.966270084027201	0.3491596659878269	160	666.41	-0.6	-0.399	y	0	5	0	2	0	0				0	8
490621.201659875	490624.201659875	5.35	5.344948625017423	490632.551605291	490626.55165987497	490626.5466085	490626.55165987497	490626.551927167	490632.55165987497	490632.563387959	6	3.466270084027201	1.966270084027201	0.3491596659878269	160	656.45	-0.6	-0.399	y	0	5	0	2	0	0				0	8
490621.201659875	490624.951659875	5.35	5.344948625017423	490632.551605291	490626.55165987497	490626.5466085	490626.55165987497	490626.551927167	490632.55165987497	490632.563387959	6	3.466270084027201	1.966270084027201	0.3491596659878269	160	671.8	-0.6	-0.399	y	0	5	0	2	0	0				0	8
490621.201659875	490625.701659875	5.35	5.344948625017423	490632.551605291	490626.55165987497	490626.5466085	490626.55165987497	490626.551927167	490632.55165987497	490632.563387959	6	3.466270084027201	1.966270084027201	0.3491596659878269	160	669.54	-0.6	-0.399	y	0	5	0	2	0	0				0	8
490621.201659875	490626.451659875	5.35	5.344948625017423	490632.551605291	490626.55165987497	490626.5466085	490626.55165987497	490626.551927167	490632.55165987497	490632.563387959	6	3.466270084027201	1.966270084027201	0.3491596659878269	160	673.07	-0.6	-0.399	y	0	5	0	2	0	0				0	8
490632.569105208	490632.569105208	5.35	5.346651376050431	490643.919049708	490637.91910520795	490637.915756584	490637.91910520795	490637.928637834	490643.91910520795	490643.930172125	6	5.578100667044055	2.5781006670440547	0.3276754580438137	160	675.65	-0.6	-0.399	l	0	5	1	4	0	0				0	9
490632.569105208	490633.319105208	5.35	5.346651376050431	490643.919049708	490637.91910520795	490637.915756584	490637.91910520795	490637.928637834	490643.91910520795	490643.930172125	6	5.578100667044055	2.5781006670440547	0.3276754580438137	160	675.43	-0.6	-0.399	l	0	5	1	4	0	0				0	9
490632.569105208	490634.069105208	5.35	5.346651376050431	490643.919049708	490637.91910520795	490637.915756584	490637.91910520795	490637.928637834	490643.91910520795	490643.930172125	6	5.578100667044055	2.5781006670440547	0.3276754580438137	160	668.54	-0.6	-0.399	l	0	5	1	4	0	0				0	9
490632.569105208	490634.819105208	5.35	5.346651376050431	490643.919049708	490637.91910520795	490637.915756584	490637.91910520795	490637.928637834	490643.91910520795	490643.930172125	6	5.578100667044055	2.5781006670440547	0.3276754580438137	160	663.14	-0.6	-0.399	l	0	5	1	4	0	0				0	9
490632.569105208	490635.569105208	5.35	5.346651376050431	490643.919049708	490637.91910520795	490637.915756584	490637.91910520795	490637.928637834	490643.91910520795	490643.930172125	6	5.578100667044055	2.5781006670440547	0.3276754580438137	160	652.81	-0.6	-0.399	l	0	5	1	4	1	0				0	9
490632.569105208	490636.319105208	5.35	5.346651376050431	490643.919049708	490637.91910520795	490637.915756584	490637.91910520795	490637.928637834	490643.91910520795	490643.930172125	6	5.578100667044055	2.5781006670440547	0.3276754580438137	160	657.92	-0.6	-0.399	l	0	5	1	4	0	0				0	9
490632.569105208	490637.069105208	5.35	5.346651376050431	490643.919049708	490637.91910520795	490637.915756584	490637.91910520795	490637.928637834	490643.91910520795	490643.930172125	6	5.578100667044055	2.5781006670440547	0.3276754580438137	160	662.62	-0.6	-0.399	l	0	5	1	4	0	0				0	9
490632.569105208	490637.819105208	5.35	5.346651376050431	490643.919049708	490637.91910520795	490637.915756584	490637.91910520795	490637.928637834	490643.91910520795	490643.930172125	6	5.578100667044055	2.5781006670440547	0.3276754580438137	160	655.82	-0.6	-0.399	l	0	5	1	4	0	0				0	9
490643.935924625	490643.935924625	5.35	5.348288541950751	490655.285869041	490649.285924625	490649.284213167	490649.285924625	490649.296296959	490655.285924625	490655.295048375	6	5.394389999972191	0.8943899999721907	0.2777920829830691	160	668.05	-0.6	-0.399	l	1	5	1	6	0	0				0	10
490643.935924625	490644.685924625	5.35	5.348288541950751	490655.285869041	490649.285924625	490649.284213167	490649.285924625	490649.296296959	490655.285924625	490655.295048375	6	5.394389999972191	0.8943899999721907	0.2777920829830691	160	665.13	-0.6	-0.399	l	1	5	1	6	0	0				0	10
490643.935924625	490645.435924625	5.35	5.348288541950751	490655.285869041	490649.285924625	490649.284213167	490649.285924625	490649.296296959	490655.285924625	490655.295048375	6	5.394389999972191	0.8943899999721907	0.2777920829830691	160	660.37	-0.6	-0.399	l	1	5	1	6	0	0				0	10
490643.935924625	490646.185924625	5.35	5.348288541950751	490655.285869041	490649.285924625	490649.284213167	490649.285924625	490649.296296959	490655.285924625	490655.295048375	6	5.394389999972191	0.8943899999721907	0.2777920829830691	160	658.17	-0.6	-0.399	l	1	5	1	6	0	0				0	10
